super_catalog_id,vendor_id,original_min,original_max,new_min,new_max,original_diff,new_diff
7501027524140,1161,4.6332,4.462535,4.4179096499999995,4.6332,0.1706650000000005,0.21529035000000096
7501109762583,1161,11.3454,11.1624975,11.050872525,11.3454,0.18290249999999908,0.2945274749999989
7501493975002,1161,32.6205,30.66245875,30.3558341625,32.6205,1.9580412500000008,2.264665837500001
7501349024991,1161,34.867799999999995,30.32808625,30.0248053875,34.867799999999995,4.539713749999997,4.8429946124999965
650240015571,1161,72.0621,64.50001250000001,63.85501237500001,72.0621,7.56208749999999,8.207087624999993
7506022315038,1161,76.05179999999999,73.67504375,72.9382933125,76.05179999999999,2.3767562499999855,3.113506687499992
7502211789888,1161,70.11179999999999,66.98749749999999,66.31762252499999,70.11179999999999,3.124302499999999,3.794177474999998
7502208892324,1161,36.62505,23.62504375,23.3887933125,36.62505,13.000006250000002,13.236256687500003
7501349024243,1161,33.620400000000004,32.487455,32.16258045,33.620400000000004,1.1329450000000065,1.4578195500000035
7501299385098,1161,63.75600000000001,45.88747625,45.428601487499996,63.75600000000001,17.86852375000001,18.32739851250001
7502009749100,1161,27.324,17.137505,16.96612995,27.324,10.186495,10.357870050000002
7502009749131,1161,64.1322,48.374961250000005,47.89121163750001,64.1322,15.757238749999992,16.24098836249999
7502009740527,1161,16.1568,15.13752625,14.9861509875,16.1568,1.01927375,1.1706490125000002
7503000422658,1161,24.45993,24.27502,24.0322698,24.45993,0.18490999999999858,0.42766019999999827
7502227872697,1161,73.1907,10.400005,10.29600495,73.1907,62.79069500000001,62.89469505000001
7502214980381,1161,208.5534,193.1000225,191.169022275,208.5534,15.453377500000016,17.384377725000007
7502214986048,1161,94.8321,87.9087825,87.029694675,94.8321,6.923317499999996,7.802405324999995
7502214980367,1161,58.90104,55.926255000000005,55.366992450000005,58.90104,2.974784999999997,3.534047549999997
7502214986598,1161,39.2535,32.725,32.39775,39.2535,6.528500000000001,6.8557500000000005
75062910,1161,45.7974,45.0625175,44.611892325,45.7974,0.7348825000000048,1.1855076750000038
75062897,1161,45.9162,45.0625175,44.611892325,45.9162,0.853682500000005,1.304307675000004
7502009749254,1161,192.654,189.87497375,187.9762240125,192.654,2.779026249999987,4.6777759874999845
7501349028050,1161,29.3535,29.2875275,28.994652225,29.3535,0.06597250000000088,0.358847775000001
7501590288456,1161,89.1,56.25004,55.6875396,89.1,32.849959999999996,33.41246039999999
7501258208000,1161,17.4933,16.64999875,16.483498762500002,17.4933,0.8433012499999997,1.0098012374999996
7501471897029,1161,83.2788,71.75004375,71.0325433125,83.2788,11.52875625,12.246256687500008
7502009744587,1161,139.59,139.1749975,137.78324752499998,139.59,0.41500250000001415,1.8067524750000246
7502216790704,1161,39.1149,34.699953750000006,34.3529542125,39.1149,4.414946249999993,4.761945787499997
7501471889680,1161,38.0754,35.64358875,35.2871528625,38.0754,2.4318112500000026,2.788247137500001
7501471888324,1161,96.0498,80.4374725,79.633097775,96.0498,15.612327500000006,16.41670222500001
7503001007724,1161,79.002,41.625045,41.20879455,79.002,37.376954999999995,37.793205449999995
75916565,1161,25.5915,24.69996375,24.4529641125,25.5915,0.8915362500000015,1.1385358875000016
793888543904,1161,2.772,2.4999975,2.474997525,2.772,0.2720024999999997,0.29700247499999977
7501048695607,1161,10.3653,5.9249575000000005,5.865707925000001,10.3653,4.440342499999999,4.499592074999999
7501048696802,1161,17.612099999999998,16.66000875,16.4934086625,17.612099999999998,0.9520912499999987,1.1186913374999996
7501048695003,1161,3.6927,3.42775125,3.3934737375,3.6927,0.26494874999999984,0.29922626249999995
7502211789826,1161,77.02199999999999,67.97377125,67.2940335375,77.02199999999999,9.048228749999993,9.727966462499992
7503000422153,1161,36.798300000000005,28.50001,28.2150099,36.798300000000005,8.298290000000005,8.583290100000006
7502009748578,1161,18.6516,16.68753625,16.5206608875,18.6516,1.9640637499999976,2.1309391124999983
7502223553477,1161,38.0061,18.849985,18.66148515,38.0061,19.156115000000003,19.344614850000003
759684076107,1161,4.2471,3.97502875,3.9352784625,4.2471,0.27207124999999976,0.31182153749999975
7502001163553,1161,19.3149,15.874993750000002,15.716243812500002,19.3149,3.43990625,3.5986561874999996
7791293028781,1161,47.817,42.07501375,41.654263612499996,47.817,5.741986250000004,6.162736387500004
7501072629029,1161,6.702299999999999,6.0462325,5.985770175,6.702299999999999,0.6560674999999989,0.7165298249999994
7501573904786,1161,85.4469,12.912515,12.78338985,85.4469,72.534385,72.66351015
7501101627507,1161,429.66,305.5000025,302.44500247499997,429.66,124.15999750000003,127.21499752500006
7501125187179,1161,25.5222,19.49996125,19.3049616375,25.5222,6.022238750000003,6.217238362500002
7501125187131,1161,19.8,19.37502875,19.1812784625,19.8,0.42497125000000224,0.6187215375000008
7501299301111,1161,104.6826,96.72499375,95.7577438125,104.6826,7.957606249999998,8.924856187499998
7502259890089,1161,20.6514,16.500041250000002,16.335040837500003,20.6514,4.151358749999996,4.316359162499996
7501825301653,1161,71.082,64.43754625,63.793170787499996,71.082,6.644453749999997,7.288829212499998
7502214982477,1161,24.2055,22.62500625,22.3987561875,24.2055,1.5804937500000023,1.8067438125000024
7501836002020,1161,23.1363,18.6499775,18.463477724999997,23.1363,4.4863225,4.6728222750000015
7503000422498,1161,26.9973,17.874972500000002,17.696222775000003,26.9973,9.122327499999997,9.301077224999997
7501547522220,1161,21.3345,20.67498125,20.4682314375,21.3345,0.6595187500000002,0.8662685625000002
7502009744563,1161,22.9779,22.83752625,22.609150987499998,22.9779,0.14037375000000196,0.3687490125000039
759684031144,1161,33.6402,31.26428232,30.9516394968,33.6402,2.3759176800000006,2.6885605032000015
7501035908246,1161,25.9776,25.60776472,25.351687072799997,25.9776,0.3698352800000002,0.6259129272000017
759684154157,1161,13.86,13.83584016,13.6974817584,13.86,0.024159839999999377,0.16251824159999906
7502216798373,1161,12.7413,11.61981176,11.5036136424,12.7413,1.1214882400000015,1.2376863576000012
7501048335169,1161,8.811,8.22958592,8.1472900608,8.811,0.58141408,0.6637099392000003
7501048335305,1161,14.1174,12.8922684,12.763345716,14.1174,1.2251315999999992,1.354054284
759684311604,1161,57.4101,37.85331752,37.4747843448,57.4101,19.556782480000003,19.9353156552
759684076152,1161,8.5041,8.09825872,8.017276132800001,8.5041,0.40584127999999886,0.48682386719999826
7501349029774,1161,24.9579,23.68131752,23.4445043448,24.9579,1.2765824799999983,1.5133956552
7502216792289,1161,31.5711,30.76117632,30.4535645568,31.5711,0.8099236800000007,1.1175354432000013
7502211780854,1161,164.1618,104.54155312,103.4961375888,164.1618,59.620246879999996,60.6656624112
7506306209855,1161,46.3419,41.28898824,40.8760983576,46.3419,5.052911760000001,5.465801642400002
7791293032153,1161,45.9954,41.28898824,40.8760983576,45.9954,4.706411759999995,5.119301642399996
7506306202832,1161,45.0747,41.28898824,40.8760983576,45.0747,3.785711759999998,4.1986016424
7506306226739,1161,44.5104,41.28898824,40.8760983576,44.5104,3.221411759999995,3.634301642399997
7791293025865,1161,45.0747,41.28898824,40.8760983576,45.0747,3.785711759999998,4.1986016424
7506306203044,1161,43.7778,43.3620684,42.928447716,43.7778,0.41573160000000087,0.8493522839999983
785118753757,1161,27.72,26.84705888,26.5785882912,27.72,0.8729411200000001,1.1414117087999998
7502001166578,1161,22.968,22.55247048,22.3269457752,22.968,0.41552951999999976,0.6410542248000013
7502211789031,1161,38.560500000000005,38.01289424,37.6327652976,38.560500000000005,0.5476057600000033,0.9277347024000022
7501573904151,1161,35.0361,32.0863528,31.765489272,35.0361,2.9497471999999973,3.2706107279999976
7502009744938,1161,36.4221,18.65063544,18.4641290856,36.4221,17.771464560000002,17.9579709144
780083139568,1161,22.45122,21.84084712,21.6224386488,22.45122,0.6103728799999999,0.8287813512
7502006922049,1161,30.5811,30.36861192,30.064925800799998,30.5811,0.21248807999999997,0.5161741992000017
75001865,1161,38.6694,33.58461664,33.2487704736,38.6694,5.084783360000003,5.420629526400006
75001872,1161,22.0473,21.92672944,21.707462145599997,22.0473,0.12057056000000088,0.33983785440000247
7502003380712,1161,42.5502,41.81656456,41.398398914400005,42.5502,0.7336354399999934,1.1518010855999918
7501349024052,1161,66.2805,64.93355303999999,64.2842175096,66.2805,1.346946960000011,1.9962824904000058
7501573907992,1161,22.9581,19.14136456,18.9499509144,22.9581,3.816735440000002,4.008149085600003
7502211789901,1161,41.382,17.9757648,17.796007152,41.382,23.406235199999998,23.585992847999997
7502234760352,1161,33.6501,26.36851768,26.1048325032,33.6501,7.281582320000002,7.545267496800001
7502009745607,1161,47.421,46.49152944,46.0266141456,47.421,0.9294705599999986,1.3943858543999994
7501072629012,1161,6.7914,6.2725272,6.209801928,6.7914,0.5188728000000005,0.5815980720000002
785118754327,1161,65.34,37.3011764,36.928164636000005,65.34,28.0388236,28.411835363999998
8400007148,1161,37.0557,34.147811919999995,33.8063338008,37.0557,2.9078880800000064,3.2493661992000042
7502208892348,1161,35.659800000000004,30.42992944,30.1256301456,35.659800000000004,5.2298705600000055,5.534169854400005
7502009740701,1161,30.2049,27.17830576,26.9065227024,30.2049,3.026594239999998,3.2983772975999983
7501109762446,1161,33.9273,22.13534128,21.9139878672,33.9273,11.791958720000004,12.013312132800003
7502009749322,1161,105.1083,105.04456464,103.9941189936,105.1083,0.06373535999999547,1.1141810064000026
7501006733907,1161,21.384,21.03096456,20.820654914400002,21.384,0.3530354399999993,0.5633450855999982
7501250882000,1161,35.9271,29.7550588,29.457508212,35.9271,6.1720412000000024,6.4695917880000025
7501125100901,1161,68.88419999999999,43.558964720000006,43.12337507280001,68.88419999999999,25.325235279999987,25.760824927199984
7501125100918,1161,47.619,31.460611759999995,31.146005642399995,47.619,16.158388240000004,16.472994357600005
7502216790865,1161,24.45993,24.294870640000003,24.051921933600003,24.45993,0.1650593599999972,0.4080080663999972
7502214983443,1161,96.9606,61.91142128,61.2923070672,96.9606,35.04917872,35.6682929328
780083150051,1161,17.4141,16.31924696,16.156054490400003,17.4141,1.0948530400000003,1.2580455095999987
7502009746123,1161,15.6816,13.10447048,12.973425775199999,15.6816,2.5771295199999997,2.7081742248000005
7502009740176,1161,14.949,14.24559992,14.1031439208,14.949,0.7034000799999998,0.8458560792000007
7501573900573,1161,49.0644,38.93312944,38.5437981456,49.0644,10.131270559999997,10.520601854399999
7502009741050,1161,70.99289999999999,69.98832752,69.2884442448,70.99289999999999,1.004572479999993,1.7044557551999873
7502223111240,1161,38.41299,36.79816488,36.430183231200004,38.41299,1.614825119999999,1.9828067687999962
7502001160323,1161,28.1457,27.8531764,27.574644636,28.1457,0.29252360000000266,0.5710553640000029
7501125125102,1161,71.37899999999999,44.18470576,43.7428587024,71.37899999999999,27.19429423999999,27.63614129759999
7501349024861,1161,11.6127,10.69957656,10.5925807944,11.6127,0.9131234399999997,1.0201192056000004
7502006922612,1161,24.2847,20.343906,20.14046694,24.2847,3.9407940000000004,4.144233060000001
7506021101120,1161,65.1816,60.9825884,60.372762515999995,65.1816,4.199011600000006,4.8088374840000085
7506021101328,1161,64.7658,60.9580236,60.348443364,64.7658,3.8077764000000016,4.417356636000001
759684154140,1161,14.9292,14.92047056,14.7712658544,14.9292,0.008729439999999755,0.15793414560000052
7501125114960,1161,432.7191,378.53355312,374.7482175888,432.7191,54.185546880000004,57.97088241120002
7501130742134,1161,77.95259999999999,72.2342116,71.51186948399999,77.95259999999999,5.718388399999995,6.440730516000002
7502259892304,1161,53.3808,41.18959528,40.7776993272,53.3808,12.191204720000002,12.603100672800004
7506022301772,1161,175.3092,171.83087048000002,170.11256177520002,175.3092,3.4783295199999884,5.196638224799983
759684272103,1161,16.711199999999998,15.82842336,15.6701391264,16.711199999999998,0.8827766399999977,1.0410608735999975
7501258214506,1161,68.16149999999999,56.6634352,56.096800848,68.16149999999999,11.498064799999987,12.064699151999989
7509546015514,1161,50.292,46.3074824,45.844407575999995,50.292,3.9845176000000038,4.447592424000007
7502008980573,1161,40.2336,34.71223544,34.3651130856,40.2336,5.521364560000002,5.868486914400002
7501349021419,1161,22.9185,20.92061192,20.711405800799998,22.9185,1.9978880800000027,2.2070941992000037
7502001161610,1161,35.649899999999995,32.564894,32.23924506,35.649899999999995,3.085005999999993,3.4106549399999935
780083141981,1161,6.8211,6.50315288,6.4381213512,6.8211,0.31794712000000036,0.3829786488
7501027524140,1161,4.6332,4.38047072,4.3366660128,4.6332,0.2527292800000005,0.2965339872000001
7501109762583,1161,11.3454,10.95722352,10.8476512848,11.3454,0.38817648000000027,0.4977487152000002
7501493975002,1161,32.6205,30.09858808,29.7976021992,32.6205,2.521911920000001,2.8228978008
7501349024991,1161,34.867799999999995,29.77036456,29.472660914400002,34.867799999999995,5.097435439999995,5.395139085599993
650240015571,1161,72.0621,63.3138824,62.680743576,72.0621,8.748217600000004,9.381356424000003
7506022315038,1161,76.05179999999999,72.3201884,71.596986516,76.05179999999999,3.7316115999999795,4.454813483999985
7502211789888,1161,70.11179999999999,65.75562352,65.0980672848,70.11179999999999,4.356176479999988,5.013732715199993
7502208892324,1161,36.62505,23.1905884,22.958682516,36.62505,13.434461600000002,13.666367484000002
7501349024243,1161,33.620400000000004,31.89002336,31.5711231264,33.620400000000004,1.730376640000003,2.0492768736000038
7501299385098,1161,63.75600000000001,45.04362344,44.593187205599996,63.75600000000001,18.71237656000001,19.16281279440001
8400005656,1161,48.6189,48.29647536,47.8135106064,48.6189,0.32242463999999416,0.8053893935999952
7502009749100,1161,27.324,16.82235296,16.6541294304,27.324,10.501647040000002,10.6698705696
7502009749131,1161,64.1322,47.48536456,47.0105109144,64.1322,16.646835439999997,17.121689085599996
7502009740527,1161,16.1568,14.85915304,14.7105615096,16.1568,1.2976469599999998,1.4462384904000007
7503000422658,1161,24.45993,23.82861184,23.5903257216,24.45993,0.6313181599999993,0.8696042784000007
7502211781745,1161,12.8007,12.785506,12.65765094,12.8007,0.01519400000000104,0.14304906000000095
7502227872697,1161,73.1907,10.20875296,10.1066654304,73.1907,62.98194704000001,63.08403456960001
7502214980381,1161,208.5534,189.54898832,187.6534984368,208.5534,19.004411680000004,20.899901563200018
7502214986048,1161,94.8321,86.29217424,85.42925249759999,94.8321,8.539925760000003,9.402847502400007
7502214980367,1161,58.90104,54.89779296,54.3488150304,58.90104,4.003247040000005,4.552224969600005
7502214986598,1161,39.2535,32.1232,31.801967999999995,39.2535,7.130300000000005,7.451532000000007
75062910,1161,45.7974,44.23383536,43.7914970064,45.7974,1.5635646400000027,2.005902993600003
75062897,1161,45.9162,44.23383536,43.7914970064,45.9162,1.682364640000003,2.1247029936000033
75062927,1161,44.649,44.341826,43.898407739999996,44.649,0.3071740000000034,0.7505922600000048
7502009749254,1161,192.654,186.38324696,184.5194144904,192.654,6.270753039999988,8.134585509599987
7501349028050,1161,29.3535,28.74894128,28.4614518672,29.3535,0.60455872,0.8920481327999994
7500435129350,1161,41.4315,41.28898824,40.8760983576,41.4315,0.14251175999999788,0.5554016423999997
7501590288456,1161,89.1,55.21562368,54.6634674432,89.1,33.884376319999994,34.436532556799996
7501258208000,1161,17.4933,16.34381176,16.1803736424,17.4933,1.1494882400000002,1.312926357600002
7501471897029,1161,83.2788,70.4305884,69.726282516,83.2788,12.848211599999999,13.552517484000006
7502009744587,1161,139.59,136.61562352,135.2494672848,139.59,2.9743764799999894,4.340532715199998
780083141585,1161,13.761,13.6566116,13.520045483999999,13.761,0.10438839999999949,0.2409545160000004
7502216790704,1161,39.1149,34.061835120000005,33.721216768800005,39.1149,5.053064879999994,5.393683231199994
7501471889680,1161,38.0754,34.98811704,34.638235869599995,38.0754,3.087282960000003,3.4371641304000065
7501471888324,1161,96.0498,78.95825872,78.1686761328,96.0498,17.09154128,17.881123867200003
7503001007724,1161,79.002,40.85957664,40.4509808736,79.002,38.142423359999995,38.55101912639999
75916565,1161,25.5915,24.24574104,24.0032836296,25.5915,1.3457589600000013,1.5882163704000014
793888543904,1161,2.772,2.45402352,2.4294832848,2.772,0.31797648,0.34251671519999993
7501048695607,1161,10.3653,5.81599984,5.7578398416,10.3653,4.54930016,4.6074601583999995
7501048696802,1161,17.612099999999998,16.353637680000002,16.190101303200002,17.612099999999998,1.258462319999996,1.4219986967999958
7501048695003,1161,3.6927,3.36471624,3.3310690776,3.6927,0.32798375999999996,0.36163092239999983
7502009746062,1161,21.6711,21.44818824,21.2337063576,21.6711,0.2229117599999988,0.4373936424
7502211789826,1161,77.02199999999999,66.72376008,66.0565224792,77.02199999999999,10.298239919999986,10.965477520799993
7503000422153,1161,36.798300000000005,27.97590592,27.6961468608,36.798300000000005,8.822394080000006,9.102153139200006
7502009748578,1161,18.6516,16.38065896,16.2168523704,18.6516,2.2709410399999967,2.434747629599997
7502223553477,1161,38.0061,18.50334112,18.318307708800003,38.0061,19.502758880000002,19.6877922912
759684076107,1161,4.2471,3.90192952,3.8629102248,4.2471,0.3451704799999997,0.38418977519999986
7502001163553,1161,19.3149,15.583058800000002,15.427228212000001,19.3149,3.7318412,3.8876717880000005
7791293028781,1161,47.817,41.30127064,40.888257933599995,47.817,6.515729360000002,6.928742066400005
7501072629029,1161,6.702299999999999,5.935044639999999,5.875694193599999,6.702299999999999,0.76725536,0.8266058063999999
7501573904786,1161,85.4469,12.67505888,12.5483082912,85.4469,72.77184112,72.8985917088
7501101627507,1161,429.66,299.88197648,296.8831567152,429.66,129.77802352000003,132.7768432848
7501125187179,1161,25.5222,19.14136456,18.9499509144,25.5222,6.380835440000002,6.572249085600003
7501125187131,1161,19.8,19.01872952,18.8285422248,19.8,0.7812704799999999,0.9714577752000011
7501299301111,1161,104.6826,94.9462588,93.99679621199999,104.6826,9.736341199999998,10.685803788000001
7502259890089,1161,20.6514,16.196611920000002,16.034645800800003,20.6514,4.454788079999997,4.616754199199995
8400009265,1161,84.4371,84.29581184,83.4528537216,84.4371,0.141288160000002,0.9842462784000077
7501825301653,1161,71.082,63.25256488,62.6200392312,71.082,7.829435119999992,8.46196076879999
650240036187,1161,56.925,56.44263544,55.8782090856,56.925,0.4823645600000006,1.046790914399999
7502214982477,1161,24.2055,22.2089412,21.986851788000003,24.2055,1.996558799999999,2.218648211999998
7501836002020,1161,23.1363,18.30701168,18.1239415632,23.1363,4.82928832,5.0123584368
7503000422498,1161,26.9973,17.54625872,17.370796132800002,26.9973,9.451041279999998,9.626503867199997
7501547522220,1161,21.3345,20.2947764,20.091828636,21.3345,1.0397235999999985,1.2426713639999996
7502009744563,1161,22.9779,22.41755304,22.1933775096,22.9779,0.5603469600000004,0.7845224904000005
759684031144,1161,33.6402,30.33442803,30.031083749700002,33.6402,3.3057719699999986,3.609116250299998
7501035908246,1161,25.9776,24.84614513,24.5976836787,25.9776,1.131454869999999,1.3799163212999979
759684154157,1161,13.86,13.42433814,13.2900947586,13.86,0.43566185999999973,0.569905241399999
7502216798373,1161,12.7413,11.27421829,11.1614761071,12.7413,1.4670817100000004,1.5798238929000004
7501048335169,1161,8.811,7.98482368,7.9049754432,8.811,0.8261763200000001,0.9060245568000003
7501048335305,1161,14.1174,12.50882985,12.3837415515,14.1174,1.6085701500000003,1.7336584485
7506022304131,1161,53.4204,53.21617673,52.6840149627,53.4204,0.20422326999999996,0.7363850373000034
759684311604,1161,57.4101,36.72749383,36.3602188917,57.4101,20.68260617,21.0498811083
759684076152,1161,8.5041,7.857402380000001,7.778828356200001,8.5041,0.6466976199999985,0.7252716437999984
7501349029774,1161,24.9579,22.97699383,22.747223891700003,24.9579,1.9809061699999972,2.210676108299996
7502216792289,1161,31.5711,29.84628528,29.5478224272,31.5711,1.7248147200000012,2.0232775728000014
7502211780854,1161,164.1618,101.43230498,100.4179819302,164.1618,62.72949502,63.7438180698
7506306209855,1161,46.3419,40.06098171,39.6603718929,46.3419,6.2809182900000025,6.6815281071
7506306226852,1161,39.65841,38.83471212,38.4463649988,39.65841,0.8236978800000045,1.2120450012000035
7791293032153,1161,45.9954,40.06098171,39.6603718929,45.9954,5.934418289999996,6.335028107099994
7506306202832,1161,45.0747,40.06098171,39.6603718929,45.0747,5.01371829,5.414328107099998
7506306226739,1161,44.5104,40.06098171,39.6603718929,44.5104,4.449418289999997,4.850028107099995
7791293025865,1161,45.0747,40.06098171,39.6603718929,45.0747,5.01371829,5.414328107099998
7506306203044,1161,43.7778,42.07240485,41.6516808015,43.7778,1.705395150000001,2.1261191984999996
785118753757,1161,27.72,26.04858052,25.7880947148,27.72,1.6714194799999973,1.9319052851999992
7502001166578,1161,22.968,21.88172067,21.6629034633,22.968,1.08627933,1.305096536699999
7502211789031,1161,38.560500000000005,36.88232446,36.5135012154,38.560500000000005,1.6781755400000051,2.0469987846000066
7501573904151,1161,35.0361,31.1320487,30.820728213,35.0361,3.904051299999999,4.215371786999999
7501573900313,1161,11.88,11.65519881,11.5386468219,11.88,0.22480119000000087,0.3413531781000003
7502009744938,1161,36.4221,18.09593301,17.9149736799,36.4221,18.32616699,18.5071263201
780083139568,1161,22.45122,21.19126223,20.979349607699998,22.45122,1.2599577699999998,1.4718703923000014
7502006922049,1161,30.5811,29.46539643,29.1707424657,30.5811,1.1157035700000009,1.410357534300001
75001865,1161,38.6694,32.58575156,32.2598940444,38.6694,6.083648440000005,6.409505955600004
75001872,1161,22.0473,21.27459026,21.0618443574,22.0473,0.7727097399999998,0.9854556426000016
7502003380712,1161,42.5502,40.57286699,40.1671383201,42.5502,1.9773330099999953,2.3830616798999955
7501349024052,1161,66.2805,63.00231591,62.3722927509,66.2805,3.2781840900000034,3.908207249100002
7501573907992,1161,22.9581,18.57206699,18.3863463201,22.9581,4.386033010000002,4.571753679900002
7502211789901,1161,41.382,17.4411342,17.266722858,41.382,23.940865799999997,24.115277141999997
7502234760352,1161,33.6501,25.58427197,25.3284292503,33.6501,8.065828030000002,8.3216707497
7502009745607,1161,47.421,45.10879026,44.6577023574,47.421,2.31220974,2.7632976426000013
7501072629012,1161,6.7914,6.085971300000001,6.0251115870000005,6.7914,0.7054286999999997,0.7662884129999998
785118754327,1161,65.34,36.19177435,35.8298566065,65.34,29.14822565,29.5101433935
8400007148,1161,37.0557,33.13219643,32.8008744657,37.0557,3.923503570000001,4.254825534300004
7502208892348,1161,35.659800000000004,29.52489026,29.2296413574,35.659800000000004,6.134909740000005,6.430158642600006
7502009740701,1161,30.2049,26.36997554,26.106275784599998,30.2049,3.83492446,4.098624215400001
7501109762446,1161,33.9273,21.47699762,21.2622276438,33.9273,12.450302380000004,12.665072356200003
7509546684505,1161,21.78,21.64365368,21.4272171432,21.78,0.13634632000000124,0.3527828568000011
7502009749322,1161,105.1083,101.92035606,100.9011524994,105.1083,3.1879439399999967,4.207147500600001
7501006733907,1161,21.384,20.40546699,20.2014123201,21.384,0.9785330099999996,1.1825876798999992
7501250882000,1161,35.9271,28.87009145,28.5813905355,35.9271,7.057008550000003,7.345709464500004
7501125100901,1161,68.88419999999999,42.26344513,41.8408106787,68.88419999999999,26.620754869999992,27.04338932129999
7501125100918,1161,47.619,30.524918289999995,30.219669107099996,47.619,17.094081710000005,17.399330892900004
7502216790865,1161,24.45993,23.57229881,23.3365758219,24.45993,0.8876311900000005,1.1233541781000014
7502214983443,1161,96.9606,60.07006762,59.469366943800004,96.9606,36.890532379999996,37.491233056199995
780083150051,1161,17.4141,15.83388409,15.675545249099999,17.4141,1.5802159100000015,1.7385547509000023
7502009746123,1161,15.6816,12.71472067,12.5875734633,15.6816,2.9668793299999994,3.0940265366999995
7502009740176,1161,14.949,13.82191093,13.6836918207,14.949,1.1270890700000002,1.2653081792999998
8400005816,1161,88.3278,86.39604156,85.5320811444,88.3278,1.9317584399999959,2.7957188556000006
7501573900573,1161,49.0644,37.77519026,37.3974383574,49.0644,11.289209739999997,11.6669616426
7502216805798,1161,31.5711,31.22692715,30.9146578785,31.5711,0.34417284999999964,0.6564421214999996
7502009741050,1161,70.99289999999999,67.90675258,67.22768505420001,70.99289999999999,3.086147419999989,3.7652149457999826
7502223111240,1161,38.41299,35.70372327,35.346686037299996,38.41299,2.709266730000003,3.0663039627000046
7502001160323,1161,28.1457,27.02477435,26.7545266065,28.1457,1.1209256500000002,1.3911733935000008
7501125125102,1161,71.37899999999999,42.87057554,42.441869784599994,71.37899999999999,28.508424459999993,28.937130215399996
7501349024861,1161,11.6127,10.38135249,10.2775389651,11.6127,1.2313475100000009,1.3351610349000005
7502006922612,1161,24.2847,19.73884275,19.541454322499998,24.2847,4.545857250000001,4.743245677500003
7506021101120,1161,65.1816,59.16885985,58.5771712515,65.1816,6.012740150000006,6.6044287485000055
7506021101328,1161,64.7658,59.14502565,58.5535753935,64.7658,5.620774349999998,6.212224606500001
759684154140,1161,14.9292,14.47670974,14.3319426426,14.9292,0.45249025999999937,0.5972573574000002
7501125114960,1161,432.7191,367.27530498,363.6025519302,432.7191,65.44379502000004,69.11654806980005
7501130742134,1161,77.95259999999999,70.08584015,69.3849817485,77.95259999999999,7.866759849999994,8.567618251499994
7501130709847,1161,74.4282,74.33602803000001,73.59266774970001,74.4282,0.09217196999999544,0.8355322502999911
7503008344785,1161,12.7908,12.53614751,12.4107860349,12.7908,0.25465249000000156,0.3800139651000016
7502259892304,1161,53.3808,39.96454487,39.5648994213,53.3808,13.416255130000003,13.815900578700003
7506022301772,1161,175.3092,166.72032067,165.0531174633,175.3092,8.588879329999997,10.256082536700006
759684272103,1161,16.711199999999998,15.35765844,15.2040818556,16.711199999999998,1.3535415599999983,1.507118144399998
7506425601769,1161,9.6525,9.41698409,9.3228142491,9.6525,0.23551591000000016,0.3296857508999995
7501258214506,1161,68.16149999999999,54.9781658,54.428384142,68.16149999999999,13.18333419999999,13.73311585799999
7509546015514,1161,50.292,44.9302171,44.480914929,50.292,5.3617829000000015,5.811085071000001
7502008980573,1161,40.2336,33.67983301,33.3430346799,40.2336,6.55376699,6.890565320100002
7501349021419,1161,22.9185,20.29839643,20.0954124657,22.9185,2.6201035700000013,2.823087534300001
7502001161610,1161,35.649899999999995,31.59635725,31.2803936775,35.649899999999995,4.053542749999995,4.369506322499994
7501385491566,1161,14.4441,14.08381212,13.9429739988,14.4441,0.36028788000000134,0.5011260012000012
780083141981,1161,6.8211,6.30973777,6.2466403923,6.8211,0.5113622300000005,0.5744596077000006
7501027524140,1161,4.6332,4.25018788,4.2076860012,4.6332,0.38301212000000007,0.4255139988000005
7506022313980,1161,27.4725,27.10452725,26.8334819775,27.4725,0.36797274999999985,0.6390180225000002
7501109762583,1161,11.3454,10.63133658,10.525023214199999,11.3454,0.7140634200000004,0.8203767858000006
7501493975002,1161,32.6205,29.20340357,28.9113695343,32.6205,3.417096430000001,3.7091304656999995
7501349024991,1161,34.867799999999995,28.88494199,28.5960925701,34.867799999999995,5.982858009999994,6.271707429899994
650240015571,1161,72.0621,61.430817100000006,60.81650892900001,72.0621,10.631282899999995,11.245591070999993
7506022315038,1161,76.05179999999999,70.16925985,69.4675672515,76.05179999999999,5.882540149999983,6.584232748499986
7502211789888,1161,70.11179999999999,63.79993658,63.1619372142,70.11179999999999,6.3118634199999875,6.949862785799986
7502208892324,1161,36.62505,22.50085985,22.2758512515,36.62505,14.12419015,14.349198748500001
7502227876848,1161,32.155199999999994,31.85825844,31.5396758556,32.155199999999994,0.2969415599999934,0.6155241443999948
7501349024243,1161,33.620400000000004,30.94155844,30.6321428556,33.620400000000004,2.678841560000002,2.988257144400002
7501299385098,1161,63.75600000000001,43.70394751,43.2669080349,63.75600000000001,20.05205249000001,20.48909196510001
8400005656,1161,48.6189,46.86005394,46.3914534006,48.6189,1.7588460599999962,2.227446599399997
7502009749100,1161,27.324,16.32202684,16.1588065716,27.324,11.001973160000002,11.165193428400002
7502009749131,1161,64.1322,46.07306699,45.6123363201,64.1322,18.059133009999996,18.5198636799
780083149895,1161,50.4108,49.81136959,49.313255894099996,50.4108,0.5994304100000036,1.0975441059000062
