,super_catalog_id,precio_minimo_orders
4255,7501299310670,116.05
4256,7501299310946,208.62
4257,7501299310960,536.92
4258,7501299310977,238.53
4259,7501299310991,604.28
4260,7501299311059,606.43
4261,7501299330012,422.51
4262,7501299330029,308.85
4263,7501299330036,304.81
4264,7501299330074,162.99
4265,7501299330128,719.52
4266,7501299330135,846.06
4267,7501299330142,988.48
4268,7501299330159,479.47
4269,7501299330166,776.03
4270,7501299330173,666.12
4271,7501299330180,40.32
4272,7501299330210,254.15
4273,7501299330227,593.76
4274,7501299330234,234.33
4275,7501299330241,517.15
4276,7501299330258,462.19
4277,7501299330265,1527.48
4278,7501299330272,229.64
4279,7501299330289,599.95
4280,7501299330296,440.24
4281,7501299330302,1386.31
4282,7501299330319,587.18
4283,7501299330340,627.64
4284,7501299330357,481.36
4285,7501299330371,450.0
4286,7501299335017,1046.27
4287,7501299335031,207.63
4288,7501299338018,423.65
4289,7501299342015,3290.39
4290,7501299345009,380.38
4291,7501299355015,53.824
4292,7501299355039,54.01
4293,7501299355060,60.44
4294,7501299368022,74.93
4295,7501299368152,37.66
4296,7501299368350,80.64
4297,7501299368367,75.95
4298,7501299370209,7.5
4299,7501299370360,27.75
4300,7501299379110,12.7
4301,7501299379158,33.9
4302,7501299379219,197.22
4303,7501299379226,36.6
4304,7501299379233,17.92
4305,7501299385081,77.15
4306,7501299385098,36.71
4307,7501300406651,616.52
4308,7501300407016,91.88
4309,7501300407023,106.0
4310,7501300407030,271.25
4311,7501300407047,109.52
4312,7501300407054,66.3
4313,7501300407061,81.8
4314,7501300407092,461.36
4315,7501300407108,69.11
4316,7501300407115,245.0
4317,7501300407122,61.7
4318,7501300407139,147.62
4319,7501300407146,74.3
4320,7501300407153,225.75
4321,7501300407160,260.0
4322,7501300407177,397.25
4323,7501300407184,606.22
4324,7501300407207,761.1
4325,7501300407214,586.88
4326,7501300407276,239.93
4327,7501300407283,168.75
4328,7501300407290,263.13
4329,7501300407399,478.94
4330,7501300407405,261.51
4331,7501300407412,530.4
4332,7501300407443,233.58
4333,7501300407450,450.08
4334,7501300407481,349.2
4335,7501300407542,323.2
4336,7501300407801,202.49
4337,7501300407856,797.5
4338,7501300407962,709.92
4339,7501300407993,229.76
4340,7501300408082,213.4
4341,7501300408099,278.27
4342,7501300408105,275.0
4343,7501300408136,384.5
4344,7501300408150,290.87
4345,7501300408167,352.84
4346,7501300408174,370.0
4347,7501300408204,150.0
4348,7501300408211,166.0
4349,7501300408228,165.44
4350,7501300408259,270.39
4351,7501300408266,542.03
4352,7501300408310,289.6
4353,7501300408327,243.43
4354,7501300408358,503.4
4355,7501300408402,213.5
4356,7501300408556,357.789
4357,7501300408693,241.27
4358,7501300408709,431.22
4359,7501300408730,230.34
4360,7501300408747,148.0
4361,7501300408754,264.93
4362,7501300408808,356.47
4363,7501300408815,425.01
4364,7501300408884,336.4
4365,7501300408938,176.96
4366,7501300408945,463.95
4367,7501300408969,271.0
4368,7501300408976,449.93
4369,7501300409010,313.2
4370,7501300409034,72.8
4371,7501300409584,208.86
4372,7501300409645,476.88
4373,7501300409652,180.0
4374,7501300409669,174.375
4375,7501300409706,238.75
4376,7501300409713,285.75
4377,7501300409799,253.76
4378,7501300409805,203.75
4379,7501300409812,357.5
4380,7501300409881,150.64
4381,7501300409898,170.0
4382,7501300409911,229.2
4383,7501300420008,398.0
4384,7501300420015,437.71
4385,7501300420046,618.96
4386,7501300420053,918.07
4387,7501300420077,607.5
4388,7501300420084,835.74
4389,7501300420091,170.0
4390,7501300420107,803.29
4391,7501300420114,277.66
4392,7501300420121,504.4
4393,7501300420138,540.77
4394,7501300420190,537.46
4395,7501300420206,103.74
4396,7501300420220,224.7
4397,7501300420237,364.9
4398,7501300420244,153.13
4399,7501300420251,285.55
4400,7501300420381,159.38
4401,7501300420398,328.0
4402,7501300420404,279.58
4403,7501300420411,743.26
4404,7501300420442,423.13
4405,7501300420466,282.51
4406,7501300420473,424.212
4407,7501300420480,310.84
4408,7501300420503,289.5
4409,7501300420510,185.63
4410,7501300420541,77.84
4411,7501300420558,73.7
4412,7501300420565,85.41
4413,7501300420572,555.45
4414,7501300420602,420.45
4415,7501300420619,475.63
4416,7501300420626,708.01
4417,7501300420633,468.13
4418,7501300420640,785.0
4419,7501300420671,244.12
4420,7501300420688,246.75
4421,7501300420695,143.0
4422,7501300420701,710.63
4423,7501300420718,574.2
4424,7501300420725,785.06
4425,7501300420732,471.75
4426,7501300420763,221.39
4427,7501300420770,312.22
4428,7501300420787,278.27
4429,7501300420794,489.85
4430,7501300420800,483.79
4431,7501300420817,253.75
4432,7501300420824,141.34
4433,7501300420831,1423.48
4434,7501300420879,997.88
4435,7501300420886,224.65
4436,7501300420893,333.21
4437,7501300420909,147.15
4438,7501300420916,434.2
4439,7501300420947,436.5
4440,7501300420954,436.5
4441,7501300420985,321.43
4442,7501300420992,372.3
4443,7501300421050,184.38
4444,7501300421067,334.38
4445,7501300421098,682.84
4446,7501300421128,244.92
4447,7501300421135,229.16
4448,7501300421142,664.45
4449,7501300421159,336.25
4450,7501300421173,773.13
4451,7501300421197,340.52
4452,7501300421227,492.89
4453,7501300421272,60.8
4454,7501300421289,155.5
4455,7501300421296,340.0
4456,7501300421302,543.75
4457,7501300421319,604.8
4458,7501300421326,270.39
4459,7501300421340,289.35
4460,7501300421371,12.67
4461,7501300421470,357.69
4462,7501300421487,255.0
4463,7501300421494,146.88
4464,7501300421500,306.25
4465,7501300421517,537.07
4466,7501300421524,95.67
4467,7501300421531,146.76
4468,7501300421548,115.5
4469,7501300421555,115.5
4470,7501300421562,115.5
4471,7501300421579,144.38
4472,7501300421586,901.88
4473,7501300421593,501.25
4474,7501300421609,392.5
4475,7501300421623,346.88
4476,7501300421630,594.12
4477,7501300421647,233.13
4478,7501300421654,366.25
4479,7501300421678,531.88
4480,7501300421685,144.19
4481,7501300421692,165.0
4482,7501300421777,914.38
4483,7501300421791,412.5
4484,7501300421821,500.3
4485,7501300421852,61.88
4486,7501300421937,686.88
4487,7501300421944,416.25
4488,7501300421951,327.6
4489,7501300421968,300.0
4490,7501300421975,787.68
4491,7501300421982,187.0
4492,7501300421999,764.05
4493,7501300422019,1078.75
4494,7501300422026,825.0
4495,7501300422033,755.0
4496,7501300422040,786.88
4497,7501300450005,200.0
4498,7501300450012,267.28
4499,7501300450029,154.44
4500,7501300450036,289.5
4501,7501300450050,424.38
4502,7501300450067,506.25
4503,7501300450074,456.25
4504,7501300450098,183.75
4505,7501300450135,336.25
4506,7501300450142,685.0
4507,7501300450159,496.52
4508,7501300450166,87.3
4509,7501300450203,167.0
4510,7501300450210,241.18
4511,7501300450227,42.66
4512,7501300450234,258.87
4513,7501300450241,498.75
4514,7501300450258,212.5
4515,7501300450265,91.85
4516,7501300450272,334.38
4517,7501300450289,247.35
4518,7501300450302,420.74
4519,7501300450319,641.08
4520,7501300450326,352.56
4521,7501300450333,514.28
4522,7501300450340,66.04
4523,7501300450357,103.2
4524,7501300450364,250.39
4525,7501300450388,344.38
4526,7501300450395,543.48
4527,7501300450401,670.0
4528,7501300450418,29.7
4529,7501300450425,188.55
4530,7501300450432,210.08
4531,7501300450449,196.56
4532,7501300450456,454.8
4533,7501300450470,580.0
4534,7501300450487,795.0
4535,7501300450494,480.15
4536,7501300450500,139.33
4537,7501300450517,136.44
4538,7501300450531,134.58
4539,7501300450548,319.9
4540,7501300450555,799.38
4541,7501300450562,171.6
4542,7501300450579,251.6
4543,7501300450586,190.63
4544,7501300450593,178.75
4545,7501300450630,434.86
4546,7501300450647,816.25
4547,7501300450654,331.99
4548,7501300450661,816.25
4549,7501300450678,381.87
4550,7501300450685,725.0
4551,7501300708762,176.42
4552,7501300708779,247.96
4553,7501303437003,428.74
4554,7501303442601,320.15
4555,7501303443509,305.91
4556,7501303444001,199.0
4557,7501303444513,4030.81
4558,7501303449501,175.0
4559,7501303451559,913.65
4560,7501303451573,2820.46
4561,7501303451603,350.0
4562,7501303457513,320.0
4563,7501303458503,202.47
4564,7501303473117,891.73
4565,7501303494631,209.19
4566,7501314701223,964.77
4567,7501314701254,95.0
4568,7501314701261,539.71
4569,7501314701278,687.42
4570,7501314701285,617.61
4571,7501314701322,766.96
4572,7501314701353,607.89
4573,7501314701360,852.18
4574,7501314701414,247.35
4575,7501314701513,327.97
4576,7501314701612,512.5
4577,7501314701650,671.38
4578,7501314701698,494.26
4579,7501314701704,289.74
4580,7501314701711,239.14
4581,7501314701728,164.46
4582,7501314701742,193.16
4583,7501314701759,202.94
4584,7501314701766,349.14
4585,7501314701773,362.0
4586,7501314701797,252.3
4587,7501314701827,308.0
4588,7501314701834,287.5
4589,7501314701865,321.13
4590,7501314701889,665.25
4591,7501314701896,409.97
4592,7501314701926,539.71
4593,7501314701940,409.04
4594,7501314701957,506.81
4595,7501314701964,519.29
4596,7501314702114,170.42
4597,7501314702121,137.86
4598,7501314702633,278.38
4599,7501314702640,261.33
4600,7501314702657,192.23
4601,7501314702701,484.5
4602,7501314702718,471.45
4603,7501314702749,233.47
4604,7501314702756,431.77
4605,7501314702770,812.41
4606,7501314703111,276.26
4607,7501314703128,440.95
4608,7501314703159,181.22
4609,7501314703173,103.23
4610,7501314703180,168.15
4611,7501314703227,430.0
4612,7501314703418,545.35
4613,7501314703425,746.04
4614,7501314703432,523.54
4615,7501314703449,349.03
4616,7501314703463,241.64
4617,7501314703470,335.6
4618,7501314703548,670.0
4619,7501314703586,550.39
4620,7501314703616,293.28
4621,7501314703623,438.47
4622,7501314703630,263.15
4623,7501314703647,287.52
4624,7501314703661,193.16
4625,7501314703678,394.39
4626,7501314703685,355.26
4627,7501314703753,260.61
4628,7501314703760,393.17
4629,7501314703777,210.0
4630,7501314703784,259.64
4631,7501314703821,118.75
4632,7501314703852,136.66
4633,7501314703869,580.83
4634,7501314703883,580.83
4635,7501314703920,286.31
4636,7501314703944,510.12
4637,7501314704040,333.76
4638,7501314704057,346.2
4639,7501314704064,512.45
4640,7501314704088,818.02
4641,7501314704149,70.27
4642,7501314704156,53.18
4643,7501314704163,53.75
4644,7501314704170,70.27
4645,7501314704187,30.0
4646,7501314704231,295.0
4647,7501314704248,229.81
4648,7501314704262,229.81
4649,7501314704460,328.89
4650,7501314704552,235.74
4651,7501314704569,236.37
4652,7501314704620,295.47
4653,7501314704644,295.49
4654,7501314704712,396.62
4655,7501314704743,260.29
4656,7501314704750,274.33
4657,7501314704828,436.25
4658,7501314704873,264.32
4659,7501314704880,415.89
4660,7501314704897,338.21
4661,7501314704927,284.06
4662,7501314704934,386.32
4663,7501314704958,234.72
4664,7501314704965,294.12
4665,7501314704972,485.12
4666,7501314704989,335.6
4667,7501314705139,415.83
4668,7501314705153,450.0
4669,7501314705221,325.83
4670,7501314705238,439.81
4671,7501314705269,347.66
4672,7501314705283,1056.62
4673,7501314705313,412.0
4674,7501314705344,1581.52
4675,7501314705405,721.51
4676,7501314705450,200.77
4677,7501314705467,436.28
4678,7501314705474,469.84
4679,7501314705504,1145.24
4680,7501314705511,444.13
4681,7501314705535,1147.91
4682,7501314705542,552.84
4683,7501314705573,421.28
4684,7501314705634,594.44
4685,7501314705818,428.6
4686,7501314705832,619.72
4687,7501314706228,278.78
4688,7501314706259,395.38
4689,7501314706273,439.69
4690,7501314706662,334.03
4691,7501314707522,171.09
4692,7501314707638,48.47
4693,7501314707645,48.47
4694,7501314707805,116.29
4695,7501314707812,116.29
4696,7501318600508,1051.63
4697,7501318605794,527.53
4698,7501318608191,900.0
4699,7501318608788,650.0
4700,7501318612082,837.54
4701,7501318612655,79.0
4702,7501318614376,1150.0
4703,7501318620162,221.3
4704,7501318620186,1186.44
4705,7501318626393,508.57
4706,7501318628465,365.5
4707,7501318628519,276.9
4708,7501318629301,792.19
4709,7501318644335,68.62
4710,7501318645080,110.6
4711,7501318645295,146.2
4712,7501318646223,117.45
4713,7501318646360,180.0
4714,7501318649071,195.0
4715,7501318649842,800.7
4716,7501318651784,1117.35
4717,7501318652293,69.5
4718,7501318652378,183.48
4719,7501318652453,85.0
4720,7501318652538,167.79
4721,7501318655508,1117.35
4722,7501318655850,1141.28
4723,7501318658189,94.2
4724,7501318661349,686.52
4725,7501318670105,510.09
4726,7501318672345,879.64
4727,7501318673205,235.0
4728,7501318676848,342.0
4729,7501318676923,237.81
4730,7501318677067,237.81
4731,7501318681422,1326.24
4732,7501318681460,309.87
4733,7501318682078,1322.75
4734,7501318685499,900.0
4735,7501318687332,453.31
4736,7501318693197,568.73
4737,7501318696464,813.79
4738,7501318696549,450.0
4739,7501318697409,95.0
4740,7501324402820,4048.2
4741,7501324402950,16314.2
4742,7501324402998,5680.16
4743,7501324403711,4085.04
4744,7501326000093,1120.53
4745,7501326000215,2190.94
4746,7501326000369,821.19
4747,7501326000383,1012.61
4748,7501326000772,1130.51
4749,7501326000864,1638.77
4750,7501326000888,1246.53
4751,7501326000895,707.47
4752,7501326000925,871.35
4753,7501326000987,1511.56
4754,7501326000994,1706.57
4755,7501326001106,1032.02
4756,7501326001137,309.47
4757,7501326001144,590.35
4758,7501326001151,668.16
4759,7501326001991,1858.04
4760,7501326003186,899.0
4761,7501326003766,1861.86
4762,7501326004060,522.0
4763,7501326004176,418.63
4764,7501326004190,1171.01
4765,7501326004947,790.72
4766,7501326004954,1559.22
4767,7501326004978,1859.25
4768,7501326008396,1474.47
4769,7501326008402,1476.54
4770,7501328975436,403.84
4771,7501328976020,252.81
4772,7501328976051,519.34
4773,7501328977737,336.17
4774,7501328977980,449.34
4775,7501328978383,605.73
4776,7501328978710,55.64
4777,7501328978994,1058.79
4778,7501328979106,1272.83
4779,7501328979113,797.61
4780,7501328979144,330.0
4781,7501328979229,550.0
4782,7501328979267,1260.45
4783,7501328979274,550.0
4784,7501328979311,1977.44
4785,7501328979366,184.0
4786,7501328979496,98.78
4787,7501328979502,92.06
4788,7501328979564,453.9
4789,7501328979601,2106.22
4790,7501328979656,1513.3
4791,7501328980034,300.0
4792,7501328980119,326.15
4793,7501328980249,897.28
4794,7501342800127,17.51
4795,7501342800158,28.5
4796,7501342800509,25.42
4797,7501342801100,9.56
4798,7501342801117,7.5
4799,7501342801131,10.38
4800,7501342801148,5.69
4801,7501342802077,6.3
4802,7501342802091,13.13
4803,7501342802121,31.68
4804,7501342802152,17.01
4805,7501342802183,6.36
4806,7501342802626,13.2
4807,7501342802749,1.46
4808,7501342802756,4.89
4809,7501342802770,24.0
4810,7501342803036,13.47
4811,7501342803074,7.5
4812,7501342803081,12.7
4813,7501342803098,5.69
4814,7501342803142,21.6
4815,7501342803319,20.4
4816,7501342803418,10.32
4817,7501342803470,8.42
4818,7501342803524,14.94
4819,7501342803623,89.3
4820,7501342803722,60.76
4821,7501342803784,15.0
4822,7501342803791,4.79
4823,7501342803807,33.6
4824,7501342803814,26.38
4825,7501342803869,15.12
4826,7501342803890,29.7
4827,7501342803906,50.11
4828,7501342803975,11.88
4829,7501342804040,7.2
4830,7501342804057,32.25
4831,7501342804309,25.58
4832,7501342804347,7.56
4833,7501342804392,5.58
4834,7501342804408,7.68
4835,7501342804453,17.64
4836,7501342804484,41.96
4837,7501342804583,31.0
4838,7501342804675,293.33
4839,7501349011007,17.49
4840,7501349011175,15.98
4841,7501349011243,35.01
4842,7501349011618,12.0
4843,7501349011748,11.79
4844,7501349011779,12.21
4845,7501349011984,14.88
4846,7501349012004,17.25
4847,7501349012011,23.4
4848,7501349012172,14.04
4849,7501349012370,11.25
4850,7501349012387,11.25
4851,7501349012394,11.25
4852,7501349012943,10.54
4853,7501349013223,65.64
4854,7501349014190,18.85
4855,7501349014299,11.23
4856,7501349017931,19.8
4857,7501349019706,11.79
4858,7501349020009,32.19
4859,7501349020085,30.52
4860,7501349020122,22.75
4861,7501349020139,15.364
4862,7501349020153,49.84
4863,7501349020276,92.89
4864,7501349020320,15.53
4865,7501349020412,53.54
4866,7501349020436,20.42
4867,7501349020443,33.68
4868,7501349020535,67.5
4869,7501349020542,122.63
4870,7501349020603,11.16
4871,7501349020634,25.94
4872,7501349020702,331.2
4873,7501349020740,6.72
4874,7501349020771,26.63
4875,7501349020788,25.73
4876,7501349020870,24.41
4877,7501349020894,11.565
4878,7501349020900,12.32
4879,7501349020931,93.99
4880,7501349020979,28.0
4881,7501349020993,21.67
4882,7501349021044,72.13
4883,7501349021051,15.54
4884,7501349021112,99.9
4885,7501349021181,33.39
4886,7501349021211,6.49
4887,7501349021310,16.16
4888,7501349021327,90.16
4889,7501349021334,94.35
4890,7501349021419,23.15
4891,7501349021433,31.02
4892,7501349021440,12.77
4893,7501349021471,20.72
4894,7501349021488,23.31
4895,7501349021495,16.1
4896,7501349021532,17.661
4897,7501349021570,15.41
4898,7501349021594,22.62
4899,7501349021624,56.8
4900,7501349021655,37.44
4901,7501349021686,48.942
4902,7501349021716,13.5
4903,7501349021747,13.5
4904,7501349021808,22.83
4905,7501349021839,21.08
4906,7501349021860,15.46
4907,7501349021945,127.19
4908,7501349021983,37.74
4909,7501349022010,21.63
4910,7501349022119,166.5
4911,7501349022126,16.1
4912,7501349022133,28.35
4913,7501349022140,12.59
4914,7501349022249,101.7
4915,7501349022454,39.2
4916,7501349022461,22.5
4917,7501349022485,9.44
4918,7501349022492,76.58
4919,7501349022515,23.89
4920,7501349022768,36.33
4921,7501349022799,35.52
4922,7501349022805,38.7
4923,7501349022874,19.43
4924,7501349022881,22.75
4925,7501349022898,55.99
4926,7501349022935,50.11
4927,7501349022942,17.36
4928,7501349022959,29.7
4929,7501349022966,14.67
4930,7501349023369,6.63
4931,7501349023468,134.4
4932,7501349023529,40.11
4933,7501349023543,28.31
4934,7501349023987,108.78
4935,7501349024021,71.37
4936,7501349024045,25.53
4937,7501349024052,66.95
4938,7501349024090,80.19
4939,7501349024151,16.65
4940,7501349024175,8.54
4941,7501349024243,34.37
4942,7501349024267,8.59
4943,7501349024304,127.65
4944,7501349024328,4.412
4945,7501349024366,57.82
4946,7501349024427,91.66
4947,7501349024465,32.17
4948,7501349024489,98.64
4949,7501349024526,13.8
4950,7501349024533,41.09
4951,7501349024540,75.56
4952,7501349024571,11.65
4953,7501349024588,46.2
4954,7501349024601,10.58
4955,7501349024649,123.6
4956,7501349024755,132.0
4957,7501349024779,7.13
4958,7501349024854,432.9
4959,7501349024861,8.95
4960,7501349024922,29.62
4961,7501349024939,13.33
4962,7501349024977,47.35
4963,7501349024991,28.6
4964,7501349025059,37.74
4965,7501349025158,238.65
4966,7501349025233,42.35
4967,7501349025271,17.76
4968,7501349025288,18.33
4969,7501349025387,6.55
4970,7501349025400,11.22
4971,7501349025424,19.33
4972,7501349025530,33.3
4973,7501349025806,21.03
4974,7501349025844,28.54
4975,7501349025929,14.43
4976,7501349025943,31.29
4977,7501349025967,11.88
4978,7501349026094,42.43
4979,7501349026230,42.77
4980,7501349026377,10.05
4981,7501349026841,567.34
4982,7501349027060,27.75
4983,7501349027312,8.07
4984,7501349027329,7.67
4985,7501349027343,82.14
4986,7501349027657,20.65
4987,7501349027787,36.89
4988,7501349027817,19.77
4989,7501349027824,41.365
4990,7501349027848,20.54
4991,7501349027930,33.88
4992,7501349027992,119.4
4993,7501349028036,98.27
4994,7501349028043,91.79
4995,7501349028050,23.16
4996,7501349028159,9.76
4997,7501349028234,25.13
4998,7501349028296,85.649
4999,7501349028326,19.98
5000,7501349028364,17.5
5001,7501349028395,40.8
5002,7501349028470,30.47
5003,7501349028487,38.5
5004,7501349028494,5.69
5005,7501349028500,31.44
5006,7501349028586,34.742
5007,7501349028654,19.98
5008,7501349028791,52.2
5009,7501349028845,32.76
5010,7501349028913,70.0
5011,7501349028937,11.25
5012,7501349029019,58.41
5013,7501349029040,31.39
5014,7501349029064,7.377
5015,7501349029071,11.79
5016,7501349029095,24.53
5017,7501349029101,11.79
5018,7501349029194,11.79
5019,7501349029200,7.06
5020,7501349029255,19.07
5021,7501349029330,55.56
5022,7501349029347,7.4
5023,7501349029408,26.51
5024,7501349029415,22.22
5025,7501349029460,35.71
5026,7501349029613,25.2
5027,7501349029668,17.46
5028,7501349029712,18.63
5029,7501349029729,28.56
5030,7501349029736,58.52
5031,7501349029774,25.21
5032,7501349029811,30.69
5033,7501349029835,49.03
5034,7501349029927,35.01
5035,7501349029965,47.5
5036,7501358100006,77.41
5037,7501358100044,24.1
5038,7501358100518,125.33
5039,7501358130140,304.57
5040,7501358130362,99.45
5041,7501358130379,114.01
5042,7501358132700,79.49
5043,7501358142600,96.3
5044,7501358143393,76.85
5045,7501358161601,39.36
5046,7501358170306,42.75
5047,7501361111501,11.82
5048,7501361113000,17.45
5049,7501361121500,12.0
5050,7501361123009,20.58
5051,7501361124013,11.82
5052,7501361124020,19.49
5053,7501361130557,15.18
5054,7501361130601,8.18
5055,7501361140044,14.0
5056,7501361140051,14.0
5057,7501361140068,14.0
5058,7501361140075,14.0
5059,7501361140082,14.0
5060,7501361140099,15.05
5061,7501361154003,19.03
5062,7501361155048,14.48
5063,7501361180064,19.03
5064,7501361190025,21.37
5065,7501361606205,182.069
5066,7501361680748,39.69
5067,7501361681028,15.82
5068,7501361681288,16.89
5069,7501361681349,46.42
5070,7501361692987,1723.95
5071,7501361693007,2861.66
5072,7501361693045,3217.2
5073,7501369200016,84.35
5074,7501369200030,93.67
5075,7501369200078,125.89
5076,7501369200085,53.39
5077,7501369200108,71.0
5078,7501369200122,39.47
5079,7501369200146,16.16
5080,7501369200160,55.73
5081,7501384502010,285.41
5082,7501384502027,655.82
5083,7501384502058,220.01
5084,7501384502065,258.13
5085,7501384502133,272.43
5086,7501384502171,160.07
5087,7501384502188,267.62
5088,7501384502201,204.35
5089,7501384502218,330.25
5090,7501384502232,344.17
5091,7501384502263,454.25
5092,7501384502294,416.29
5093,7501384502324,160.7
5094,7501384502331,311.32
5095,7501384502355,562.63
5096,7501384502362,932.24
5097,7501384503000,610.17
5098,7501384503031,819.98
5099,7501384503048,269.1
5100,7501384503055,466.56
5101,7501384503116,260.3
5102,7501384503123,318.78
5103,7501384503154,271.44
5104,7501384503192,357.86
5105,7501384503215,255.72
5106,7501384503239,212.74
5107,7501384503246,203.96
5108,7501384503253,812.46
5109,7501384503260,225.83
5110,7501384503307,328.58
5111,7501384503369,54.11
5112,7501384503451,346.61
5113,7501384504120,9.75
5114,7501384504267,184.62
5115,7501384504304,153.8
5116,7501384504328,248.35
5117,7501384504342,367.1
5118,7501384504359,640.46
5119,7501384504380,252.0
5120,7501384504465,192.06
5121,7501384504755,309.42
5122,7501384504762,204.77
5123,7501384504779,136.6
5124,7501384504823,298.36
5125,7501384504830,411.97
5126,7501384504885,328.6
5127,7501384504892,14.38
5128,7501384504908,16.92
5129,7501384504915,21.31
5130,7501384504939,35.0
5131,7501384504946,38.5
5132,7501384504953,372.39
5133,7501384505080,737.92
5134,7501384505097,405.58
5135,7501384505103,1013.4
5136,7501384505110,1014.08
5137,7501384505165,144.34
5138,7501384505226,450.38
5139,7501384505233,768.93
5140,7501384505271,8.3
5141,7501384505332,924.02
5142,7501384505349,503.15
5143,7501384506070,23.1
5144,7501384520458,716.08
5145,7501384520526,676.01
5146,7501384520601,241.05
5147,7501384530013,604.44
5148,7501384541002,369.78
5149,7501384541149,225.73
5150,7501384541156,459.4
5151,7501384541163,15.54
5152,7501384541170,11.0
5153,7501384541187,10.612
5154,7501384541194,16.16
5155,7501384541200,42.52
5156,7501384541217,439.93
5157,7501384541224,305.08
5158,7501384541231,249.08
5159,7501384541248,1075.94
5160,7501384541507,418.77
5161,7501384541521,584.13
5162,7501384541538,413.33
5163,7501384541545,670.97
5164,7501384541569,509.97
5165,7501384541620,45.7
5166,7501384542191,49.25
5167,7501384542245,637.06
5168,7501384542405,60.95
5169,7501384542764,228.19
5170,7501384542771,468.04
5171,7501384543358,15.12
5172,7501384543969,68.63
5173,7501384543983,47.09
5174,7501384544003,63.37
5175,7501384544157,504.36
5176,7501384544164,915.33
5177,7501384544171,77.56
5178,7501384544225,32.95
5179,7501384544478,227.16
5180,7501384544539,242.95
5181,7501384544577,14.12
5182,7501384544584,15.88
5183,7501384544638,14.59
5184,7501384544706,62.14
5185,7501384544966,398.35
5186,7501384544980,410.44
5187,7501384545147,326.85
5188,7501384545338,376.63
5189,7501384545352,383.17
5190,7501384545376,403.79
5191,7501384545420,271.3
5192,7501384545444,604.15
5193,7501384545475,28.49
5194,7501384545505,29.7
5195,7501384545512,49.28
5196,7501384545635,832.67
5197,7501384545659,26.36
5198,7501384545680,216.0
5199,7501384545710,552.02
5200,7501384545734,283.69
5201,7501384545956,497.51
5202,7501384545970,739.94
5203,7501384545994,32.389
5204,7501384546205,80.29
5205,7501384546250,14.0
5206,7501384546830,90.65
5207,7501384546847,114.25
5208,7501384547066,51.6
5209,7501384547363,324.04
5210,7501384547530,640.24
5211,7501384547882,180.13
5212,7501384548520,12.82
5213,7501384550288,220.0
5214,7501385410000,625.86
5215,7501385410055,339.9
5216,7501385420061,244.48
5217,7501385420221,855.0
5218,7501385420238,322.9
5219,7501385420504,651.44
5220,7501385440137,892.58
5221,7501385450068,339.9
5222,7501385450129,61.52
5223,7501385490217,11.08
5224,7501385490279,7.5
5225,7501385490316,29.31
5226,7501385490521,20.05
5227,7501385490880,676.63
5228,7501385491085,298.53
5229,7501385491139,173.44
5230,7501385491146,149.76
5231,7501385491566,14.59
5232,7501385492273,41.785
5233,7501385493850,559.68
5234,7501385494192,336.2
5235,7501385494215,479.45
5236,7501385494239,399.79
5237,7501385494246,668.11
5238,7501385494307,1118.7
5239,7501385494475,264.0
5240,7501385494499,67.896
5241,7501385494512,146.43
5242,7501385494666,554.95
5243,7501385494673,475.07
5244,7501385494901,427.69
5245,7501385494918,600.89
5246,7501385494925,1902.26
5247,7501385495373,89.28
5248,7501385495380,86.78
5249,7501385495649,47.0
5250,7501385495663,416.64
5251,7501385495670,800.64
5252,7501385495786,38.5
5253,7501385496257,505.39
5254,7501385496455,681.82
5255,7501390910182,323.2
5256,7501390910205,378.0
5257,7501390910656,363.65
5258,7501390910953,264.24
5259,7501390910991,456.28
5260,7501390911004,563.19
5261,7501390911011,250.09
5262,7501390911028,663.73
5263,7501390911035,386.91
5264,7501390911042,250.73
5265,7501390911219,195.0
5266,7501390911226,261.78
5267,7501390911264,329.96
5268,7501390911547,460.36
5269,7501390912209,430.29
5270,7501390912513,387.48
5271,7501390912520,345.15
5272,7501390912551,302.07
5273,7501390912599,314.56
5274,7501390912728,317.55
5275,7501390912988,454.59
5276,7501390913107,504.48
5277,7501390913114,626.5
5278,7501390913121,327.86
5279,7501390913152,493.63
5280,7501390913244,281.78
5281,7501390913343,554.45
5282,7501390913374,334.6
5283,7501390913442,879.2
5284,7501390913466,513.8
5285,7501390913794,319.81
5286,7501390913848,365.98
5287,7501390913855,945.85
5288,7501390913862,405.9
5289,7501390913909,336.1
5290,7501390913923,556.82
5291,7501390913930,737.8
5292,7501390914050,898.1
5293,7501390914067,515.46
5294,7501390914074,531.82
5295,7501390914111,341.9
5296,7501390914333,730.6
5297,7501390914357,418.26
5298,7501390914371,830.2
5299,7501390914401,315.0
5300,7501390914418,314.38
5301,7501390914548,322.7
5302,7501390914555,277.2
5303,7501390914609,1212.69
5304,7501390914616,765.41
5305,7501390914784,965.96
5306,7501390914791,388.39
5307,7501390914906,671.53
5308,7501390914913,420.0
5309,7501390915019,659.82
5310,7501390915125,470.57
5311,7501390915149,782.21
5312,7501390915200,315.06
5313,7501390915309,334.56
5314,7501390915347,346.12
5315,7501390916092,652.4
5316,7501390919956,338.58
5317,7501400800038,100.0
5318,7501400800069,22.62
5319,7501400800403,70.0
5320,7501400800465,104.98
5321,7501400800564,104.01
5322,7501400800625,45.0
5323,7501400800717,12.96
5324,7501409201102,279.0
5325,7501409201119,948.34
