point_of_sale_id,super_catalog_id,unidades_pedidas,precio_minimo,vendor_id,geo_zone,country
1680,7795367551748,1.0,3029.72,11,Guanajuato,MX
1680,7803510001689,3.0,144.93,11,Guanajuato,MX
1680,7841141002828,1.0,407.54,38,Guanajuato,MX
1680,7841141003726,1.0,811.2,38,Guanajuato,MX
1680,7841141003924,1.0,858.46,38,Guanajuato,MX
1680,7841141004198,2.0,661.46,11,Guanajuato,MX
1680,7841141004303,8.0,687.4,38,Guanajuato,MX
1680,7891317019471,2.0,1085.85,12,Guanajuato,MX
1680,7896009490651,2.0,102.61,38,Guanajuato,MX
1680,8027950210473,2.0,1819.42,11,Guanajuato,MX
1680,83078003616,1.0,33.18,11,Guanajuato,MX
1680,8400005236,1.0,595.06,12,Guanajuato,MX
1680,8400005779,1.0,450.3,11,Guanajuato,MX
1680,8400009371,1.0,592.85,38,Guanajuato,MX
1680,8400009418,2.0,340.38,38,Guanajuato,MX
1680,8414601745109,2.0,195.58,38,Guanajuato,MX
1680,8429420084674,3.0,237.58,11,Guanajuato,MX
1680,8429420171749,2.0,137.66,12,Guanajuato,MX
1680,8429420256309,1.0,283.11,12,Guanajuato,MX
1680,8430308320517,1.0,307.02,11,Guanajuato,MX
1680,8436024612677,2.0,324.47,11,Guanajuato,MX
1680,8901120009107,1.0,649.27,11,Guanajuato,MX
1680,8901120019557,2.0,786.99,11,Guanajuato,MX
1680,8901120050949,2.0,677.38,11,Guanajuato,MX
1680,8903855053868,1.0,1571.55,11,Guanajuato,MX
1680,8903855081427,1.0,1897.74,11,Guanajuato,MX
1680,8904091182091,1.0,279.62,12,Guanajuato,MX
1749,013117012194,2.0,112.27,11,Chiapas,MX
1749,15228123462,2.0,48.89,11,Chiapas,MX
1749,3014260278939,3.0,47.18,11,Chiapas,MX
1749,4005900081087,1.0,48.19,11,Chiapas,MX
1749,4104480412103,2.0,231.88,11,Chiapas,MX
1749,650240011139,1.0,105.13,10034,Chiapas,MX
1749,650240012525,1.0,62.8,10034,Chiapas,MX
1749,650240024931,1.0,277.0,10034,Chiapas,MX
1749,650240036378,2.0,140.4,10034,Chiapas,MX
1749,6636640522325,100.0,1.84,10034,Chiapas,MX
1749,70942302289,1.0,133.87,10034,Chiapas,MX
1749,714706910913,1.0,26.4,11,Chiapas,MX
1749,714908100051,2.0,58.46,20,Chiapas,MX
1749,7500435115957,3.0,40.7,11,Chiapas,MX
1749,7500435129411,2.0,72.17,11,Chiapas,MX
1749,7501001116200,2.0,105.51,10034,Chiapas,MX
1749,7501008427347,1.0,63.25,10034,Chiapas,MX
1749,7501008497623,1.0,320.0,10034,Chiapas,MX
1749,7501017372775,2.0,154.49,11,Chiapas,MX
1749,7501019051630,1.0,91.89,11,Chiapas,MX
1749,7501022150412,1.0,17.34,11,Chiapas,MX
1749,7501027272706,2.0,18.75,10034,Chiapas,MX
1749,7501027278487,3.0,21.66,10034,Chiapas,MX
1749,7501027511317,1.0,60.44,11,Chiapas,MX
1749,7501027521101,1.0,69.12,11,Chiapas,MX
1749,7501027521170,1.0,40.32,11,Chiapas,MX
1749,7501033954078,3.0,40.78,11,Chiapas,MX
1749,7501048623006,1.0,18.4,11,Chiapas,MX
1749,7501056330255,5.0,32.5,10034,Chiapas,MX
1749,7501056330309,4.0,59.5,10034,Chiapas,MX
1749,7501056346058,1.0,57.51,11,Chiapas,MX
1749,7501056360412,2.0,30.66,11,Chiapas,MX
1749,7501058623188,12.0,121.5,10034,Chiapas,MX
1749,7501058625212,12.0,231.5,10034,Chiapas,MX
1749,7501065001375,1.0,143.7,10034,Chiapas,MX
1749,7501065054678,1.0,119.79,11,Chiapas,MX
1749,7501065628145,3.0,21.25,11,Chiapas,MX
1749,7501070903473,1.0,333.5,10034,Chiapas,MX
1749,7501072300133,2.0,73.8,11,Chiapas,MX
1749,7501086454136,2.0,34.5,11,Chiapas,MX
1749,7501086494262,2.0,28.12,11,Chiapas,MX
1749,7501088505256,1.0,137.93,20,Chiapas,MX
1749,7501092793052,1.0,106.8,10034,Chiapas,MX
1749,7501095409059,2.0,85.28,10034,Chiapas,MX
1749,7501100088170,1.0,148.7,10034,Chiapas,MX
1749,7501125100123,12.0,21.88,10034,Chiapas,MX
1749,7501125104350,6.0,24.43,10034,Chiapas,MX
1749,7501125104411,24.0,18.18,10034,Chiapas,MX
1749,7501125187179,12.0,18.18,11,Chiapas,MX
1749,7501165010727,2.0,128.04,10034,Chiapas,MX
1749,7501298221397,1.0,242.79,10034,Chiapas,MX
1749,7501299307830,2.0,83.78,10034,Chiapas,MX
1749,7501314704187,1.0,64.53,11,Chiapas,MX
1749,7501314704958,1.0,265.31,12,Chiapas,MX
1749,7501318645080,2.0,110.6,12,Chiapas,MX
1749,7501318658189,1.0,141.6,11,Chiapas,MX
1749,7501342800462,5.0,13.4,10034,Chiapas,MX
1749,7501349024267,2.0,9.96,10034,Chiapas,MX
1749,7501349028364,3.0,22.6,12,Chiapas,MX
1749,7501349029415,2.0,34.48,10034,Chiapas,MX
1749,7501385420238,1.0,322.87,10034,Chiapas,MX
1749,7501478315793,4.0,23.79,10034,Chiapas,MX
1749,7501571200323,2.0,22.8,20,Chiapas,MX
1749,7501573900535,5.0,18.89,10034,Chiapas,MX
1749,7501573921264,2.0,55.46,10034,Chiapas,MX
1749,7501825304371,2.0,55.86,20,Chiapas,MX
1749,7501839100129,1.0,44.14,11,Chiapas,MX
1749,7501943441705,2.0,172.84,10034,Chiapas,MX
1749,7501943441729,4.0,203.13,10034,Chiapas,MX
1749,7501943441767,1.0,230.9,11,Chiapas,MX
1749,7501943454743,2.0,33.2,11,Chiapas,MX
1749,7501943466562,1.0,112.3,10034,Chiapas,MX
1749,7502001161368,1.0,49.4,10034,Chiapas,MX
1749,7502001162525,2.0,23.0,10034,Chiapas,MX
1749,7502001169197,2.0,78.86,10034,Chiapas,MX
1749,7502004401225,2.0,44.79,10034,Chiapas,MX
1749,7502009740657,2.0,15.58,10034,Chiapas,MX
1749,7502009740732,3.0,23.89,10034,Chiapas,MX
1749,7502009746246,4.0,15.47,10034,Chiapas,MX
1749,7502009746253,2.0,98.3,10034,Chiapas,MX
1749,7502211783282,3.0,26.05,10034,Chiapas,MX
1749,7502211788928,1.0,46.57,20,Chiapas,MX
1749,7502211789284,3.0,27.39,10034,Chiapas,MX
1749,7502216803800,2.0,29.71,10034,Chiapas,MX
1749,7502216804746,2.0,30.77,12,Chiapas,MX
1749,7502216805002,3.0,26.79,12,Chiapas,MX
1749,7502224510035,3.0,46.05,10034,Chiapas,MX
1749,7502235820888,1.0,37.24,11,Chiapas,MX
1749,7502254072657,1.0,16.84,11,Chiapas,MX
1749,7502254073654,1.0,71.81,11,Chiapas,MX
1749,7502259890096,2.0,30.84,10034,Chiapas,MX
1749,7502271564579,1.0,17.37,11,Chiapas,MX
1749,7503000422658,2.0,25.2,10034,Chiapas,MX
1749,7503000422665,2.0,26.12,10034,Chiapas,MX
1749,7503000422863,2.0,34.39,10034,Chiapas,MX
1749,7503003406075,2.0,88.15,10034,Chiapas,MX
1749,7503003738961,3.0,22.78,10034,Chiapas,MX
1749,7506192510103,1.0,49.31,11,Chiapas,MX
1749,7506195132906,1.0,51.14,11,Chiapas,MX
1749,7506306209855,2.0,46.81,10034,Chiapas,MX
1749,7506306210004,2.0,56.07,11,Chiapas,MX
1749,7506306241206,1.0,56.67,11,Chiapas,MX
1749,7509546054032,2.0,13.2,10034,Chiapas,MX
1749,7509546058955,1.0,56.98,10034,Chiapas,MX
1749,7509546064697,3.0,56.65,10034,Chiapas,MX
1749,7509546066776,1.0,44.37,11,Chiapas,MX
1749,7509546071558,2.0,64.5,11,Chiapas,MX
1749,7509546072272,2.0,17.6,10034,Chiapas,MX
1749,759684154102,2.0,13.0,10034,Chiapas,MX
1749,759684437151,2.0,15.5,10034,Chiapas,MX
1749,780083140021,1.0,19.06,10034,Chiapas,MX
1749,780083142506,5.0,7.29,10034,Chiapas,MX
1749,780083148805,5.0,21.47,11,Chiapas,MX
1749,780083148843,5.0,16.29,10034,Chiapas,MX
1749,785120754766,5.0,7.3,10034,Chiapas,MX
1749,785120754841,3.0,38.82,10034,Chiapas,MX
1749,785120754858,4.0,35.88,10034,Chiapas,MX
1589,020800600347,1.0,42.8,11,CDMX,MX
1589,020800753067,1.0,80.46,11,CDMX,MX
1589,025715670157,1.0,52.54,11,CDMX,MX
1589,033200186632,1.0,47.32,11,CDMX,MX
1589,037836060168,1.0,27.42,11,CDMX,MX
1589,041333001098,1.0,93.62,11,CDMX,MX
1589,070501050651,1.0,140.6,11,CDMX,MX
1589,070942901536,1.0,45.39,11,CDMX,MX
1589,071603002135,1.0,21.7,11,CDMX,MX
1589,074108366559,1.0,46.58,11,CDMX,MX
1589,305210231597,1.0,50.9,11,CDMX,MX
1589,310119033227,2.0,85.13,12,CDMX,MX
1589,310158077046,1.0,73.53,11,CDMX,MX
1589,312547321808,1.0,45.0,11,CDMX,MX
1589,3282776385421,1.0,271.78,11,CDMX,MX
1589,3282776432026,1.0,157.83,11,CDMX,MX
1589,354312625018,1.0,55.65,11,CDMX,MX
1589,3664798067507,1.0,138.5,11,CDMX,MX
1589,42449478,1.0,13.9,11,CDMX,MX
1589,650240024931,1.0,315.73,11,CDMX,MX
1589,650240031427,4.0,54.5,19,CDMX,MX
1589,650240032264,1.0,15.3,11,CDMX,MX
1589,650240057946,1.0,15.3,11,CDMX,MX
1589,650240068652,1.0,142.88,11,CDMX,MX
1589,656599040226,1.0,36.0,20,CDMX,MX
1589,714706100307,1.0,61.8,11,CDMX,MX
1589,714706904028,1.0,44.6,11,CDMX,MX
1589,714706910906,1.0,26.4,11,CDMX,MX
1589,729514000558,2.0,31.97,11,CDMX,MX
1589,736085132069,2.0,67.28,11,CDMX,MX
1589,736085278507,1.0,63.26,11,CDMX,MX
1589,7500435138000,1.0,62.79,11,CDMX,MX
1589,7500435145497,1.0,231.1,11,CDMX,MX
1589,7500435209663,1.0,61.27,11,CDMX,MX
1589,7500462477288,2.0,20.33,11,CDMX,MX
1589,7501001116187,1.0,105.2,11,CDMX,MX
1589,7501001116200,1.0,107.51,11,CDMX,MX
1589,7501001163983,1.0,48.46,11,CDMX,MX
1589,7501001168797,1.0,95.04,11,CDMX,MX
1589,7501006719932,1.0,23.16,11,CDMX,MX
1589,7501006721317,1.0,63.56,11,CDMX,MX
1589,7501006841008,1.0,34.42,11,CDMX,MX
1589,7501007459332,1.0,71.1,11,CDMX,MX
1589,7501007532387,1.0,163.1,11,CDMX,MX
1589,7501007533896,1.0,25.95,11,CDMX,MX
1589,7501008433676,1.0,51.25,11,CDMX,MX
1589,7501008443194,1.0,35.8,11,CDMX,MX
1589,7501008485408,2.0,38.93,11,CDMX,MX
1589,7501008491966,1.0,41.75,11,CDMX,MX
1589,7501008497340,1.0,168.3,12,CDMX,MX
1589,7501008497593,1.0,42.5,11,CDMX,MX
1589,7501008498798,1.0,63.25,11,CDMX,MX
1589,7501008498866,1.0,95.0,11,CDMX,MX
1589,7501008499689,1.0,53.8,11,CDMX,MX
1589,7501015903346,1.0,14.57,11,CDMX,MX
1589,7501017361113,1.0,38.0,11,CDMX,MX
1589,7501017367498,1.0,39.54,11,CDMX,MX
1589,7501019006319,1.0,32.37,11,CDMX,MX
1589,7501019006388,1.0,33.95,11,CDMX,MX
1589,7501019006647,1.0,30.7,11,CDMX,MX
1589,7501019039355,1.0,44.53,11,CDMX,MX
1589,7501019052392,1.0,125.14,11,CDMX,MX
1589,7501027513601,1.0,13.4,11,CDMX,MX
1589,7501027551306,1.0,34.74,11,CDMX,MX
1589,7501032931865,1.0,92.5,11,CDMX,MX
1589,7501033954085,1.0,40.78,11,CDMX,MX
1589,7501033956126,1.0,44.61,11,CDMX,MX
1589,7501033956133,2.0,44.61,11,CDMX,MX
1589,7501033960468,2.0,44.3,11,CDMX,MX
1589,7501035908147,1.0,70.34,11,CDMX,MX
1589,7501043100519,1.0,319.59,11,CDMX,MX
1589,7501043149921,1.0,332.09,11,CDMX,MX
1589,7501048333301,1.0,79.94,11,CDMX,MX
1589,7501048620807,1.0,19.64,11,CDMX,MX
1589,7501048623952,1.0,12.88,20,CDMX,MX
1589,7501048640034,3.0,3.0,20,CDMX,MX
1589,7501048693306,1.0,11.32,11,CDMX,MX
1589,7501050610018,1.0,246.0,11,CDMX,MX
1589,7501050623766,1.0,107.5,11,CDMX,MX
1589,7501054502777,2.0,45.79,11,CDMX,MX
1589,7501054507901,1.0,45.79,11,CDMX,MX
1589,7501054549802,1.0,33.98,11,CDMX,MX
1589,7501056360412,1.0,30.66,11,CDMX,MX
1589,7501058368126,1.0,47.51,11,CDMX,MX
1589,7501058714312,2.0,140.02,11,CDMX,MX
1589,7501058715487,1.0,109.7,11,CDMX,MX
1589,7501058715913,1.0,43.08,11,CDMX,MX
1589,7501058769541,1.0,118.28,12,CDMX,MX
1589,7501058799685,1.0,57.52,11,CDMX,MX
1589,7501059225350,1.0,113.55,11,CDMX,MX
1589,7501065010445,1.0,109.35,11,CDMX,MX
1589,7501065024695,1.0,84.0,11,CDMX,MX
1589,7501065054029,1.0,68.33,11,CDMX,MX
1589,7501065054043,2.0,31.09,19,CDMX,MX
1589,7501070600730,1.0,112.85,19,CDMX,MX
1589,7501072300010,1.0,50.4,11,CDMX,MX
1589,7501072300218,1.0,96.6,11,CDMX,MX
1589,7501086310401,1.0,238.75,11,CDMX,MX
1589,7501086472048,2.0,27.19,11,CDMX,MX
1589,7501086494286,1.0,28.12,11,CDMX,MX
1589,7501088509773,4.0,114.88,11,CDMX,MX
1589,7501088509810,3.0,97.83,11,CDMX,MX
1589,7501089800978,1.0,548.18,11,CDMX,MX
1589,7501089809513,1.0,164.54,11,CDMX,MX
1589,7501092723240,1.0,250.56,11,CDMX,MX
1589,7501092793038,1.0,266.91,12,CDMX,MX
1589,7501092793052,1.0,126.26,11,CDMX,MX
1589,7501095409059,1.0,96.47,11,CDMX,MX
1589,7501108767527,3.0,73.95,11,CDMX,MX
1589,7501108767947,1.0,140.26,19,CDMX,MX
1589,7501109902637,4.0,110.5,11,CDMX,MX
1589,7501109902866,2.0,193.7,11,CDMX,MX
1589,7501123011803,1.0,341.43,20,CDMX,MX
1589,7501124820718,1.0,727.36,11,CDMX,MX
1589,7501125104343,3.0,18.18,11,CDMX,MX
1589,7501125104411,1.0,18.18,11,CDMX,MX
1589,7501125143199,1.0,14.23,11,CDMX,MX
1589,7501125143205,1.0,14.23,11,CDMX,MX
1589,7501125144851,1.0,18.18,20,CDMX,MX
1589,7501125149221,4.0,18.18,11,CDMX,MX
1589,7501125174797,4.0,18.18,11,CDMX,MX
1589,7501125188985,2.0,18.95,11,CDMX,MX
1589,7501159525015,1.0,133.76,19,CDMX,MX
1589,7501165011410,1.0,179.34,19,CDMX,MX
1589,7501165011649,2.0,187.13,11,CDMX,MX
1589,7501165011830,1.0,356.36,12,CDMX,MX
1589,7501168860824,1.0,287.51,11,CDMX,MX
1589,7501258205085,1.0,54.02,20,CDMX,MX
1589,7501258205092,1.0,42.58,20,CDMX,MX
1589,7501285600365,1.0,291.78,11,CDMX,MX
1589,7501298214986,2.0,199.72,11,CDMX,MX
1589,7501298217611,1.0,457.88,11,CDMX,MX
1589,7501298223711,1.0,158.89,11,CDMX,MX
1589,7501298234601,1.0,484.7,11,CDMX,MX
1589,7501298234809,1.0,173.21,11,CDMX,MX
1589,7501299303047,1.0,54.07,19,CDMX,MX
1589,7501299330234,1.0,245.39,11,CDMX,MX
1589,7501300408556,1.0,572.5,19,CDMX,MX
1589,7501300420565,1.0,90.0,11,CDMX,MX
1589,7501318644335,1.0,76.25,11,CDMX,MX
1589,7501318645080,1.0,110.6,12,CDMX,MX
1589,7501318652453,1.0,117.66,11,CDMX,MX
1589,7501328977737,1.0,400.47,11,CDMX,MX
1589,7501328979502,1.0,107.9,11,CDMX,MX
1589,7501349012004,5.0,17.67,11,CDMX,MX
1589,7501349021594,1.0,24.13,11,CDMX,MX
1589,7501349022140,1.0,13.18,11,CDMX,MX
1589,7501349028364,1.0,22.72,11,CDMX,MX
1589,75014032,1.0,90.24,11,CDMX,MX
1589,7501547521025,1.0,60.0,20,CDMX,MX
1589,7501563380279,1.0,79.0,20,CDMX,MX
1589,7501573902706,1.0,16.4,20,CDMX,MX
1589,7501573925071,1.0,34.0,20,CDMX,MX
1589,7501825300069,1.0,162.0,20,CDMX,MX
1589,7501825300717,2.0,52.81,20,CDMX,MX
1589,7501825301721,2.0,49.98,20,CDMX,MX
1589,7501825301967,1.0,44.97,20,CDMX,MX
1589,7501836003621,1.0,36.49,20,CDMX,MX
1589,7501836009661,2.0,29.22,11,CDMX,MX
1589,7501846502305,1.0,8.61,11,CDMX,MX
1589,7501943431317,1.0,14.22,11,CDMX,MX
1589,7501943441804,2.0,290.36,11,CDMX,MX
1589,7501943444928,1.0,170.52,11,CDMX,MX
1589,7501943454873,1.0,33.2,11,CDMX,MX
1589,7501943471337,1.0,16.52,11,CDMX,MX
1589,7502001162426,1.0,67.27,11,CDMX,MX
1589,7502001165434,3.0,11.33,12,CDMX,MX
1589,7502001166066,1.0,46.0,20,CDMX,MX
1589,7502003560527,1.0,100.05,11,CDMX,MX
1589,7502004401508,2.0,40.31,20,CDMX,MX
1589,7502009740305,1.0,18.6,20,CDMX,MX
1589,7502009740992,1.0,58.2,20,CDMX,MX
1589,7502009741784,2.0,26.4,20,CDMX,MX
1589,7502009744013,1.0,30.6,20,CDMX,MX
1589,7502009745126,1.0,144.0,20,CDMX,MX
1589,7502009745430,1.0,28.2,20,CDMX,MX
1589,7502009746215,1.0,60.6,20,CDMX,MX
1589,7502211788799,1.0,150.48,20,CDMX,MX
1589,7502214982477,1.0,31.4,19,CDMX,MX
1589,7502214985003,1.0,31.12,20,CDMX,MX
1589,7502216807365,1.0,13.63,20,CDMX,MX
1589,7502216935266,1.0,35.01,11,CDMX,MX
1589,7502256729054,1.0,293.33,11,CDMX,MX
1589,7502256729467,1.0,117.22,11,CDMX,MX
1589,7502276040405,2.0,48.37,11,CDMX,MX
1589,7503000422283,2.0,24.0,20,CDMX,MX
1589,7503005405168,2.0,7.15,11,CDMX,MX
1589,7503007704573,1.0,213.41,11,CDMX,MX
1589,7503008344785,1.0,15.47,20,CDMX,MX
1589,7503014279279,1.0,35.83,11,CDMX,MX
1589,7503027446279,1.0,21.34,20,CDMX,MX
1589,7506192503358,1.0,13.23,11,CDMX,MX
1589,7506306215689,1.0,13.23,11,CDMX,MX
1589,7506306224780,1.0,36.23,11,CDMX,MX
1589,7506306249042,1.0,37.03,11,CDMX,MX
1589,7506306311152,1.0,36.23,11,CDMX,MX
1589,7506309873701,3.0,12.19,11,CDMX,MX
1589,7506339397802,1.0,75.62,11,CDMX,MX
1589,7506425604302,1.0,239.11,11,CDMX,MX
1589,7506425633753,1.0,216.87,11,CDMX,MX
1589,7506460100111,1.0,63.39,11,CDMX,MX
1589,75076382,1.0,47.39,11,CDMX,MX
1589,7509546054032,1.0,16.23,11,CDMX,MX
1589,7509546683126,1.0,25.79,11,CDMX,MX
1589,7509552455557,1.0,79.72,11,CDMX,MX
1589,7590002037843,1.0,77.21,11,CDMX,MX
1589,759684315152,1.0,14.93,11,CDMX,MX
1589,759684351099,1.0,151.45,11,CDMX,MX
1589,7702003469282,1.0,16.32,11,CDMX,MX
1589,7702031036746,1.0,51.9,11,CDMX,MX
1589,7794640172472,1.0,95.75,19,CDMX,MX
1589,780083140922,1.0,88.44,20,CDMX,MX
1589,780083148348,1.0,38.31,20,CDMX,MX
1589,780083148805,1.0,31.01,20,CDMX,MX
1589,785118754204,1.0,56.0,20,CDMX,MX
1589,785120754759,1.0,30.0,20,CDMX,MX
1589,785120754766,1.0,30.0,20,CDMX,MX
1589,7891150044630,1.0,30.21,11,CDMX,MX
1589,799192067402,1.0,415.06,12,CDMX,MX
1589,8437009433942,1.0,258.68,11,CDMX,MX
1589,8904091100163,1.0,607.75,11,CDMX,MX
1588,020800756440,1.0,82.19,11,CDMX,MX
1588,020800790246,1.0,511.04,11,CDMX,MX
1588,067238891190,1.0,27.19,11,CDMX,MX
1588,070501051054,1.0,80.52,11,CDMX,MX
1588,070942507240,1.0,40.15,11,CDMX,MX
1588,071603002135,1.0,21.7,11,CDMX,MX
1588,079656526172,1.0,194.54,11,CDMX,MX
1588,190679000088,1.0,110.33,11,CDMX,MX
1588,310119033227,1.0,85.13,12,CDMX,MX
1588,3499320004541,1.0,256.37,19,CDMX,MX
1588,353885160254,1.0,174.33,11,CDMX,MX
1588,354312225133,2.0,35.44,11,CDMX,MX
1588,354312225140,1.0,23.76,11,CDMX,MX
1588,3614225108716,1.0,40.99,11,CDMX,MX
1588,3664798025705,1.0,381.47,20,CDMX,MX
1588,4005800019753,1.0,64.09,11,CDMX,MX
1588,4005900036711,1.0,49.05,11,CDMX,MX
1588,4005900951519,1.0,38.04,11,CDMX,MX
1588,4015630067084,1.0,245.81,11,CDMX,MX
1588,4022679146991,1.0,66.47,20,CDMX,MX
1588,4039658000373,1.0,329.6,11,CDMX,MX
1588,4104480706196,1.0,347.5,11,CDMX,MX
1588,42449478,2.0,13.9,11,CDMX,MX
1588,650240007019,1.0,111.11,11,CDMX,MX
1588,650240007651,1.0,100.34,19,CDMX,MX
1588,650240010538,4.0,34.17,20,CDMX,MX
1588,650240017094,2.0,57.06,11,CDMX,MX
1588,650240021763,1.0,58.15,11,CDMX,MX
1588,650240025839,1.0,58.91,11,CDMX,MX
1588,650240030338,1.0,66.37,11,CDMX,MX
1588,650240031427,1.0,54.5,19,CDMX,MX
1588,650240032264,1.0,15.3,11,CDMX,MX
1588,650240032271,2.0,14.63,20,CDMX,MX
1588,650240032295,1.0,15.3,11,CDMX,MX
1588,650240032325,3.0,15.3,11,CDMX,MX
1588,650240035395,2.0,15.3,11,CDMX,MX
1588,650240066306,2.0,14.63,19,CDMX,MX
1588,714706904042,1.0,48.65,20,CDMX,MX
1588,729513102123,2.0,39.95,19,CDMX,MX
1588,729514000626,1.0,78.81,11,CDMX,MX
1588,736085039603,1.0,105.85,11,CDMX,MX
1588,736085132069,1.0,67.28,11,CDMX,MX
1588,7500435113465,1.0,53.91,11,CDMX,MX
1588,7500435129398,1.0,30.47,11,CDMX,MX
1588,7500435131834,2.0,45.9,11,CDMX,MX
1588,7500435145497,1.0,231.1,11,CDMX,MX
1588,7500435152648,1.0,56.85,12,CDMX,MX
1588,7500435231237,1.0,63.69,11,CDMX,MX
1588,7500462108601,1.0,258.64,12,CDMX,MX
1588,7500462746636,1.0,53.43,11,CDMX,MX
1588,7501001110314,1.0,63.75,11,CDMX,MX
1588,7501001168933,2.0,185.19,11,CDMX,MX
1588,7501001170080,1.0,47.31,11,CDMX,MX
1588,7501001353377,1.0,80.61,11,CDMX,MX
1588,7501006850406,2.0,41.32,11,CDMX,MX
1588,7501006851014,1.0,18.56,11,CDMX,MX
1588,7501007528427,1.0,76.98,11,CDMX,MX
1588,7501007532356,1.0,82.4,11,CDMX,MX
1588,7501007532387,2.0,163.1,11,CDMX,MX
1588,7501008491966,3.0,41.75,19,CDMX,MX
1588,7501008497340,1.0,187.0,11,CDMX,MX
1588,7501008497593,1.0,42.5,11,CDMX,MX
1588,7501008498439,1.0,102.0,11,CDMX,MX
1588,7501008499375,1.0,95.0,11,CDMX,MX
1588,7501008499382,1.0,187.0,11,CDMX,MX
1588,7501015903322,1.0,10.03,11,CDMX,MX
1588,7501017366316,1.0,72.58,11,CDMX,MX
1588,7501017367337,1.0,35.9,11,CDMX,MX
1588,7501019036620,2.0,26.59,11,CDMX,MX
1588,7501019040641,1.0,57.02,11,CDMX,MX
1588,7501019053269,1.0,119.34,11,CDMX,MX
1588,7501020606416,2.0,38.25,11,CDMX,MX
1588,7501022105207,2.0,17.47,11,CDMX,MX
1588,7501022150214,1.0,17.34,11,CDMX,MX
1588,7501027275110,1.0,59.6,11,CDMX,MX
1588,7501027275295,1.0,59.6,11,CDMX,MX
1588,7501033920103,1.0,22.53,11,CDMX,MX
1588,7501033920127,1.0,22.53,11,CDMX,MX
1588,7501033954078,1.0,47.68,20,CDMX,MX
1588,7501033956317,1.0,43.77,19,CDMX,MX
1588,7501033956690,1.0,22.53,11,CDMX,MX
1588,7501033956775,1.0,22.53,11,CDMX,MX
1588,7501035911376,2.0,83.0,11,CDMX,MX
1588,7501035914070,1.0,28.34,11,CDMX,MX
1588,7501037905588,1.0,1175.99,11,CDMX,MX
1588,7501037907124,1.0,158.2,19,CDMX,MX
1588,7501037910063,1.0,578.38,11,CDMX,MX
1588,7501043112208,1.0,513.26,11,CDMX,MX
1588,7501048640034,3.0,3.0,20,CDMX,MX
1588,7501048914081,1.0,24.24,20,CDMX,MX
1588,7501054502777,1.0,45.79,11,CDMX,MX
1588,7501054530718,7.0,61.19,11,CDMX,MX
1588,7501054547815,1.0,207.08,11,CDMX,MX
1588,7501054549796,1.0,21.15,12,CDMX,MX
1588,7501056330491,1.0,57.69,11,CDMX,MX
1588,7501057002663,1.0,133.8,11,CDMX,MX
1588,7501057005732,1.0,171.4,11,CDMX,MX
1588,7501058367129,1.0,45.25,11,CDMX,MX
1588,7501058655455,1.0,341.09,11,CDMX,MX
1588,7501058655776,1.0,511.25,11,CDMX,MX
1588,7501058714305,2.0,148.88,11,CDMX,MX
1588,7501058715494,1.0,112.26,12,CDMX,MX
1588,7501059352575,1.0,65.02,11,CDMX,MX
1588,7501065054029,1.0,68.33,11,CDMX,MX
1588,7501065054678,1.0,119.79,11,CDMX,MX
1588,7501065064448,1.0,132.24,11,CDMX,MX
1588,7501065066398,1.0,133.11,19,CDMX,MX
1588,7501065084620,1.0,275.51,19,CDMX,MX
1588,7501070612368,1.0,167.64,19,CDMX,MX
1588,7501070613044,1.0,165.31,19,CDMX,MX
1588,7501070903336,1.0,380.02,11,CDMX,MX
1588,7501070903350,1.0,368.51,11,CDMX,MX
1588,7501072300218,1.0,96.6,19,CDMX,MX
1588,7501073025431,2.0,15.88,11,CDMX,MX
1588,7501073025585,2.0,5.19,11,CDMX,MX
1588,7501073086173,1.0,23.77,11,CDMX,MX
1588,7501075710786,1.0,12.0,20,CDMX,MX
1588,7501075718546,1.0,25.92,20,CDMX,MX
1588,7501080954199,1.0,50.06,11,CDMX,MX
1588,7501082740165,1.0,22.8,11,CDMX,MX
1588,7501086494262,1.0,28.12,11,CDMX,MX
1588,7501088504501,1.0,483.3,11,CDMX,MX
1588,7501088505607,2.0,73.14,11,CDMX,MX
1588,7501088507625,1.0,328.32,11,CDMX,MX
1588,7501088507694,1.0,2380.16,11,CDMX,MX
1588,7501088509766,1.0,90.07,20,CDMX,MX
1588,7501088509810,1.0,103.56,20,CDMX,MX
1588,7501089809438,1.0,205.0,11,CDMX,MX
1588,7501089809506,1.0,207.5,11,CDMX,MX
1588,7501092793052,3.0,126.26,11,CDMX,MX
1588,7501095452116,2.0,46.32,11,CDMX,MX
1588,7501095452147,2.0,86.69,11,CDMX,MX
1588,7501098621151,1.0,410.26,11,CDMX,MX
1588,7501100089016,1.0,249.9,11,CDMX,MX
1588,7501103301993,2.0,19.51,11,CDMX,MX
1588,7501109900596,1.0,94.16,12,CDMX,MX
1588,7501109901067,1.0,179.3,11,CDMX,MX
1588,7501109904792,1.0,132.68,11,CDMX,MX
1588,7501109904815,1.0,148.38,11,CDMX,MX
1588,7501122961413,1.0,241.78,20,CDMX,MX
1588,7501123013302,1.0,436.53,11,CDMX,MX
1588,7501123014101,1.0,223.29,20,CDMX,MX
1588,7501124182878,1.0,681.91,19,CDMX,MX
1588,7501124820718,1.0,727.36,11,CDMX,MX
1588,7501125100116,2.0,22.41,11,CDMX,MX
1588,7501125100123,2.0,45.6,11,CDMX,MX
