point_of_sale_id,super_catalog_id,unidades_pedidas,precio_minimo,geo_zone,vendor_id,name,base_price,percentage,precio_vendedor,precio_total_vendedor,status,valor_total_vendedor
2119,729208216104,1.0,937.41,Estado de México,1156,México,867.97,0.0,867.97,867.97,,867.97
1601,7501328980249,1.0,897.28,Estado de México,1156,México,864.84,0.0,864.84,864.84,,864.84
1616,7501101649097,1.0,861.18,Estado de México,1159,México,837.8448,0.0,837.8448,837.8448,,837.8448
1477,7501089809957,1.0,1249.3,Estado de México,1164,México,800.0,0.0,800.0,800.0,2.0,800.0
1616,7501092774839,1.0,734.01,Estado de México,1159,México,689.8056,0.0,689.8056,689.8056,,689.8056
1616,7502227877722,13.0,57.82,Estado de México,1303,Estado de México,53.03,0.0,53.03,689.39,,689.39
1616,7501326001151,1.0,714.61,Estado de México,1152,México,668.24,0.0,668.24,668.24,,668.24
1616,7501098633260,1.0,953.09,Estado de México,1164,México,655.0,0.0,655.0,655.0,,655.0
1601,7502213042790,3.0,232.087,Estado de México,1163,Estado de México,212.66,0.0,212.66,637.98,,637.98
1601,7501299309339,1.0,624.41,Estado de México,1159,México,617.584,0.0,617.584,617.584,,617.584
2136,7502211783671,4.0,153.14,Estado de México,1152,México,153.1097,0.0,153.1097,612.4388,,612.4388
1601,7501285600334,3.0,240.6,Estado de México,1159,México,187.862,0.0,187.862,563.586,,563.586
2119,8400004529,1.0,582.33,Estado de México,1159,México,562.3912,0.0,562.3912,562.3912,,562.3912
1601,3582186006900,2.0,266.05,Estado de México,1152,México,265.9529,0.0,265.9529,531.9058,1.0,531.9058
1616,7502268545635,27.0,20.49,Estado de México,1152,México,19.5659,0.0,19.5659,528.2792999999999,,528.2792999999999
1601,7501008497074,2.0,262.0,Estado de México,1152,México,256.4417,0.0,256.4417,512.8834,1.0,512.8834
1616,7501258209465,9.0,61.75,Estado de México,1152,México,56.9428,0.0,56.9428,512.4852,,512.4852
1601,785118753757,17.0,31.766,Estado de México,1160,Estado de México,29.77,0.0,29.77,506.09,,506.09
2119,7502253601247,6.0,82.35,Estado de México,1152,México,82.3484,0.0,82.3484,494.0904,,494.0904
1601,7501318651784,1.0,1117.27,Estado de México,1153,México,400.0,0.0,400.0,400.0,,400.0
1616,780083141882,10.0,33.96,Estado de México,1160,Estado de México,32.45,0.0,32.45,324.5,,324.5
1616,7501547522220,15.0,29.4,Estado de México,1163,Estado de México,20.31,0.0,20.31,304.65,,304.65
1601,7501385494901,1.0,430.01,Estado de México,1164,México,285.0,0.0,285.0,285.0,1.0,285.0
1601,7501050600316,1.0,417.57,Estado de México,1159,México,284.2,0.0,284.2,284.2,,284.2
1616,7502216790698,4.0,92.05,Estado de México,1163,Estado de México,50.63,0.0,50.63,202.52,,202.52
1616,7502216796782,1.0,243.9,Estado de México,1163,Estado de México,196.2,0.0,196.2,196.2,,196.2
2119,7501080912281,1.0,186.13,Estado de México,1159,México,185.2404,0.0,185.2404,185.2404,,185.2404
1601,7502004401454,6.0,31.93,Estado de México,1160,Estado de México,29.94,0.0,29.94,179.64000000000001,,179.64000000000001
1616,785118752866,9.0,19.79,Estado de México,1160,Estado de México,19.76,0.0,19.76,177.84,,177.84
2074,7506449300044,3.0,75.48,Estado de México,1163,Estado de México,52.65,0.0,52.65,157.95,,157.95
1601,7502009741067,4.0,53.78,Estado de México,1163,Estado de México,37.88,0.0,37.88,151.52,,151.52
1616,7502009745522,3.0,49.87,Estado de México,1163,Estado de México,49.0,0.0,49.0,147.0,,147.0
1601,7501349012172,10.0,16.69,Estado de México,1160,Estado de México,14.52,0.0,14.52,145.2,,145.2
2136,7500462746698,3.0,47.25,Estado de México,1160,Estado de México,46.18,0.0,46.18,138.54,1.0,138.54
1601,780083140663,7.0,20.17,Estado de México,1160,Estado de México,18.77,0.0,18.77,131.39,,131.39
1601,7501314707645,2.0,64.53,Estado de México,1150,México,55.9136,0.0,55.9136,111.8272,,111.8272
2278,7501349024991,3.0,39.7,Estado de México,1163,Estado de México,30.78,0.0,30.78,92.34,2.0,92.34
1601,780083148676,3.0,49.77,Estado de México,1150,México,28.2513,0.0,28.2513,84.7539,,84.7539
2136,7502247373228,5.0,15.81,Estado de México,1163,Estado de México,15.8,0.0,15.8,79.0,1.0,79.0
2074,7501842900341,2.0,60.0,Estado de México,1150,México,27.9048,0.0,27.9048,55.8096,,55.8096
1616,7501547503168,1.0,56.38,Estado de México,1150,México,55.0358,0.0,55.0358,55.0358,1.0,55.0358
1601,7502009746932,1.0,53.0,Estado de México,1150,México,51.5246,0.0,51.5246,51.5246,,51.5246
1601,785118754297,1.0,38.12,Estado de México,1160,Estado de México,37.21,0.0,37.21,37.21,,37.21
1601,785118752965,2.0,17.6,Estado de México,1160,Estado de México,16.91,0.0,16.91,33.82,,33.82
1616,7501573910428,4.0,6.78,Estado de México,1303,Estado de México,6.73,0.0,6.73,26.92,,26.92
1679,7501165011984,16.0,2914.18,Guanajuato,1156,México,2825.16,0.0,2825.16,45202.56,,45202.56
1679,7501165012004,10.0,2921.48,Guanajuato,1156,México,2825.16,0.0,2825.16,28251.6,,28251.6
1679,7501328979311,21.0,1977.44,Guanajuato,1159,México,1044.0,0.0,1044.0,21924.0,,21924.0
1679,7501300420626,23.0,756.04,Guanajuato,1156,México,752.5,0.0,752.5,17307.5,,17307.5
1679,7501124815899,17.0,1670.59,Guanajuato,1164,México,905.0,0.0,905.0,15385.0,,15385.0
1679,7501298224626,5.0,2887.39,Guanajuato,1156,México,2749.89,0.0,2749.89,13749.449999999999,,13749.449999999999
1679,7501043195713,6.0,2656.91,Guanajuato,1152,México,2279.82,0.0,2279.82,13678.920000000002,1.0,13678.920000000002
1679,7501298212210,34.0,536.56,Guanajuato,1153,México,390.0,0.0,390.0,13260.0,,13260.0
1679,7501089803153,11.0,1217.9,Guanajuato,1164,México,890.0,0.0,890.0,9790.0,,9790.0
1679,7501300420831,7.0,1430.63,Guanajuato,1159,México,1376.2704,0.0,1376.2704,9633.892800000001,,9633.892800000001
1681,7501050610490,8.0,1169.4,Guanajuato,1152,México,1123.1579,0.0,1123.1579,8985.2632,1.0,8985.2632
1679,7503007822666,11.0,839.25,Guanajuato,1156,México,808.73,0.0,808.73,8896.03,,8896.03
1679,7501385420504,14.0,651.44,Guanajuato,1156,México,614.72,0.0,614.72,8606.08,,8606.08
1679,7501165011977,7.0,1035.1,Guanajuato,1156,México,1031.93,0.0,1031.93,7223.51,,7223.51
1679,7501070648060,8.0,948.42,Guanajuato,1159,México,866.7984,0.0,866.7984,6934.3872,,6934.3872
1679,7891317027537,7.0,1075.77,Guanajuato,1159,México,902.48,0.0,902.48,6317.360000000001,,6317.360000000001
1679,7501101649653,22.0,382.55,Guanajuato,1164,México,279.0,0.0,279.0,6138.0,,6138.0
1679,7841141003733,7.0,920.38,Guanajuato,1159,México,823.6,0.0,823.6,5765.2,,5765.2
1679,7503007822888,2.0,2865.52,Guanajuato,1156,México,2754.41,0.0,2754.41,5508.82,,5508.82
1679,7501092777229,5.0,1132.85,Guanajuato,1159,México,1047.1552,0.0,1047.1552,5235.776,,5235.776
1679,7795367551748,2.0,2620.8,Guanajuato,1156,México,2574.55,0.0,2574.55,5149.1,,5149.1
1679,7501300420879,6.0,999.38,Guanajuato,1152,México,856.4706,0.0,856.4706,5138.8236,1.0,5138.8236
1679,7501033957956,7.0,1135.41,Guanajuato,1159,México,727.4476,0.0,727.4476,5092.1332,,5092.1332
1679,7501033957949,7.0,808.4,Guanajuato,1159,México,722.39,0.0,722.39,5056.73,,5056.73
1679,7501101623325,1.0,4813.42,Guanajuato,1275,México,4651.9674,0.0,4651.9674,4651.9674,,4651.9674
1679,7501701400906,5.0,954.26,Guanajuato,1156,México,913.65,0.0,913.65,4568.25,,4568.25
1679,7501299330302,4.0,1386.31,Guanajuato,1164,México,1135.4,0.0,1135.4,4541.6,,4541.6
1679,7502216932494,21.0,260.7,Guanajuato,1152,México,186.7458,0.0,186.7458,3921.6618,1.0,3921.6618
1679,7501165005822,5.0,804.68,Guanajuato,1159,México,751.1,0.0,751.1,3755.5,,3755.5
1679,7501070635756,8.0,462.0,Guanajuato,1159,México,421.08,0.0,421.08,3368.64,,3368.64
1679,7501082242072,5.0,1333.39,Guanajuato,1152,México,519.8556,0.0,519.8556,2599.278,1.0,2599.278
1679,7501089810403,6.0,415.86,Guanajuato,1152,México,352.968,0.0,352.968,2117.808,1.0,2117.808
1679,7501300407184,4.0,605.0,Guanajuato,1152,México,505.44,0.0,505.44,2021.76,1.0,2021.76
1679,7501122963516,8.0,307.9,Guanajuato,1152,México,235.0042,0.0,235.0042,1880.0336,1.0,1880.0336
1680,7501033954412,4.0,1047.62,Guanajuato,1153,México,450.0,0.0,450.0,1800.0,,1800.0
1680,7501089802057,6.0,403.51,Guanajuato,1164,México,289.0,0.0,289.0,1734.0,,1734.0
1679,7501122964902,14.0,144.89,Guanajuato,1150,México,123.3078,0.0,123.3078,1726.3092,,1726.3092
1679,7501089803047,4.0,585.67,Guanajuato,1164,México,429.3,0.0,429.3,1717.2,,1717.2
1679,7501328980034,5.0,1996.43,Guanajuato,1153,México,330.0,0.0,330.0,1650.0,,1650.0
1679,7501089800473,3.0,579.33,Guanajuato,1152,México,527.4777,0.0,527.4777,1582.4331000000002,1.0,1582.4331000000002
1679,7501125171581,6.0,258.31,Guanajuato,1155,Guanajuato,240.19,0.3,240.91057,1445.46342,,1445.46342
1679,3664798040210,2.0,726.79,Guanajuato,1152,México,684.2105,0.0,684.2105,1368.421,1.0,1368.421
1679,7501101660962,3.0,509.25,Guanajuato,1164,México,360.0,0.0,360.0,1080.0,,1080.0
1680,7501299305751,3.0,368.33,Guanajuato,1164,México,349.0,0.0,349.0,1047.0,,1047.0
1679,7501101643217,2.0,877.92,Guanajuato,1164,México,499.0,0.0,499.0,998.0,,998.0
1679,7501165001862,1.0,3617.41,Guanajuato,1153,México,970.0,0.0,970.0,970.0,,970.0
1679,7501299300787,8.0,139.7,Guanajuato,1164,México,115.0,0.0,115.0,920.0,,920.0
1129,780083140922,7.0,69.51,Guanajuato,1155,Guanajuato,68.66,0.3,68.86598,482.06185999999997,,482.06185999999997
1129,7501493873872,5.0,73.75,Guanajuato,1155,Guanajuato,59.0,0.3,59.177,295.885,,295.885
1679,7501125155758,1.0,168.45,Guanajuato,1155,Guanajuato,114.9,0.3,115.24470000000001,115.24470000000001,,115.24470000000001
1679,7501369200078,1.0,125.89,Guanajuato,1150,México,107.519,0.0,107.519,107.519,,107.519
1682,7501349027848,2.0,23.51,Guanajuato,1155,Guanajuato,21.23,0.3,21.29369,42.58738,,42.58738
1679,7501125100864,1.0,68.48,Guanajuato,1155,Guanajuato,24.24,0.3,24.31272,24.31272,,24.31272
1680,7502214985386,1.0,40.19,Guanajuato,1155,Guanajuato,20.2304,0.3,20.2910912,20.2910912,,20.2910912
1611,7502276040368,7.0,56.0,Guerrero,1152,México,55.7252,0.0,55.7252,390.07640000000004,1.0,390.07640000000004
1611,7501092743064,1.0,378.86,Guerrero,1156,México,375.28,0.0,375.28,375.28,,375.28
1611,7501008499689,6.0,67.25,Guerrero,1152,México,56.472,0.0,56.472,338.832,1.0,338.832
1611,7502276040405,6.0,53.75,Guerrero,1164,México,53.7,0.0,53.7,322.20000000000005,1.0,322.20000000000005
1611,7501298223711,1.0,163.8,Guerrero,1164,México,162.0,0.0,162.0,162.0,1.0,162.0
1611,7501008485408,3.0,43.25,Guerrero,1164,México,43.2,0.0,43.2,129.60000000000002,1.0,129.60000000000002
1611,7503028771745,2.0,33.16,Guerrero,1150,México,31.9704,0.0,31.9704,63.9408,1.0,63.9408
1170,7501043166522,57.0,999.93,Hidalgo,1164,México,950.0,0.0,950.0,54150.0,1.0,54150.0
1170,7501299308714,57.0,501.69,Hidalgo,1164,México,410.0,0.0,410.0,23370.0,1.0,23370.0
1170,7501075723724,155.0,75.14,Hidalgo,1152,México,54.6367,0.0,54.6367,8468.6885,1.0,8468.6885
1170,7501318649071,38.0,216.296,Hidalgo,1164,México,210.0,0.0,210.0,7980.0,1.0,7980.0
1170,7501122900399,11.0,901.43,Hidalgo,1159,México,640.146,0.0,640.146,7041.606,,7041.606
1170,785120753349,78.0,63.24,Hidalgo,1160,Hidalgo,57.52,0.0,57.52,4486.56,1.0,4486.56
1291,8437018976232,3.0,1033.14,Hidalgo,1156,México,986.19,0.0,986.19,2958.57,2.0,2958.57
1170,7501075725216,46.0,135.78,Hidalgo,1152,México,49.413,0.0,49.413,2272.998,1.0,2272.998
1238,7502009745126,16.0,135.529,Hidalgo,1160,Hidalgo,133.0,0.0,133.0,2128.0,,2128.0
1238,7501298223766,19.0,98.67,Hidalgo,1164,México,93.0,0.0,93.0,1767.0,1.0,1767.0
1238,7502009747779,40.0,43.06,Hidalgo,1152,México,43.0599,0.0,43.0599,1722.396,1.0,1722.396
1238,7501537102982,66.0,19.648,Hidalgo,1152,México,19.6476,0.0,19.6476,1296.7416,1.0,1296.7416
1170,7501349028487,25.0,50.22,Hidalgo,1152,México,45.2405,0.0,45.2405,1131.0124999999998,1.0,1131.0124999999998
1170,7501165000179,2.0,554.39,Hidalgo,1156,México,536.11,0.0,536.11,1072.22,0.0,1072.22
1238,7501299309407,6.0,172.946,Hidalgo,1152,México,172.9455,0.0,172.9455,1037.673,1.0,1037.673
1238,7501299330227,2.0,606.23,Hidalgo,1164,México,490.0,0.0,490.0,980.0,1.0,980.0
1238,650240031519,7.0,133.58,Hidalgo,1152,México,133.5798,0.0,133.5798,935.0586000000001,1.0,935.0586000000001
1291,7501070615475,1.0,1044.78,Hidalgo,1159,México,909.0224,0.0,909.0224,909.0224,1.0,909.0224
1170,7503002057810,7.0,130.6,Hidalgo,1159,México,129.0616,0.0,129.0616,903.4312,,903.4312
1170,7501300450388,3.0,303.05,Hidalgo,1159,México,299.86,0.0,299.86,899.58,,899.58
1238,7506317100653,2.0,475.6,Hidalgo,1164,México,425.0,0.0,425.0,850.0,1.0,850.0
1170,7501298204970,3.0,286.88,Hidalgo,1164,México,264.5,0.0,264.5,793.5,1.0,793.5
1291,7501201400482,1.0,793.44,Hidalgo,1156,México,790.43,0.0,790.43,790.43,2.0,790.43
1170,7501573903246,50.0,17.57,Hidalgo,1152,México,13.9131,0.0,13.9131,695.655,1.0,695.655
1238,7502208894601,8.0,88.09,Hidalgo,1152,México,84.8962,0.0,84.8962,679.1696,1.0,679.1696
1238,7501318658189,7.0,95.039,Hidalgo,1164,México,95.0,0.0,95.0,665.0,1.0,665.0
1170,7501314704965,2.0,358.53,Hidalgo,1159,México,328.454,0.0,328.454,656.908,,656.908
1291,7501101620027,2.0,405.95,Hidalgo,1164,México,328.0,0.0,328.0,656.0,2.0,656.0
1291,7730979097833,1.0,640.05,Hidalgo,1156,México,613.07,0.0,613.07,613.07,2.0,613.07
1170,7501043110853,2.0,486.76,Hidalgo,1164,México,296.7,0.0,296.7,593.4,1.0,593.4
1170,785120755022,30.0,21.25,Hidalgo,1160,Hidalgo,19.76,0.0,19.76,592.8000000000001,1.0,592.8000000000001
1238,7501258208178,5.0,194.59,Hidalgo,1159,México,118.2388,0.0,118.2388,591.194,0.0,591.194
1291,7502256729054,2.0,366.66,Hidalgo,1159,México,293.8744,0.0,293.8744,587.7488,1.0,587.7488
1238,7501075723861,4.0,139.73,Hidalgo,1152,México,133.6504,0.0,133.6504,534.6016,1.0,534.6016
1170,7501871720620,1.0,644.63,Hidalgo,1159,México,480.9824,0.0,480.9824,480.9824,,480.9824
1170,7501092760016,1.0,502.11,Hidalgo,1156,México,480.64,0.0,480.64,480.64,0.0,480.64
1238,7501314704552,2.0,248.64,Hidalgo,1156,México,239.26,0.0,239.26,478.52,1.0,478.52
1238,7502209291249,2.0,266.65,Hidalgo,1159,México,237.8,0.0,237.8,475.6,0.0,475.6
1238,7501201400567,1.0,525.13,Hidalgo,1159,México,434.5244,0.0,434.5244,434.5244,0.0,434.5244
1238,7502004401508,11.0,39.389,Hidalgo,1160,Hidalgo,37.89,0.0,37.89,416.79,,416.79
1291,7501328975436,1.0,428.16,Hidalgo,1156,México,403.84,0.0,403.84,403.84,2.0,403.84
1238,7501314706259,1.0,415.9,Hidalgo,1156,México,400.2,0.0,400.2,400.2,1.0,400.2
1291,7501086310975,1.0,398.72,Hidalgo,1156,México,398.71,0.0,398.71,398.71,2.0,398.71
1291,7501314704149,5.0,82.45,Hidalgo,1150,México,79.2215,0.0,79.2215,396.1075,1.0,396.1075
1170,7500462746605,10.0,38.68,Hidalgo,1160,Hidalgo,37.81,0.0,37.81,378.1,1.0,378.1
1238,7502209858046,33.0,8.247,Hidalgo,1150,México,8.2467,0.0,8.2467,272.1411,1.0,272.1411
1170,7501142911306,1.0,488.29,Hidalgo,1153,México,250.0,0.0,250.0,250.0,,250.0
1170,7501130713523,5.0,53.63,Hidalgo,1150,México,49.896,0.0,49.896,249.48000000000002,1.0,249.48000000000002
1170,7501842900884,4.0,74.4,Hidalgo,1150,México,52.7258,0.0,52.7258,210.9032,1.0,210.9032
1170,7506309895208,12.0,14.99,Hidalgo,1156,México,14.91,0.0,14.91,178.92000000000002,0.0,178.92000000000002
1170,7502009745737,2.0,94.86,Hidalgo,1160,Hidalgo,79.71,0.0,79.71,159.42,1.0,159.42
1238,780083141875,6.0,31.01,Hidalgo,1160,Hidalgo,26.53,0.0,26.53,159.18,,159.18
1170,7503000422566,10.0,17.251,Hidalgo,1150,México,15.6503,0.0,15.6503,156.503,1.0,156.503
1238,7502009745034,11.0,15.91,Hidalgo,1160,Hidalgo,13.34,0.0,13.34,146.74,,146.74
1170,7501287669001,1.0,201.23,Hidalgo,1153,México,139.0,0.0,139.0,139.0,,139.0
1238,7502211789321,4.0,39.53,Hidalgo,1150,México,31.5893,0.0,31.5893,126.3572,1.0,126.3572
1170,7501089830104,1.0,124.83,Hidalgo,1150,México,116.0429,0.0,116.0429,116.0429,1.0,116.0429
1170,785118753771,4.0,24.4,Hidalgo,1160,Hidalgo,23.26,0.0,23.26,93.04,1.0,93.04
1170,7502009740305,6.0,17.3,Hidalgo,1160,Hidalgo,15.11,0.0,15.11,90.66,1.0,90.66
1238,714908100013,2.0,46.77,Hidalgo,1150,México,37.8032,0.0,37.8032,75.6064,1.0,75.6064
1238,7501571200569,3.0,11.13,Hidalgo,1150,México,6.9416,0.0,6.9416,20.8248,1.0,20.8248
1238,7501048613601,1.0,27.58,Hidalgo,1150,México,18.3183,0.0,18.3183,18.3183,1.0,18.3183
2176,7503007704658,415.0,436.435,Jalisco,1156,México,430.01,0.0,430.01,178454.15,0.0,178454.15
2176,7501124184797,30.0,1810.064,Jalisco,1156,México,1731.86,0.0,1731.86,51955.799999999996,0.0,51955.799999999996
2176,7501070903749,70.0,748.908,Jalisco,1156,México,731.22,0.0,731.22,51185.4,0.0,51185.4
2176,7501573904847,3230.0,12.083,Jalisco,1152,México,12.0827,0.0,12.0827,39027.12100000001,1.0,39027.12100000001
2176,7501043101011,10.0,1961.7,Jalisco,1156,México,1148.48,0.0,1148.48,11484.8,0.0,11484.8
2138,7502227876411,7.0,209.25,Jalisco,1152,México,192.2966,0.0,192.2966,1346.0762,1.0,1346.0762
2139,7501314705535,1.0,1203.09,Jalisco,1156,México,1159.2,0.0,1159.2,1159.2,0.0,1159.2
2138,785120754858,21.0,48.0,Jalisco,1160,Jalisco,37.21,0.0,37.21,781.41,,781.41
1415,7503002615133,1.0,575.7,Jalisco,1152,México,558.014,0.0,558.014,558.014,2.0,558.014
2138,7501277078295,4.0,162.0,Jalisco,1159,México,130.1636,0.0,130.1636,520.6544,1.0,520.6544
2254,7503049078137,1.0,360.01,Jalisco,1152,México,360.009,0.0,360.009,360.009,,360.009
2138,7502009744945,6.0,94.8,Jalisco,1152,México,54.9941,0.0,54.9941,329.9646,1.0,329.9646
1415,7501583300325,1.0,817.0,Jalisco,1153,México,300.0,0.0,300.0,300.0,1.0,300.0
1415,7502211784272,4.0,77.5,Jalisco,1159,México,72.9176,0.0,72.9176,291.6704,1.0,291.6704
2138,7503003406778,15.0,20.12,Jalisco,1152,México,19.288,0.0,19.288,289.32,1.0,289.32
2254,7502009747076,10.0,33.47,Jalisco,1152,México,28.855,0.0,28.855,288.55,,288.55
1415,7502009749001,11.0,44.21,Jalisco,1152,México,23.53,0.0,23.53,258.83000000000004,2.0,258.83000000000004
1415,7501349022881,10.0,28.0,Jalisco,1152,México,25.083,0.0,25.083,250.82999999999998,2.0,250.82999999999998
2138,785118754242,6.0,43.46,Jalisco,1160,Jalisco,40.83,0.0,40.83,244.98,,244.98
1415,7501008443026,1.0,236.0,Jalisco,1164,México,234.0,0.0,234.0,234.0,1.0,234.0
1415,7501128119580,1.0,233.98,Jalisco,1150,México,233.9799,0.0,233.9799,233.9799,1.0,233.9799
2254,7502009749322,2.0,108.83,Jalisco,1152,México,108.8263,0.0,108.8263,217.6526,,217.6526
2138,7502009748868,4.0,54.6,Jalisco,1150,México,42.9545,0.0,42.9545,171.818,1.0,171.818
2139,7501058623195,1.0,176.34,Jalisco,1159,México,147.32,0.0,147.32,147.32,1.0,147.32
1415,7501058715685,1.0,142.69,Jalisco,1159,México,138.1328,0.0,138.1328,138.1328,1.0,138.1328
2138,780083149178,4.0,50.66,Jalisco,1160,Jalisco,32.45,0.0,32.45,129.8,,129.8
1415,5415062392317,1.0,134.9,Jalisco,1164,México,129.5,0.0,129.5,129.5,1.0,129.5
2139,785118754259,3.0,39.11,Jalisco,1160,Jalisco,39.07,0.0,39.07,117.21000000000001,,117.21000000000001
2139,7501094911232,1.0,123.85,Jalisco,1159,México,113.5292,0.0,113.5292,113.5292,1.0,113.5292
2139,7502211783275,5.0,27.8,Jalisco,1160,Jalisco,22.17,0.0,22.17,110.85000000000001,,110.85000000000001
2138,7502009744556,9.0,37.8,Jalisco,1150,México,10.3835,0.0,10.3835,93.4515,1.0,93.4515
2138,7501075718096,3.0,32.0,Jalisco,1160,Jalisco,29.77,0.0,29.77,89.31,,89.31
2138,785120754681,3.0,37.0,Jalisco,1160,Jalisco,28.69,0.0,28.69,86.07000000000001,,86.07000000000001
2139,7502216799837,1.0,307.41,Jalisco,1150,México,81.0117,0.0,81.0117,81.0117,1.0,81.0117
1415,7501384504946,1.0,68.896,Jalisco,1159,México,59.16,0.0,59.16,59.16,1.0,59.16
2138,7501825303831,2.0,49.42,Jalisco,1150,México,28.6325,0.0,28.6325,57.265,1.0,57.265
2176,7501075721256,1.0,48.99,Jalisco,1160,Jalisco,44.5,0.0,44.5,44.5,1.0,44.5
2138,7501349022874,2.0,24.0,Jalisco,1160,Jalisco,21.35,0.0,21.35,42.7,,42.7
1415,7502009740299,1.0,41.095,Jalisco,1150,México,41.0949,0.0,41.0949,41.0949,1.0,41.0949
2139,7502009744082,1.0,52.2,Jalisco,1160,Jalisco,40.79,0.0,40.79,40.79,,40.79
1415,7501095452116,1.0,46.32,Jalisco,1164,México,40.0,0.0,40.0,40.0,1.0,40.0
1415,7501065060891,1.0,44.77,Jalisco,1164,México,38.7,0.0,38.7,38.7,1.0,38.7
1415,7501537103354,1.0,40.46,Jalisco,1164,México,37.0,0.0,37.0,37.0,1.0,37.0
2138,7502211789901,2.0,41.8,Jalisco,1150,México,16.967,0.0,16.967,33.934,1.0,33.934
2138,7501563380200,3.0,11.07,Jalisco,1159,México,10.44,0.0,10.44,31.32,1.0,31.32
2139,7501537102975,1.0,31.5,Jalisco,1159,México,30.914,0.0,30.914,30.914,1.0,30.914
2138,7503002772782,1.0,51.6,Jalisco,1159,México,30.74,0.0,30.74,30.74,1.0,30.74
2138,7501842901010,1.0,38.0,Jalisco,1150,México,23.5736,0.0,23.5736,23.5736,1.0,23.5736
2138,75070328,2.0,12.12,Jalisco,1150,México,11.0303,0.0,11.0303,22.0606,1.0,22.0606
2138,7501571200521,4.0,8.4,Jalisco,1150,México,5.3361,0.0,5.3361,21.3444,1.0,21.3444
1415,7502009740664,1.0,23.4,Jalisco,1159,México,16.24,0.0,16.24,16.24,1.0,16.24
1673,7503007822710,10.0,4308.22,Michoacán,1275,México,4120.9085,0.0,4120.9085,41209.08499999999,,41209.08499999999
1673,7501072340603,19.0,1076.34,Michoacán,1156,México,1038.13,0.0,1038.13,19724.47,,19724.47
1673,7501165008960,21.0,759.24,Michoacán,1159,México,684.4,0.0,684.4,14372.4,,14372.4
1673,7501328977980,25.0,460.01,Michoacán,1156,México,449.34,0.0,449.34,11233.5,,11233.5
1673,7501082224214,9.0,1741.05,Michoacán,1159,México,1153.04,0.0,1153.04,10377.36,,10377.36
1673,7501165011991,9.0,1086.92,Michoacán,1156,México,1048.46,0.0,1048.46,9436.14,,9436.14
1673,7501100069100,13.0,806.4,Michoacán,1159,México,647.9412,0.0,647.9412,8423.2356,,8423.2356
1673,7501300450241,30.0,483.79,Michoacán,1164,México,280.0,0.0,280.0,8400.0,,8400.0
1673,7501701400562,10.0,882.22,Michoacán,1156,México,836.23,0.0,836.23,8362.3,,8362.3
1673,7501124820442,6.0,1349.05,Michoacán,1159,México,1161.16,0.0,1161.16,6966.960000000001,,6966.960000000001
1692,7506344500686,80.0,86.554,Michoacán,1152,México,85.6034,0.0,85.6034,6848.271999999999,1.0,6848.271999999999
1673,7501094917036,12.0,1064.03,Michoacán,1164,México,550.0,0.0,550.0,6600.0,,6600.0
1673,7501328979267,5.0,1263.61,Michoacán,1156,México,1218.9,0.0,1218.9,6094.5,,6094.5
1673,7501300450159,14.0,496.52,Michoacán,1159,México,406.2915,0.0,406.2915,5688.081,,5688.081
1673,7503006916533,7.0,1270.17,Michoacán,1164,México,799.0,0.0,799.0,5593.0,,5593.0
1673,7501098604710,5.0,1122.25,Michoacán,1159,México,1003.806,0.0,1003.806,5019.030000000001,,5019.030000000001
1692,7503008344488,200.0,25.19,Michoacán,1152,México,24.2222,0.0,24.2222,4844.4400000000005,1.0,4844.4400000000005
1673,7501124820435,4.0,1404.09,Michoacán,1159,México,1140.57,0.0,1140.57,4562.28,,4562.28
1692,75049645,150.0,25.64,Michoacán,1152,México,24.73,0.0,24.73,3709.5,1.0,3709.5
1673,7501300450449,18.0,229.16,Michoacán,1152,México,196.56,0.0,196.56,3538.08,,3538.08
1673,7501094916688,3.0,1255.89,Michoacán,1159,México,1081.12,0.0,1081.12,3243.3599999999997,,3243.3599999999997
1673,7501701400821,2.0,1570.41,Michoacán,1156,México,1554.0,0.0,1554.0,3108.0,,3108.0
1692,7501109790029,120.0,24.92,Michoacán,1152,México,24.4241,0.0,24.4241,2930.892,1.0,2930.892
1673,7501701408759,2.0,1609.91,Michoacán,1156,México,1419.52,0.0,1419.52,2839.04,,2839.04
1673,7501094915230,3.0,1934.16,Michoacán,1159,México,928.0,0.0,928.0,2784.0,,2784.0
1692,7501277030224,60.0,46.06,Michoacán,1159,México,44.138,0.0,44.138,2648.2799999999997,,2648.2799999999997
1673,7795367551731,1.0,2620.8,Michoacán,1156,México,2574.55,0.0,2574.55,2574.55,,2574.55
1692,7502009744051,25.0,104.27,Michoacán,1152,México,100.5827,0.0,100.5827,2514.5675,1.0,2514.5675
1692,7502009745614,40.0,62.66,Michoacán,1152,México,61.178,0.0,61.178,2447.12,1.0,2447.12
1673,650240068652,16.0,172.14,Michoacán,1152,México,145.3667,0.0,145.3667,2325.8672,,2325.8672
1692,7501258205474,20.0,147.26,Michoacán,1152,México,113.1205,0.0,113.1205,2262.4100000000003,1.0,2262.4100000000003
1673,7502223556386,2.0,1257.38,Michoacán,1156,México,1056.0,0.0,1056.0,2112.0,,2112.0
1692,8400007063,40.0,49.65,Michoacán,1152,México,47.8953,0.0,47.8953,1915.812,1.0,1915.812
1673,7501088505430,12.0,122.9,Michoacán,1150,México,121.1364,0.0,121.1364,1453.6368,,1453.6368
