super_catalog_id,vendor_id,max_price,precio_minimo_orders,min_price
7501349024533,1151,92.32,40.42,40.0158
7501349024540,1151,103.0,72.04,71.31960000000001
7502211789277,1151,27.55,20.849,20.64051
7502211789284,1151,27.22,20.61,20.4039
7502213040031,1151,25.27,18.95,18.7605
7502213042738,1151,49.4,38.59,38.204100000000004
7502006920038,1151,24.1,17.52,17.3448
7502006921974,1151,27.6,21.15,20.938499999999998
7502006921950,1151,24.48,18.0,17.82
7502009741456,1151,84.06,34.01,33.6699
7502009741050,1151,88.55,71.71,70.99289999999999
7502009741067,1151,40.99,37.88,37.501200000000004
7502009741425,1151,144.94,45.18,44.7282
7502009748776,1151,99.92,77.59,76.8141
7501537103026,1151,24.5,18.94,18.750600000000002
7501537102968,1151,23.74,9.81,9.7119
780083144807,1151,23.92,17.87,17.691300000000002
780083146207,1151,26.4,17.59,17.4141
7502227872192,1151,53.02,39.29,38.8971
7502009747168,1151,37.5,28.81,28.5219
785118752866,1151,25.67,19.55,19.3545
7502211784005,1151,60.65,15.4,15.246
7502001164697,1151,40.37,30.73,30.4227
7502231620079,1151,22.82,18.89,18.7011
7501573904335,1151,36.63,33.19,32.8581
637420602004,1151,41.73,30.46,30.1554
7502227871065,1151,57.0,41.96,41.5404
7501125117701,1151,160.3,131.57,130.2543
7502208894922,1151,34.54,32.14,31.8186
7501349027060,1151,38.47,26.1,25.839000000000002
7501349025059,1151,52.32,37.52,37.144800000000004
780083140328,1151,97.95,72.0,71.28
780083140441,1151,94.46,72.0,71.28
780083140311,1151,94.46,72.0,71.28
7502223112384,1151,43.72,24.53,24.2847
785118753818,1151,28.89,15.12,14.9688
785118753825,1151,33.68,25.1,24.849
785118752965,1151,20.35,15.88,15.721200000000001
7502001160323,1151,33.58,28.43,28.145699999999998
7502009745898,1151,77.2,60.61,60.0039
7501130742790,1151,95.38,52.58,52.054199999999994
7501537102272,1151,47.11,36.79,36.4221
7501125125331,1151,30.6,21.4,21.186
7501125125362,1151,16.87,12.91,12.7809
7501125125171,1151,24.8,8.5,8.415
7501825304371,1151,47.5,31.21,30.8979
7501825304388,1151,30.22,22.66,22.4334
7502009740459,1151,10.0,7.77,7.6922999999999995
7502009740466,1151,13.7,6.85,6.781499999999999
7502009742095,1151,43.84,35.391,35.03709
7502009746208,1151,77.06,62.66,62.03339999999999
7502009742101,1151,45.74,36.49,36.1251
7501590211201,1151,72.18,58.68,58.093199999999996
7501471800210,1151,191.9,124.04,122.7996
785118753887,1151,21.07,19.25,19.0575
7501349012943,1151,14.62,10.54,10.4346
7501349024861,1151,16.15,11.73,11.6127
7501825301707,1151,63.42,31.33,31.016699999999997
7506335701306,1151,31.95,23.15,22.918499999999998
7502009740282,1151,28.28,11.123,11.011769999999999
7501258205085,1151,69.9,36.501,36.13599
7502227870228,1151,40.0,15.99,15.8301
7502009744891,1151,68.5,53.17,52.6383
7501563380163,1151,14.74,11.79,11.672099999999999
7501349020436,1151,28.76,20.42,20.2158
7501258211024,1151,303.48,233.99,231.6501
7502009745027,1151,64.22,49.45,48.9555
7502211789321,1151,31.47,24.75,24.5025
7501565609521,1151,10.17,9.05,8.9595
759684154140,1151,15.28,15.08,14.9292
7501130713868,1151,86.23,44.551,44.10549
7501130713547,1151,48.87,33.49,33.155100000000004
7501130709830,1151,67.86,51.15,50.6385
7501130709847,1151,84.75,75.18,74.4282
7501130713851,1151,84.76,43.598,43.16202
7501130711642,1151,113.96,49.454,48.95946
780083148966,1151,19.86,13.45,13.315499999999998
7503008344785,1151,16.79,12.92,12.790799999999999
7503027446279,1151,23.16,19.21,19.0179
7502213040833,1151,185.39,153.53,151.9947
7502001161368,1151,62.43,46.63,46.1637
7502001162136,1151,17.17,13.78,13.642199999999999
7502001161351,1151,44.29,34.65,34.3035
7502001160415,1151,18.19,14.73,14.5827
7501349026377,1151,13.85,10.08,9.9792
7501349026094,1151,57.7,41.62,41.203799999999994
7501349025387,1151,9.24,6.55,6.4845
7502209810136,1151,53.26,39.65,39.253499999999995
780083149178,1151,53.34,40.288,39.88511999999999
780083149185,1151,54.74,44.32,43.8768
780083141875,1151,33.35,26.79,26.5221
780083140663,1151,23.62,18.93,18.7407
780083141882,1151,40.31,31.41,31.0959
75070328,1151,11.89,10.04,9.939599999999999
759684432101,1151,12.5,10.88,10.7712
7502009745034,1151,17.26,13.05,12.919500000000001
7502009744969,1151,35.05,20.71,20.5029
7501075717013,1151,21.72,17.79,17.612099999999998
7501590210075,1151,53.9,45.47,45.015299999999996
7501590281778,1151,60.02,44.91,44.460899999999995
780083139889,1151,22.7,18.09,17.9091
785118754228,1151,62.46,45.06,44.6094
7501349011243,1151,53.85,34.44,34.0956
7502224240222,1151,103.5,95.95,94.9905
7502223112193,1151,45.89,35.63,35.273700000000005
7502223112186,1151,38.82,25.92,25.660800000000002
7502211788935,1151,58.82,37.229,36.85671
7501547521025,1151,51.26,49.94,49.440599999999996
7501825304142,1151,15.29,12.5,12.375
821998000298,1151,13.83,7.78,7.7022
7502216794993,1151,14.85,7.94,7.860600000000001
7501349029095,1151,34.62,24.98,24.7302
785120754681,1151,32.99,24.3,24.057000000000002
7501349020412,1151,75.4,54.39,53.8461
7501349024045,1151,35.39,25.53,25.2747
7502225094275,1151,42.72,30.36,30.0564
7501573900122,1151,48.25,37.66,37.28339999999999
7501349028654,1151,27.68,19.98,19.7802
7502223112346,1151,22.93,16.57,16.4043
7502223112452,1151,46.45,24.05,23.8095
7502223111080,1151,32.43,22.28,22.0572
7502009745485,1151,38.43,27.01,26.739900000000002
7502009740558,1151,63.29,44.6,44.154
7501537194130,1151,18.72,12.43,12.3057
7501825301653,1151,85.48,71.8,71.082
7500462933746,1151,17.94,15.3,15.147
7501349029330,1151,68.84,55.56,55.004400000000004
7501349022454,1151,53.85,38.62,38.233799999999995
7501349020542,1151,166.18,121.15,119.9385
785118752637,1151,33.7,22.45,22.2255
7501075717174,1151,48.99,39.06,38.6694
7501075718041,1151,24.35,19.28,19.0872
7501075723397,1151,71.42,60.09,59.4891
7501075723403,1151,137.46,109.68,108.5832
759684317354,1151,56.34,34.05,33.7095
759684317408,1151,55.24,35.39,35.0361
7506022326744,1151,217.47,217.2,215.028
7506022305428,1151,30.0,22.531,22.30569
7506022301772,1151,252.16,177.08,175.3092
7506022301826,1151,210.38,194.9,192.951
7502227879566,1151,151.1,117.76,116.5824
7502227879559,1151,90.0,14.69,14.543099999999999
7501052712369,1151,25.0,17.31,17.136899999999997
7500462933777,1151,33.24,26.3,26.037
7501125111303,1151,1413.9,1395.64,1381.6836
780083140540,1151,24.35,19.97,19.7703
7502211780229,1151,33.32,23.983,23.74317
7501573902928,1151,18.03,10.63,10.5237
7501349020979,1151,38.47,28.0,27.72
7501349023369,1151,10.13,6.7,6.633
7501349024267,1151,12.47,8.59,8.5041
7503027446392,1151,75.11,55.717,55.15983
7502009740442,1151,63.41,42.88,42.4512
7502009740510,1151,73.02,50.13,49.6287
7501258214469,1151,74.0,61.99,61.3701
785118752330,1151,61.76,40.64,40.2336
785118752347,1151,117.93,68.52,67.8348
7503002772737,1151,62.99,48.86,48.3714
7502009747656,1151,66.85,51.71,51.1929
7501537102999,1151,11.87,7.92,7.8408
7503008344716,1151,99.31,77.44,76.6656
7502240450049,1151,9.5,6.23,6.1677
7502259892298,1151,50.0,28.6,28.314
7502259890331,1151,35.75,22.24,22.017599999999998
7503008344488,1151,26.51,22.09,21.8691
7503008344495,1151,25.7,18.86,18.6714
7503008344303,1151,22.46,18.47,18.2853
7502216806481,1151,25.96,10.63,10.5237
7501075713183,1151,23.62,17.24,17.0676
7501349020085,1151,42.83,30.52,30.2148
7502009747328,1151,82.83,48.1,47.619
7502009740435,1151,7.68,6.09,6.0291
7502009742828,1151,10.96,8.855,8.76645
7502009740312,1151,18.86,7.43,7.3557
7502009740305,1151,23.36,15.11,14.9589
7502009740817,1151,53.45,10.84,10.7316
7502009743856,1151,48.98,7.37,7.2963000000000005
7502009741784,1151,36.65,11.21,11.097900000000001
7502009742798,1151,21.21,3.9,3.8609999999999998
7502009741005,1151,23.88,18.7,18.512999999999998
7502009740657,1151,30.0,8.05,7.969500000000001
7502009746086,1151,33.8,11.65,11.5335
7502001166981,1151,65.34,56.29,55.7271
7502001167001,1151,64.29,42.1,41.679
7501130713158,1151,46.92,36.592,36.226079999999996
7501825300533,1151,33.86,25.75,25.4925
785120753530,1151,79.87,55.95,55.3905
785118753597,1151,14.22,10.563,10.457370000000001
7501349021112,1151,203.65,99.9,98.90100000000001
7501349022898,1151,78.63,56.05,55.4895
7501349028395,1151,64.36,40.8,40.391999999999996
7501349021419,1151,33.82,23.15,22.918499999999998
7501349021433,1151,44.15,31.02,30.709799999999998
7506449300020,1151,23.55,14.62,14.473799999999999
7501644707506,1151,27.95,17.75,17.5725
7501644707490,1151,29.12,18.29,18.1071
7501349020153,1151,63.02,47.84,47.3616
7501573905363,1151,21.87,16.72,16.552799999999998
7501349020771,1151,35.21,26.63,26.363699999999998
7501349021983,1151,52.32,37.74,37.3626
7502009740794,1151,65.45,46.47,46.0053
7502009745386,1151,89.58,62.9,62.271
7501258205474,1151,294.98,118.46,117.27539999999999
7502001161610,1151,35.99,36.01,35.649899999999995
7502001161856,1151,62.43,45.02,44.5698
7501075713190,1151,18.68,12.6,12.474
7501075717150,1151,14.55,11.5,11.385
7502211784272,1151,74.16,58.12,57.538799999999995
7501258203593,1151,30.54,22.42,22.195800000000002
7501258203586,1151,44.99,26.27,26.0073
7502009747021,1151,79.77,62.59,61.9641
7502001165434,1151,12.0,10.09,9.9891
7501349024779,1151,11.85,7.13,7.0587
7502216804890,1151,17.74,14.27,14.1273
7502208894618,1151,156.4,109.05,107.95949999999999
7502009746154,1151,12.15,9.45,9.3555
7501075713152,1151,21.92,17.07,16.8993
7501349028159,1151,13.93,10.05,9.9495
7506449300037,1151,42.46,24.74,24.4926
780083142704,1151,23.87,15.0,14.85
780083146214,1151,28.02,19.73,19.532700000000002
7501573906407,1151,21.98,17.43,17.2557
7501349017931,1151,23.85,20.149,19.94751
7502009745546,1151,47.47,33.37,33.0363
7502009745539,1151,47.47,33.57,33.2343
7501075720051,1151,45.46,42.78,42.3522
785120753349,1151,73.16,45.83,45.3717
7503000422351,1151,15.13,14.56,14.4144
7502009740251,1151,31.45,14.75,14.6025
7502001160064,1151,31.15,24.048,23.807519999999997
7502001160231,1151,28.34,22.4,22.176
7506022314550,1151,33.52,28.99,28.7001
7506022314437,1151,36.03,29.44,29.1456
7506022307019,1151,24.95,20.34,20.1366
7501109762583,1151,14.79,11.46,11.345400000000001
7501590222214,1151,21.96,18.09,17.9091
785120754087,1151,9.75,7.08,7.0092
785120754766,1151,9.94,7.3,7.226999999999999
785120754759,1151,10.26,7.6,7.524
785120755046,1151,63.05,42.08,41.6592
785120754841,1151,44.91,26.54,26.2746
785120755022,1151,27.34,19.58,19.3842
785118752941,1151,72.99,55.99,55.4301
785118754204,1151,54.0,43.54,43.1046
7502259890010,1151,37.2,19.94,19.7406
7501590222221,1151,75.56,56.58,56.014199999999995
7501825302896,1151,20.69,16.8,16.632
7501825302902,1151,145.45,97.51,96.53490000000001
7501825300069,1151,71.56,56.98,56.410199999999996
7501825301967,1151,15.05,12.39,12.2661
7501825302704,1151,90.89,69.59,68.89410000000001
7501825300052,1151,45.1,35.0,34.65
780083146955,1151,130.54,53.55,53.0145
780083146894,1151,13.68,7.25,7.1775
7502001162518,1151,23.07,17.61,17.433899999999998
7502001162525,1151,27.86,18.96,18.770400000000002
7502211788799,1151,206.23,117.75,116.5725
7503008344204,1151,97.34,87.53,86.6547
7501349024649,1151,158.48,128.65,127.3635
7501573902720,1151,14.0,9.79,9.6921
7501125192340,1151,27.9,25.15,24.8985
759684313172,1151,13.32,10.53,10.4247
759684313073,1151,15.03,10.52,10.4148
7501573901082,1151,8.91,6.39,6.326099999999999
7501349022126,1151,21.91,16.1,15.939000000000002
7502001166776,1151,39.86,30.58,30.274199999999997
7501349025233,1151,61.55,42.35,41.926500000000004
7502001164567,1151,22.2,17.27,17.0973
7502240450827,1151,82.86,56.16,55.5984
7503001007120,1151,14.93,12.04,11.919599999999999
7503001007137,1151,18.86,14.35,14.2065
7503001007168,1151,33.8,24.31,24.066899999999997
7503001007144,1151,25.93,20.15,19.9485
7502001164017,1151,25.99,19.96,19.7604
7502001164024,1151,32.2,22.5,22.275
7501075723182,1151,92.86,75.025,74.27475000000001
7501075713473,1151,38.28,32.66,32.3334
7502223111059,1151,40.96,33.13,32.798700000000004
7502223111073,1151,47.31,36.93,36.5607
7501349028043,1151,118.12,91.79,90.8721
7501349028036,1151,128.48,96.51,95.5449
7501349024991,1151,37.06,35.22,34.867799999999995
7501075713459,1151,12.76,10.53,10.4247
7501590285226,1151,46.3,37.54,37.1646
7502009748912,1151,64.8,45.55,45.0945
7501258207584,1151,105.41,66.251,65.58849000000001
7502001162457,1151,35.62,28.69,28.403100000000002
7501349027657,1151,27.7,20.65,20.443499999999997
7501573902966,1151,15.35,12.709,12.581909999999999
7502001165533,1151,70.22,48.0,47.519999999999996
7501075713718,1151,27.43,21.55,21.334500000000002
7502227874295,1151,43.29,29.79,29.4921
7501349021655,1151,45.76,34.97,34.6203
7506449300051,1151,35.36,26.07,25.8093
7501075721249,1151,34.6,27.94,27.660600000000002
7501109764761,1151,40.48,31.73,31.4127
7501537102845,1151,10.67,8.62,8.5338
7502001162815,1151,37.06,28.85,28.561500000000002
7502001166028,1151,30.41,23.46,23.2254
7501825300519,1151,61.38,47.46,46.9854
7501825300618,1151,32.7,27.44,27.1656
7502211780687,1151,34.96,20.0,19.8
7502211789888,1151,81.63,70.82,70.11179999999999
7502227426449,1151,114.44,81.98,81.1602
7501075718546,1151,29.76,23.53,23.294700000000002
7502216803978,1151,49.9,30.571,30.26529
7501075722253,1151,56.06,41.4,40.986
7501075717914,1151,27.0,19.71,19.512900000000002
7502240450971,1151,112.33,97.65,96.6735
7502208894892,1151,11.39,9.9,9.801
7502009746321,1151,92.72,62.5,61.875
7502208891891,1151,44.0,29.11,28.8189
7502247376694,1151,41.06,29.79,29.4921
7501537102388,1151,14.35,10.75,10.6425
7501537102395,1151,42.24,36.02,35.659800000000004
7502223112155,1151,60.5,47.58,47.1042
7503000422634,1151,42.2,29.84,29.5416
7501109790029,1151,29.66,21.39,21.1761
7501109760541,1151,47.15,34.09,33.749100000000006
7501109790739,1151,15.85,12.32,12.1968
7501825301271,1151,32.53,24.12,23.878800000000002
7501825301288,1151,30.07,19.345,19.15155
785120755497,1151,45.96,35.38,35.0262
780083142827,1151,29.15,22.2,21.977999999999998
7501075718676,1151,123.95,85.39,84.5361
7501075713770,1151,110.67,91.08,90.1692
7501075716924,1151,7.71,6.34,6.2766
7501075723137,1151,15.63,12.37,12.2463
7501075713862,1151,10.8,8.388,8.30412
7501075718157,1151,65.65,50.83,50.3217
7501075713886,1151,29.33,22.48,22.2552
7501075717075,1151,52.92,46.42,45.9558
7502009744884,1151,38.5,19.7,19.503
7502009744877,1151,38.5,17.22,17.0478
7502227876848,1151,36.43,32.48,32.155199999999994
7502216796874,1151,50.2,34.36,34.0164
7501349024243,1151,49.87,33.96,33.620400000000004
7503019537565,1151,58.76,48.41,47.9259
7503029005825,1151,61.88,51.97,51.4503
7502216804005,1151,13.34,10.86,10.751399999999999
7502216804012,1151,23.58,15.61,15.453899999999999
7502216792555,1151,13.8,6.15,6.088500000000001
7501349028234,1151,35.0,25.91,25.6509
7501590283956,1151,93.96,80.49,79.68509999999999
7502227872628,1151,21.51,15.83,15.6717
7502227875506,1151,41.51,32.11,31.788899999999998
7502227875513,1151,48.91,32.11,31.788899999999998
7502009745584,1151,63.0,43.43,42.9957
8400005656,1151,58.03,49.11,48.6189
7502227874202,1151,32.88,22.53,22.3047
7502227874219,1151,107.4,91.77,90.8523
7502009749100,1151,38.6,27.6,27.324
7501125142987,1151,72.17,57.17,56.5983
780083140021,1151,25.0,18.62,18.4338
7501125104923,1151,44.47,43.29,42.857099999999996
7501573900290,1151,10.91,5.04,4.9896
7501573909408,1151,21.8,14.89,14.741100000000001
7502001163119,1151,29.72,24.71,24.4629
7501537165475,1151,21.84,15.56,15.4044
7501537105471,1151,19.86,16.02,15.8598
7501537102111,1151,7.84,6.52,6.4548
7501537101886,1151,12.0,11.09,10.979099999999999
7502209810211,1151,26.63,19.66,19.4634
7501075722543,1151,69.65,50.84,50.3316
7502259891178,1151,30.54,24.47,24.225299999999997
7502009745997,1151,21.73,16.96,16.7904
7501349029347,1151,10.28,7.4,7.3260000000000005
7502009749131,1151,109.7,64.78,64.1322
7502009748301,1151,102.86,51.93,51.4107
7501349024939,1151,21.85,12.37,12.2463
7502216793729,1151,24.4,19.96,19.7604
7501289511421,1151,27.38,19.14,18.9486
7501125106743,1151,23.65,21.39,21.1761
7501125106750,1151,27.6,23.12,22.8888
7501349012172,1151,20.0,14.04,13.8996
7501349011175,1151,22.32,15.98,15.8202
7501258204590,1151,90.45,38.5,38.115
7502211784043,1151,34.26,22.06,21.839399999999998
7503000422733,1151,21.7,8.25,8.1675
7502009740527,1151,24.99,16.32,16.1568
7503000422740,1151,32.88,13.38,13.2462
7503000422658,1151,31.65,24.707,24.45993
7503000422665,1151,41.44,26.12,25.858800000000002
7502227424377,1151,24.35,20.09,19.8891
7502223111202,1151,135.4,98.6,97.61399999999999
7502001162693,1151,35.33,27.07,26.7993
7501125158292,1151,475.8,7.83,7.7517
7501349021211,1151,12.46,9.177,9.08523
7501349024175,1151,21.43,8.54,8.4546
7501075714135,1151,8.14,6.49,6.4251000000000005
7502216797376,1151,11.0,5.42,5.3658
7501125112782,1151,65.35,49.83,49.3317
7501125112881,1151,71.85,52.36,51.8364
7501125112935,1151,72.07,63.355,62.72145
780083140588,1151,42.67,28.24,27.9576
7501349028364,1151,30.39,20.78,20.572200000000002
7502001162600,1151,40.92,33.58,33.2442
7501537102357,1151,4.24,3.96,3.9204
7501537168995,1151,7.48,5.25,5.1975
7503036782009,1151,47.46,34.481,34.13619
785120755442,1151,41.32,32.44,32.1156
7501349014299,1151,21.91,13.29,13.1571
7501349028494,1151,11.52,8.28,8.197199999999999
7501349028500,1151,36.54,31.97,31.650299999999998
7501349022959,1151,70.78,31.71,31.3929
7501349022935,1151,123.1,54.55,54.0045
7501349025967,1151,31.43,20.71,20.5029
7501349025943,1151,49.07,31.29,30.9771
75034481,1151,39.19,30.43,30.1257
7503014377197,1151,33.75,22.41,22.1859
7506357700011,1151,39.19,31.2,30.887999999999998
7503014377074,1151,39.19,30.43,30.1257
7502003386127,1151,56.61,34.65,34.3035
7502003386141,1151,70.39,57.59,57.014100000000006
7502001163867,1151,51.8,35.56,35.2044
7502259891383,1151,45.62,36.47,36.1053
7502259891444,1151,55.76,40.85,40.4415
7503008344211,1151,21.76,17.56,17.3844
7503008344501,1151,62.6,60.24,59.6376
7502211780045,1151,28.09,18.15,17.9685
7501258209465,1151,82.88,55.59,55.0341
7501258208017,1151,102.68,64.55,63.9045
7501825300748,1151,35.88,26.78,26.5122
7501825300717,1151,43.29,32.39,32.0661
7501825300724,1151,44.33,30.5,30.195
7501825300731,1151,44.15,28.59,28.3041
7502213042059,1151,25.27,19.09,18.8991
7502213042066,1151,46.0,36.63,36.2637
7506022315281,1151,18.97,15.12,14.9688
7502009742163,1151,31.14,14.37,14.226299999999998
7502240450711,1151,25.0,17.39,17.2161
7502240450070,1151,18.58,9.51,9.4149
7502208894946,1151,24.0,18.56,18.374399999999998
7502009743948,1151,36.94,25.74,25.482599999999998
7502259890126,1151,54.56,35.65,35.2935
7502223112506,1151,153.85,106.31,105.2469
7502223112445,1151,68.36,51.88,51.361200000000004
7502223112353,1151,116.83,88.43,87.54570000000001
7501109761388,1151,17.78,13.5,13.365
7502223112261,1151,68.58,47.81,47.331900000000005
7501573900443,1151,6.0,4.24,4.1976
7501573900269,1151,11.2,7.57,7.4943
7502227874417,1151,55.29,40.11,39.7089
7502227872123,1151,29.73,21.29,21.077099999999998
7502227871416,1151,17.13,12.93,12.800699999999999
7502227875780,1151,71.65,58.707,58.119930000000004
7502001165724,1151,22.28,17.39,17.2161
7503008344914,1151,29.51,26.54,26.2746
7501089804327,1151,359.02,310.0,306.9
7501089804013,1151,304.41,252.16,249.6384
7501089804136,1151,301.24,301.24,298.2276
7501089804310,1151,359.02,214.89,212.7411
7501075714739,1151,9.84,7.18,7.1082
759684471452,1151,16.62,13.12,12.9888
7501573906346,1151,54.87,31.02,30.709799999999998
7501836000675,1151,22.07,18.848,18.65952
714908100228,1151,80.26,54.35,53.8065
7502001165953,1151,32.88,25.38,25.126199999999997
7502001163072,1151,36.06,27.64,27.3636
7502001163232,1151,31.73,24.78,24.5322
7502009745874,1151,21.92,17.39,17.2161
7502253601247,1151,85.0,72.95,72.2205
7502001165380,1151,15.0,11.2,11.088
7502227876015,1151,41.86,29.79,29.4921
7502211783954,1151,68.8,52.47,51.945299999999996
75006440,1151,16.14,12.08,11.9592
7502240450230,1151,32.86,18.31,18.1269
7502240451015,1151,38.36,20.98,20.7702
7503003738879,1151,24.3,16.9,16.730999999999998
7501349024588,1151,74.8,54.42,53.8758
7502227870259,1151,25.89,19.09,18.8991
821998000519,1151,25.57,16.0,15.84
821998000502,1151,57.14,32.35,32.0265
7501349028050,1151,44.93,29.65,29.353499999999997
714908105650,1151,53.98,37.3,36.927
7502009743986,1151,53.43,21.06,20.8494
7502009746215,1151,79.36,34.5,34.155
7501573902584,1151,11.54,7.61,7.5339
7501825300786,1151,39.49,17.39,17.2161
4022679147004,1151,81.47,58.61,58.0239
4022679146991,1151,81.47,56.37,55.8063
780083148904,1151,35.62,23.575,23.33925
7502216796393,1151,21.36,11.82,11.7018
7506022328335,1151,80.83,58.6,58.014
7503003738671,1151,135.75,94.82,93.8718
7501258208000,1151,39.48,17.67,17.4933
785118754280,1151,35.84,24.2,23.958
785118754297,1151,47.3,29.07,28.7793
7502211783527,1151,75.0,57.326,56.75274
7502256040203,1151,99.3,78.4,77.616
7502259891086,1151,48.5,36.83,36.4617
7502211782483,1151,51.0,38.69,38.3031
7502009745393,1151,55.8,17.86,17.6814
7502009745409,1151,46.36,15.4,15.246
7502009748028,1151,58.35,50.27,49.767300000000006
7501537102067,1151,25.27,18.95,18.7605
7501537189747,1151,21.67,18.49,18.3051
7501125100130,1151,43.8,24.09,23.8491
7501125100116,1151,30.04,22.41,22.1859
7501125115462,1151,22.8,18.63,18.4437
7501125100123,1151,33.24,21.88,21.661199999999997
7501125115479,1151,26.7,17.17,16.9983
7501125100864,1151,45.0,38.6,38.214
7501125100192,1151,45.3,41.54,41.1246
7501125100185,1151,35.6,31.73,31.4127
7501125100253,1151,45.57,24.08,23.839199999999998
7501125100239,1151,30.84,25.7,25.442999999999998
7501125100246,1151,32.6,19.0,18.81
7501349011618,1151,13.95,12.0,11.879999999999999
7501349019706,1151,13.95,12.21,12.087900000000001
7501349029194,1151,13.95,11.99,11.8701
7501349011984,1151,13.95,12.98,12.850200000000001
7501349029200,1151,13.95,7.06,6.9894
7501349012394,1151,13.95,11.29,11.1771
7501349012387,1151,13.95,11.49,11.3751
7501349012370,1151,13.95,11.49,11.3751
7506022304797,1151,23.0,21.46,21.2454
7506022304803,1151,23.51,18.18,17.9982
7506022304810,1151,23.51,18.28,18.0972
7502001167520,1151,29.86,23.52,23.2848
7502001165755,1151,18.91,15.59,15.434099999999999
7502001165441,1151,87.26,66.6,65.934
780083141585,1151,18.19,13.9,13.761000000000001
7502211780069,1151,82.16,57.96,57.3804
7501075715088,1151,19.47,15.81,15.6519
7501075715095,1151,17.62,14.4,14.256
785118754259,1151,45.72,33.28,32.9472
785118754242,1151,42.88,34.21,33.8679
7501825300823,1151,35.2,23.13,22.898699999999998
714908107920,1151,98.12,74.0,73.26
7503181041488,1151,54.46,42.61,42.1839
7501258206563,1151,46.88,26.47,26.205299999999998
7501258204002,1151,19.3,14.42,14.2758
7502208891549,1151,8.56,5.91,5.8509
7501349025424,1151,36.4,19.58,19.3842
7501349025844,1151,52.36,28.87,28.581300000000002
7501349025400,1151,48.61,22.45,22.2255
7501349025806,1151,58.26,36.33,35.966699999999996
7501349029729,1151,57.58,29.71,29.4129
7501349029736,1151,101.69,58.77,58.182300000000005
7502209810280,1151,13.32,10.8,10.692
7502209810297,1151,16.59,12.46,12.3354
780083142308,1151,29.6,17.86,17.6814
780083149888,1151,22.84,12.67,12.5433
7502009740367,1151,26.37,13.51,13.3749
7502009740374,1151,39.94,30.52,30.2148
7506022311924,1151,73.9,37.79,37.4121
7502227879597,1151,75.0,51.49,50.975100000000005
780083140212,1151,86.03,66.6,65.934
7501836000514,1151,26.91,21.201,20.98899
7501836000927,1151,45.55,36.02,35.659800000000004
7502274791743,1151,18.43,12.73,12.6027
656599040226,1151,46.85,34.48,34.1352
7501075715378,1151,48.1,39.66,39.2634
7501565606100,1151,20.18,17.68,17.5032
7502009746932,1151,62.08,49.2,48.708000000000006
7501349020009,1151,45.17,32.19,31.8681
7501349020993,1151,40.41,30.89,30.5811
7501537182960,1151,74.92,58.42,57.8358
7502208894779,1151,24.58,20.69,20.4831
7501537163266,1151,62.24,45.82,45.3618
7501537164713,1151,49.88,39.31,38.916900000000005
7501537100452,1151,63.1,53.39,52.8561
7506021105098,1151,100.56,88.43,87.54570000000001
7502009749148,1151,97.26,75.0,74.25
7503036782047,1151,65.94,54.24,53.6976
7502208891228,1151,30.18,23.29,23.0571
7502208891198,1151,29.0,27.03,26.759700000000002
7502208891235,1151,23.86,18.26,18.0774
7501547522237,1151,22.8,17.53,17.3547
7501547522220,1151,21.55,21.55,21.334500000000002
650240010712,1151,162.4,79.64,78.8436
650240031502,1151,162.56,79.64,78.8436
7502001163089,1151,27.86,21.35,21.1365
7502209810365,1151,29.59,22.32,22.0968
7502209810358,1151,27.59,22.15,21.9285
7501836005526,1151,35.82,30.89,30.5811
7501836009531,1151,45.42,39.19,38.7981
7502009741333,1151,25.67,18.12,17.9388
7501130713363,1151,85.82,59.42,58.8258
780083146863,1151,24.0,17.59,17.4141
780083146856,1151,33.52,24.83,24.581699999999998
7502009746345,1151,77.61,60.6,59.994
7501125142512,1151,32.9,30.61,30.3039
785118752477,1151,32.46,20.25,20.0475
780083140250,1151,67.38,53.68,53.1432
7501258208550,1151,252.43,186.99,185.1201
7503001007182,1151,38.75,28.34,28.0566
7503001007236,1151,28.2,20.09,19.8891
7503001007175,1151,36.15,27.061,26.79039
7503001007199,1151,47.1,25.8,25.542
7503001008684,1151,54.86,41.41,40.9959
7503001007250,1151,59.72,39.81,39.4119
7502009744433,1151,42.89,26.58,26.3142
7502009744440,1151,76.85,52.18,51.6582
7502009744976,1151,60.0,40.53,40.124700000000004
7502009745089,1151,83.6,51.84,51.321600000000004
7503001007281,1151,17.29,13.55,13.4145
7503001007069,1151,24.0,17.12,16.948800000000002
7503001007052,1151,21.1,14.89,14.741100000000001
7503001007076,1151,32.55,22.72,22.4928
7502211784289,1151,49.94,32.359,32.03541
7503001007212,1151,22.72,13.09,12.9591
759684154058,1151,13.48,12.04,11.919599999999999
7502269017278,1151,45.8,35.42,35.0658
7502003388008,1151,56.16,30.0,29.7
7501048693603,1151,11.58,11.33,11.2167
7501048693900,1151,19.31,15.08,14.9292
7501048696802,1151,22.72,17.79,17.612099999999998
7501048694501,1151,29.85,26.31,26.046899999999997
7501048693009,1151,6.47,6.0,5.9399999999999995
7501048695003,1151,4.22,3.73,3.6927
7501565603321,1151,22.25,15.95,15.7905
7501565603345,1151,37.99,31.06,30.749399999999998
7501048692088,1151,19.36,10.7,10.593
780083140731,1151,38.91,29.61,29.3139
7501349025530,1151,48.0,33.69,33.3531
7502009746420,1151,35.73,30.0,29.7
