point_of_sale_id,super_catalog_id,unidades_pedidas,precio_minimo,vendor_id,geo_zone,country
1824,7501636601867,6.0,15.0,11,Durango,MX
1824,7501644707490,2.0,20.33,229,Durango,MX
1824,7501644707506,6.0,19.3,229,Durango,MX
1824,75017095,30.0,16.55,42,Durango,MX
1824,7501734411405,2.0,33.1,42,Durango,MX
1824,7501734430109,1.0,39.14,42,Durango,MX
1824,7501734431007,1.0,77.51,42,Durango,MX
1824,7501825300175,5.0,31.17,229,Durango,MX
1824,7501825300366,5.0,26.68,42,Durango,MX
1824,7501825300373,6.0,40.82,229,Durango,MX
1824,7501825300786,1.0,21.66,229,Durango,MX
1824,7501825300854,2.0,34.47,20,Durango,MX
1824,7501825300885,15.0,21.82,229,Durango,MX
1824,7501825301301,4.0,22.12,229,Durango,MX
1824,7501825301820,5.0,35.43,229,Durango,MX
1824,7501825304388,1.0,22.91,10491,Durango,MX
1824,7501825304555,1.0,36.22,229,Durango,MX
1824,7501836000118,1.0,36.41,42,Durango,MX
1824,7501836000828,1.0,30.87,42,Durango,MX
1824,7501836000927,3.0,36.34,42,Durango,MX
1824,7501836003621,5.0,31.43,42,Durango,MX
1824,7501836009661,10.0,25.27,42,Durango,MX
1824,7501842952890,76.0,19.51,42,Durango,MX
1824,7501943411449,5.0,27.56,11,Durango,MX
1824,7501943424623,9.0,14.13,11,Durango,MX
1824,7501943453760,1.0,131.8,42,Durango,MX
1824,7501943474994,2.0,75.59,11,Durango,MX
1824,7501943475014,6.0,89.44,11,Durango,MX
1824,7502001160019,2.0,27.63,229,Durango,MX
1824,7502001160507,5.0,50.28,229,Durango,MX
1824,7502001161351,3.0,33.75,229,Durango,MX
1824,7502001161559,30.0,29.14,229,Durango,MX
1824,7502001161627,2.0,29.07,39,Durango,MX
1824,7502001162457,2.0,28.72,39,Durango,MX
1824,7502001162525,8.0,19.13,10188,Durango,MX
1824,7502001162600,1.0,30.8,42,Durango,MX
1824,7502001162693,11.0,25.69,10188,Durango,MX
1824,7502001162815,5.0,28.75,229,Durango,MX
1824,7502001162976,20.0,17.43,229,Durango,MX
1824,7502001163072,4.0,27.33,229,Durango,MX
1824,7502001163782,10.0,24.64,42,Durango,MX
1824,7502001163867,2.0,35.94,42,Durango,MX
1824,7502001164338,10.0,36.9,229,Durango,MX
1824,7502001164468,47.0,39.87,42,Durango,MX
1824,7502001164697,5.0,30.48,229,Durango,MX
1824,7502001164833,2.0,32.93,229,Durango,MX
1824,7502001165298,4.0,29.26,42,Durango,MX
1824,7502001165311,10.0,30.47,42,Durango,MX
1824,7502001165397,33.0,49.7,42,Durango,MX
1824,7502001165762,30.0,21.35,42,Durango,MX
1824,7502001166110,8.0,56.39,42,Durango,MX
1824,7502002461856,2.0,106.39,12,Durango,MX
1824,7502003381672,8.0,43.59,229,Durango,MX
1824,7502003388008,19.0,38.61,42,Durango,MX
1824,7502003388107,7.0,28.64,42,Durango,MX
1824,7502003388527,10.0,26.7,42,Durango,MX
1824,7502003389913,3.0,53.77,20,Durango,MX
1824,7502004401508,8.0,36.38,42,Durango,MX
1824,7502004402017,2.0,27.31,42,Durango,MX
1824,7502006920038,2.0,18.68,42,Durango,MX
1824,7502006920519,15.0,15.48,24,Durango,MX
1824,7502006922629,2.0,38.98,42,Durango,MX
1824,7502006923503,1.0,19.04,42,Durango,MX
1824,7502008988159,20.0,83.66,24,Durango,MX
1824,7502008988425,6.0,95.9,24,Durango,MX
1824,7502009740251,5.0,18.99,10638,Durango,MX
1824,7502009740282,2.0,4.9,42,Durango,MX
1824,7502009740305,5.0,16.04,42,Durango,MX
1824,7502009740312,12.0,4.14,40,Durango,MX
1824,7502009740367,5.0,18.04,42,Durango,MX
1824,7502009740374,2.0,28.07,10188,Durango,MX
1824,7502009740459,10.0,7.87,42,Durango,MX
1824,7502009740480,60.0,38.76,42,Durango,MX
1824,7502009740732,27.0,23.0,39,Durango,MX
1824,7502009740770,3.0,11.5,39,Durango,MX
1824,7502009740916,81.0,23.5,39,Durango,MX
1824,7502009740978,2.0,17.87,42,Durango,MX
1824,7502009740992,14.0,34.88,39,Durango,MX
1824,7502009741265,5.0,42.78,42,Durango,MX
1824,7502009741289,1.0,39.8,42,Durango,MX
1824,7502009741296,3.0,64.48,42,Durango,MX
1824,7502009741340,7.0,30.92,42,Durango,MX
1824,7502009741425,5.0,44.9,10479,Durango,MX
1824,7502009741487,50.0,50.51,42,Durango,MX
1824,7502009741753,2.0,11.6,229,Durango,MX
1824,7502009741784,5.0,11.49,42,Durango,MX
1824,7502009742095,1.0,35.31,10188,Durango,MX
1824,7502009743627,6.0,29.01,42,Durango,MX
1824,7502009743948,8.0,24.49,42,Durango,MX
1824,7502009744013,60.0,18.76,10188,Durango,MX
1824,7502009744129,35.0,13.5,24,Durango,MX
1824,7502009744570,6.0,29.05,42,Durango,MX
1824,7502009744594,5.0,19.77,39,Durango,MX
1824,7502009745027,20.0,50.39,42,Durango,MX
1824,7502009745034,6.0,13.79,42,Durango,MX
1824,7502009745126,10.0,127.38,42,Durango,MX
1824,7502009745140,7.0,40.81,42,Durango,MX
1824,7502009745386,5.0,62.86,229,Durango,MX
1824,7502009745430,40.0,13.52,40,Durango,MX
1824,7502009745485,11.0,27.01,10188,Durango,MX
1824,7502009745539,3.0,33.88,42,Durango,MX
1824,7502009745546,6.0,33.91,42,Durango,MX
1824,7502009745560,35.0,27.39,42,Durango,MX
1824,7502009745584,2.0,44.09,42,Durango,MX
1824,7502009745706,7.0,12.74,24,Durango,MX
1824,7502009745737,10.0,82.46,42,Durango,MX
1824,7502009745805,5.0,13.4,39,Durango,MX
1824,7502009745836,18.0,71.71,10188,Durango,MX
1824,7502009745928,2.0,63.9,42,Durango,MX
1824,7502009745973,22.0,20.16,24,Durango,MX
1824,7502009745997,2.0,17.47,42,Durango,MX
1824,7502009746079,6.0,10.97,40,Durango,MX
1824,7502009746147,7.0,36.34,42,Durango,MX
1824,7502009746154,61.0,9.52,42,Durango,MX
1824,7502009746178,5.0,84.05,39,Durango,MX
1824,7502009746208,1.0,64.4,229,Durango,MX
1824,7502009746222,19.0,62.9,229,Durango,MX
1824,7502009746239,138.0,7.28,42,Durango,MX
1824,7502009746253,8.0,96.67,10188,Durango,MX
1824,7502009746314,2.0,21.07,10491,Durango,MX
1824,7502009746352,20.0,176.41,42,Durango,MX
1824,7502009746369,2.0,65.96,10491,Durango,MX
1824,7502009746383,26.0,7.73,229,Durango,MX
1824,7502009746420,15.0,27.49,10188,Durango,MX
1824,7502009746543,26.0,18.76,24,Durango,MX
1824,7502009747021,4.0,64.36,10188,Durango,MX
1824,7502009747052,79.0,6.74,24,Durango,MX
1824,7502009747076,15.0,24.68,42,Durango,MX
1824,7502009747090,1.0,64.74,42,Durango,MX
1824,7502009747199,2.0,53.49,10188,Durango,MX
1824,7502009747236,20.0,17.74,229,Durango,MX
1824,7502009747274,131.0,16.06,10188,Durango,MX
1824,7502009747328,13.0,60.75,229,Durango,MX
1824,7502009747335,10.0,135.14,42,Durango,MX
1824,7502009747373,7.0,64.98,10491,Durango,MX
1824,7502009747458,3.0,392.0,42,Durango,MX
1824,7502009747755,16.0,71.5,42,Durango,MX
1824,7502009747922,10.0,15.68,42,Durango,MX
1824,7502009747939,1.0,20.88,229,Durango,MX
1824,7502009748028,4.0,47.04,42,Durango,MX
1824,7502009748059,10.0,22.4,42,Durango,MX
1824,7502009748097,25.0,40.32,20,Durango,MX
1824,7502009748202,2.0,17.92,42,Durango,MX
1824,7502009748257,1.0,38.08,42,Durango,MX
1824,7502009748301,4.0,54.02,39,Durango,MX
1824,7502009748325,1.0,43.68,42,Durango,MX
1824,7502009748707,5.0,17.92,42,Durango,MX
1824,7502009749131,5.0,58.53,229,Durango,MX
1824,7502009749179,5.0,93.38,42,Durango,MX
1824,7502009749247,5.0,175.17,42,Durango,MX
1824,7502009749254,5.0,188.1,10479,Durango,MX
1824,7502009749322,15.0,98.29,40,Durango,MX
1824,7502208891617,12.0,17.88,40,Durango,MX
1824,7502208892287,1.0,23.26,39,Durango,MX
1824,7502208892355,6.0,6.68,42,Durango,MX
1824,7502208892638,10.0,6.9,24,Durango,MX
1824,7502209810013,3.0,12.2,229,Durango,MX
1824,7502209810211,6.0,19.66,10188,Durango,MX
1824,7502209810358,5.0,11.11,10188,Durango,MX
1824,7502209810365,3.0,22.52,229,Durango,MX
1824,7502211780045,10.0,18.55,42,Durango,MX
1824,7502211780854,3.0,164.24,42,Durango,MX
1824,7502211783527,8.0,62.95,42,Durango,MX
1824,7502211783954,2.0,52.47,10638,Durango,MX
1824,7502211784036,1.0,37.14,229,Durango,MX
1824,7502211784197,10.0,41.89,42,Durango,MX
1824,7502211788935,2.0,39.05,42,Durango,MX
1824,7502211789345,5.0,21.91,42,Durango,MX
1824,7502213040819,6.0,18.26,20,Durango,MX
1824,7502213040871,1.0,40.88,42,Durango,MX
1824,7502213042356,1.0,23.09,24,Durango,MX
1824,7502213042738,32.0,39.43,42,Durango,MX
1824,7502213042790,4.0,217.42,10188,Durango,MX
1824,7502213042882,15.0,145.15,40,Durango,MX
1824,7502214980015,5.0,28.57,42,Durango,MX
1824,7502214982,3.0,34.71,39,Durango,MX
1824,7502214982514,3.0,30.26,42,Durango,MX
1824,7502214983207,4.0,59.91,42,Durango,MX
1824,7502214985348,1.0,34.31,39,Durango,MX
1824,7502214985386,5.0,38.59,42,Durango,MX
1824,7502215220134,26.0,70.0,42,Durango,MX
1824,7502215787613,20.0,42.56,42,Durango,MX
1824,7502216790865,127.0,18.33,10638,Durango,MX
1824,7502216791671,2.0,25.83,10491,Durango,MX
1824,7502216792289,4.0,31.89,24,Durango,MX
1824,7502216792760,25.0,14.81,24,Durango,MX
1824,7502216793231,36.0,4.92,10188,Durango,MX
1824,7502216795044,1.0,26.82,12,Durango,MX
1824,7502216795099,2.0,77.29,10491,Durango,MX
1824,7502216795228,1.0,86.47,229,Durango,MX
1824,7502216796782,1.0,162.79,39,Durango,MX
1824,7502216796812,20.0,3.96,42,Durango,MX
1824,7502216797079,5.0,33.26,10638,Durango,MX
1824,7502216801196,43.0,5.19,24,Durango,MX
1824,7502216802889,12.0,17.9,42,Durango,MX
1824,7502216802896,5.0,27.33,229,Durango,MX
1824,7502216802919,50.0,5.67,42,Durango,MX
1824,7502216803640,10.0,34.83,229,Durango,MX
1824,7502216804074,3.0,34.01,10188,Durango,MX
1824,7502216804425,2.0,12.43,42,Durango,MX
1824,7502216804661,3.0,8.33,10638,Durango,MX
1824,7502216804739,1.0,25.79,42,Durango,MX
1824,7502216804814,9.0,27.71,10638,Durango,MX
1824,7502216805088,23.0,48.96,12,Durango,MX
1824,7502216805842,3.0,169.41,229,Durango,MX
1824,7502216805972,3.0,108.6,229,Durango,MX
1824,7502216806931,4.0,90.33,229,Durango,MX
1824,7502216808430,8.0,93.85,10638,Durango,MX
1824,7502216809765,7.0,432.1,20,Durango,MX
1824,7502221010712,1.0,16.66,11,Durango,MX
1824,7502221010729,2.0,23.9,11,Durango,MX
1824,7502221010798,3.0,12.64,11,Durango,MX
1824,7502221011528,1.0,18.51,42,Durango,MX
1824,7502223110014,3.0,83.92,10491,Durango,MX
1824,7502223111202,2.0,100.22,42,Durango,MX
1824,7502223112193,5.0,34.36,42,Durango,MX
1824,7502223112384,10.0,29.63,42,Durango,MX
1824,7502223112445,6.0,50.17,42,Durango,MX
1824,7502225092486,5.0,26.07,42,Durango,MX
1824,7502226291857,4.0,19.6,42,Durango,MX
1824,7502226294131,25.0,106.4,42,Durango,MX
1824,7502226294476,1.0,10.57,24,Durango,MX
1824,7502226294544,8.0,15.68,42,Durango,MX
1824,7502226294773,1.0,42.75,10491,Durango,MX
1824,7502226294865,10.0,72.8,42,Durango,MX
1824,7502227424995,5.0,14.24,42,Durango,MX
1824,7502227425022,28.0,12.83,42,Durango,MX
1824,7502227425039,1.0,16.33,42,Durango,MX
1824,7502227426067,12.0,61.03,42,Durango,MX
1824,7502227426135,2.0,46.66,42,Durango,MX
1824,7502227426142,8.0,22.02,42,Durango,MX
1824,7502227426449,41.0,82.88,10638,Durango,MX
1824,7502227426456,4.0,174.38,42,Durango,MX
1824,7502227426715,260.0,20.33,39,Durango,MX
1824,7502227426982,24.0,34.7,229,Durango,MX
1824,7502227427156,1.0,32.84,42,Durango,MX
1824,7502227871065,5.0,42.36,42,Durango,MX
1824,7502227871188,8.0,77.68,42,Durango,MX
1824,7502227871317,10.0,3.0,39,Durango,MX
1824,7502227871942,8.0,77.28,42,Durango,MX
1824,7502227872017,1.0,29.01,42,Durango,MX
1824,7502227872192,21.0,41.19,42,Durango,MX
1824,7502227873793,3.0,71.23,10638,Durango,MX
1824,7502227874202,10.0,25.34,42,Durango,MX
1824,7502227874264,9.0,51.41,42,Durango,MX
1824,7502227874424,5.0,18.93,42,Durango,MX
1824,7502227875780,12.0,55.88,39,Durango,MX
1824,7502227875872,4.0,116.14,42,Durango,MX
1824,7502227875957,8.0,44.69,42,Durango,MX
1824,7502227876411,1.0,147.3,10638,Durango,MX
1824,7502227876428,7.0,24.16,229,Durango,MX
1824,7502227876817,26.0,8.05,10491,Durango,MX
1824,7502227876824,5.0,40.19,42,Durango,MX
1824,7502227879597,1.0,49.48,42,Durango,MX
1824,7502231320146,5.0,173.69,11,Durango,MX
1824,7502235760368,1.0,317.24,11,Durango,MX
1824,7502240450834,2.0,105.26,229,Durango,MX
1824,7502241151679,10.0,7.66,42,Durango,MX
1824,7502246640970,5.0,153.81,10491,Durango,MX
1824,7502247373228,5.0,15.81,11,Durango,MX
1824,7502247374164,10.0,45.64,20,Durango,MX
1824,7502247374218,15.0,18.96,11,Durango,MX
1824,7502253601155,13.0,68.47,11,Durango,MX
1824,7502253601247,3.0,69.83,42,Durango,MX
1824,7502259890089,15.0,17.65,10638,Durango,MX
1824,7502259890126,8.0,42.34,42,Durango,MX
1824,7502259891086,4.0,37.67,42,Durango,MX
1824,7502259891178,20.0,22.13,42,Durango,MX
1824,7502259891222,2.0,38.08,10188,Durango,MX
1824,7502259891246,1.0,18.83,10638,Durango,MX
1824,7502259891376,29.0,48.16,39,Durango,MX
1824,7502259891413,3.0,9.3,42,Durango,MX
1824,7502259891451,2.0,95.76,42,Durango,MX
1824,7502259891543,5.0,62.7,10491,Durango,MX
1824,7502259891758,7.0,38.45,42,Durango,MX
1824,7502259891956,2.0,68.95,42,Durango,MX
1824,7502259892298,10.0,26.08,229,Durango,MX
1824,7502259892304,1.0,11.5,10188,Durango,MX
1824,7502259892366,10.0,38.98,39,Durango,MX
1824,7502268541484,2.0,14.46,11,Durango,MX
1824,7502274120208,8.0,33.67,42,Durango,MX
1824,7502274790753,5.0,32.78,39,Durango,MX
1824,7502274791743,4.0,12.38,42,Durango,MX
1824,7502276040405,7.0,48.37,11,Durango,MX
1824,7502299970383,2.0,76.63,42,Durango,MX
1824,7502299970529,7.0,35.92,229,Durango,MX
1824,7502299970710,2.0,44.05,229,Durango,MX
1824,7502299970758,4.0,51.33,42,Durango,MX
1824,7502299970765,2.0,48.53,42,Durango,MX
1824,7503000422238,5.0,14.9,10188,Durango,MX
1824,7503000422283,3.0,17.6,42,Durango,MX
1824,7503000422320,7.0,11.2,42,Durango,MX
1824,7503000422498,5.0,26.16,39,Durango,MX
1824,7503000422863,1.0,30.67,42,Durango,MX
1824,7503001007144,3.0,20.33,42,Durango,MX
1824,7503001007236,5.0,19.14,10638,Durango,MX
1824,7503001007656,13.0,10.34,229,Durango,MX
1824,7503002047576,4.0,44.02,42,Durango,MX
1824,7503002772737,2.0,48.86,11,Durango,MX
1824,7503002772768,5.0,41.7,10638,Durango,MX
1824,7503002773147,8.0,20.45,11,Durango,MX
1824,7503002773161,8.0,27.55,42,Durango,MX
1824,7503003406600,10.0,25.5,42,Durango,MX
1824,7503003406730,10.0,5.68,42,Durango,MX
1824,7503003406754,16.0,10.6,42,Durango,MX
1824,7503003738725,6.0,9.76,42,Durango,MX
1824,7503003738732,1.0,24.58,42,Durango,MX
1824,7503003738879,1.0,16.8,42,Durango,MX
1824,7503003738961,4.0,23.66,42,Durango,MX
1824,7503004908714,20.0,8.4,42,Durango,MX
1824,7503004908738,5.0,20.79,42,Durango,MX
1824,7503004908820,7.0,25.76,42,Durango,MX
1824,7503004908875,1.0,39.2,42,Durango,MX
1824,7503006350160,8.0,12.43,42,Durango,MX
1824,7503008344150,10.0,34.71,229,Durango,MX
1824,7503008344211,10.0,18.26,229,Durango,MX
1824,7503008344488,10.0,23.19,24,Durango,MX
1824,7503010569053,5.0,21.58,10638,Durango,MX
1824,7503010569114,12.0,4.35,10638,Durango,MX
1824,7503010569305,4.0,12.46,42,Durango,MX
1824,7503012700034,3.0,380.88,42,Durango,MX
1824,7503019537565,1.0,52.24,42,Durango,MX
1824,7503019537596,1.0,32.3,24,Durango,MX
1824,7503019537626,4.0,42.62,10491,Durango,MX
1824,7503019537763,4.0,103.68,10491,Durango,MX
1824,7503020089374,63.0,53.49,229,Durango,MX
1824,7503020089503,25.0,66.02,42,Durango,MX
1824,7503020089770,28.0,66.61,39,Durango,MX
1824,7503028771622,5.0,59.75,10491,Durango,MX
1824,7503028771684,5.0,16.81,42,Durango,MX
1824,7503029005016,18.0,69.75,42,Durango,MX
1824,7503029005078,2.0,56.45,10491,Durango,MX
1824,7503029005825,6.0,51.97,42,Durango,MX
1824,7503029005887,9.0,80.36,42,Durango,MX
1824,7503036782016,5.0,63.18,42,Durango,MX
1824,7503036782207,10.0,65.65,42,Durango,MX
1824,7503036782368,10.0,170.98,42,Durango,MX
1824,7503036782405,22.0,66.47,42,Durango,MX
1824,7503041640271,13.0,10.88,229,Durango,MX
1824,7503046131224,48.0,18.1,42,Durango,MX
1824,7503181041228,24.0,43.36,40,Durango,MX
1824,7503181041488,7.0,43.3,229,Durango,MX
1824,75050733,1.0,70.83,42,Durango,MX
1824,75050801,20.0,41.52,42,Durango,MX
1824,75052812,5.0,79.49,24,Durango,MX
1824,75053086,1.0,37.02,42,Durango,MX
1824,7506022300782,201.0,1.57,24,Durango,MX
1824,7506022300898,17.0,1.91,42,Durango,MX
1824,7506022301758,2.0,155.51,39,Durango,MX
1824,7506022301826,2.0,195.09,39,Durango,MX
1824,7506022314437,1.0,28.35,42,Durango,MX
1824,7506022314949,56.0,9.78,42,Durango,MX
1824,7506295800057,32.0,77.86,12,Durango,MX
1824,7506331301388,5.0,72.8,42,Durango,MX
1824,7506335300011,67.0,12.66,42,Durango,MX
1824,7506335701207,5.0,53.25,229,Durango,MX
1824,7506335702471,5.0,21.78,42,Durango,MX
1824,7506335703393,1.0,172.31,42,Durango,MX
1824,7506339395518,4.0,50.48,11,Durango,MX
1824,7506353200126,50.0,11.89,229,Durango,MX
1824,7506376000253,3.0,61.1,20,Durango,MX
1824,7506376000260,3.0,61.1,20,Durango,MX
1824,7506376000277,5.0,60.01,229,Durango,MX
1824,7506400900764,5.0,723.53,12,Durango,MX
1824,7506442700629,2.0,83.17,11,Durango,MX
1824,7506442700803,1.0,147.04,24,Durango,MX
1824,7506442700827,9.0,151.23,42,Durango,MX
1824,7506442700889,8.0,87.85,12,Durango,MX
1824,7506449300204,20.0,7.13,10638,Durango,MX
1824,7506494600021,7.0,20.16,42,Durango,MX
1824,7506577800027,10.0,57.5,39,Durango,MX
1824,7506577800225,17.0,60.07,39,Durango,MX
1824,7506577800263,4.0,59.23,39,Durango,MX
1824,7509552844047,1.0,80.3,11,Durango,MX
1824,7509552849493,1.0,110.1,11,Durango,MX
1824,7590002012475,5.0,145.56,24,Durango,MX
1824,7590002046234,7.0,30.1,11,Durango,MX
1824,75916565,11.0,24.12,42,Durango,MX
1824,759684031144,7.0,30.49,24,Durango,MX
1824,759684031205,3.0,12.7,24,Durango,MX
1824,759684076183,4.0,8.5,42,Durango,MX
1824,759684076206,9.0,15.62,42,Durango,MX
1824,759684076350,5.0,10.91,42,Durango,MX
1824,759684151101,5.0,16.14,39,Durango,MX
1824,759684151255,1.0,13.38,42,Durango,MX
1824,759684154935,1.0,15.77,24,Durango,MX
1824,759684311451,51.0,7.38,42,Durango,MX
1824,759684311505,10.0,14.87,42,Durango,MX
1824,759684311550,14.0,26.03,42,Durango,MX
1824,759684313073,1.0,11.17,24,Durango,MX
1824,759684313400,15.0,40.22,42,Durango,MX
1824,759684315152,4.0,11.54,42,Durango,MX
1824,759684315206,1.0,14.35,24,Durango,MX
1824,759684317071,5.0,8.6,24,Durango,MX
1824,759684351266,5.0,46.13,42,Durango,MX
1824,759684432071,1.0,10.75,24,Durango,MX
1824,759684432101,3.0,10.95,24,Durango,MX
1824,759684437151,13.0,15.67,42,Durango,MX
1824,759684471452,1.0,13.12,24,Durango,MX
1824,759684900051,4.0,8.48,42,Durango,MX
1824,759684900204,2.0,28.89,24,Durango,MX
1824,759684901058,20.0,6.81,24,Durango,MX
1824,7702003469282,6.0,14.35,12,Durango,MX
1824,7702003477270,2.0,44.98,11,Durango,MX
1824,7709990697803,15.0,40.81,24,Durango,MX
1824,7798031060140,1.0,604.57,11,Durango,MX
1824,7800005082024,5.0,53.27,12,Durango,MX
1824,780083140021,2.0,19.89,10638,Durango,MX
1824,780083140540,41.0,19.6,42,Durango,MX
1824,780083140731,9.0,29.61,10188,Durango,MX
1824,780083141585,10.0,12.35,10638,Durango,MX
1824,780083141875,3.0,26.84,42,Durango,MX
1824,780083142605,20.0,31.36,42,Durango,MX
1824,780083143176,5.0,38.02,10491,Durango,MX
1824,780083143275,82.0,20.16,229,Durango,MX
1824,780083144296,31.0,20.98,10491,Durango,MX
1824,780083144302,34.0,26.44,10188,Durango,MX
1824,780083146863,18.0,17.97,10188,Durango,MX
1824,780083149840,100.0,17.63,42,Durango,MX
1824,780083149857,11.0,110.84,229,Durango,MX
1824,780083149888,3.0,14.32,42,Durango,MX
1824,780083149895,7.0,40.24,42,Durango,MX
1824,780083150525,10.0,49.38,24,Durango,MX
1824,785118752330,3.0,40.64,24,Durango,MX
1824,785118752415,5.0,25.62,229,Durango,MX
1824,785118752941,7.0,57.92,229,Durango,MX
1824,785118754228,37.0,47.2,229,Durango,MX
1824,785120753349,2.0,54.7,229,Durango,MX
1824,785120754681,7.0,28.29,10638,Durango,MX
1824,785120754858,7.0,35.77,10188,Durango,MX
1824,785120755466,5.0,64.36,229,Durango,MX
1824,7896009400148,1.0,104.65,12,Durango,MX
1824,7898909175386,6.0,6.61,42,Durango,MX
1824,7898909175508,42.0,6.61,42,Durango,MX
1824,7898909175539,30.0,6.61,42,Durango,MX
1824,803288480188,18.0,74.12,42,Durango,MX
1824,803288480218,4.0,42.32,42,Durango,MX
1824,803288480652,6.0,42.56,42,Durango,MX
1824,821998000434,5.0,12.5,24,Durango,MX
1824,821998000601,7.0,12.88,42,Durango,MX
1824,821998000700,46.0,7.34,42,Durango,MX
1824,8400005823,2.0,44.52,39,Durango,MX
1824,8423372800061,1.0,832.45,11,Durango,MX
1824,8436024617719,3.0,278.88,42,Durango,MX
1824,8809381292620,30.0,2.5,42,Durango,MX
1824,8904091121786,2.0,512.59,11,Durango,MX
1824,891671002277,2.0,507.87,11,Durango,MX
1278,20800600330,4.0,44.12,11,CDMX,MX
1278,20800753067,3.0,78.14,12,CDMX,MX
1278,354312225027,2.0,42.77,20,CDMX,MX
1278,37836012334,1.0,70.36,12,CDMX,MX
1278,4005800631702,3.0,68.16,11,CDMX,MX
1278,41388284316,1.0,197.64,11,CDMX,MX
1278,5000174305449,1.0,70.95,12,CDMX,MX
1278,5415062392317,1.0,134.9,11,CDMX,MX
1278,650240007019,1.0,111.11,12,CDMX,MX
1278,650240007651,2.0,107.26,12,CDMX,MX
1278,650240009518,1.0,53.69,12,CDMX,MX
1278,650240010538,7.0,33.47,12,CDMX,MX
1278,650240017094,14.0,56.23,20,CDMX,MX
1278,650240017100,5.0,100.69,12,CDMX,MX
1278,650240032264,10.0,15.3,20,CDMX,MX
1278,650240032301,24.0,15.3,12,CDMX,MX
1278,650240035395,6.0,15.3,20,CDMX,MX
1278,650240057946,18.0,15.3,12,CDMX,MX
1278,650240066139,4.0,15.3,12,CDMX,MX
1278,70942303460,1.0,63.43,11,CDMX,MX
1278,70942307109,3.0,12.22,11,CDMX,MX
1278,70942507240,2.0,44.61,11,CDMX,MX
1278,714706910913,6.0,26.4,11,CDMX,MX
1278,714908100228,2.0,68.21,20,CDMX,MX
1278,736085132069,5.0,65.51,12,CDMX,MX
1278,736085405422,1.0,136.4,12,CDMX,MX
1278,7500462746612,1.0,80.5,11,CDMX,MX
1278,7500462746636,1.0,53.43,11,CDMX,MX
1278,7501001116200,1.0,104.39,12,CDMX,MX
1278,7501001246730,1.0,258.91,11,CDMX,MX
1278,7501001258023,1.0,302.33,11,CDMX,MX
1278,7501007459332,1.0,70.56,12,CDMX,MX
1278,7501008433553,2.0,64.5,12,CDMX,MX
1278,7501008433676,4.0,51.25,12,CDMX,MX
1278,7501008443033,3.0,35.8,12,CDMX,MX
1278,7501008486504,2.0,30.4,12,CDMX,MX
1278,7501008491966,1.0,41.75,12,CDMX,MX
1278,7501008497593,1.0,42.5,12,CDMX,MX
1278,7501008498798,1.0,63.25,12,CDMX,MX
1278,7501008499047,9.0,26.6,11,CDMX,MX
1278,7501008499306,3.0,61.25,12,CDMX,MX
1278,7501008499689,5.0,53.8,11,CDMX,MX
1278,7501008499702,3.0,53.8,12,CDMX,MX
1278,7501015903315,1.0,10.03,11,CDMX,MX
1278,7501017361113,1.0,38.0,11,CDMX,MX
1278,7501019006371,19.0,17.58,11,CDMX,MX
1278,7501019006654,1.0,36.19,11,CDMX,MX
1278,7501019032424,5.0,31.09,11,CDMX,MX
1278,7501019051401,1.0,100.73,11,CDMX,MX
1278,7501019068911,1.0,22.63,11,CDMX,MX
1278,7501027512581,1.0,12.56,11,CDMX,MX
1278,7501048350537,9.0,12.09,11,CDMX,MX
1278,7501048351404,5.0,24.47,11,CDMX,MX
1278,7501048351411,2.0,79.94,11,CDMX,MX
1278,7501048613601,12.0,27.58,11,CDMX,MX
1278,7501048620159,5.0,12.33,11,CDMX,MX
1278,7501048693009,17.0,8.5,11,CDMX,MX
1278,7501050613453,3.0,66.25,11,CDMX,MX
1278,7501050624732,4.0,107.5,12,CDMX,MX
1278,7501054504870,14.0,44.51,11,CDMX,MX
1278,7501056326142,5.0,41.19,11,CDMX,MX
1278,7501057002663,1.0,133.8,12,CDMX,MX
1278,7501057005848,1.0,170.1,20,CDMX,MX
1278,7501058367129,1.0,42.97,12,CDMX,MX
1278,7501058368126,4.0,45.11,12,CDMX,MX
1278,7501058715494,9.0,108.83,12,CDMX,MX
1278,7501058799685,1.0,54.63,12,CDMX,MX
1278,7501065008473,2.0,137.15,12,CDMX,MX
1278,7501065027481,1.0,137.12,12,CDMX,MX
1278,7501065054043,3.0,31.09,11,CDMX,MX
1278,7501065064714,1.0,72.2,11,CDMX,MX
1278,7501070600730,1.0,98.18,12,CDMX,MX
1278,7501072300027,1.0,59.67,12,CDMX,MX
1278,7501075713190,1.0,15.98,20,CDMX,MX
1278,7501075714173,3.0,9.6,20,CDMX,MX
1278,7501075718096,5.0,33.07,20,CDMX,MX
1278,7501075722253,6.0,46.21,20,CDMX,MX
1278,7501075724684,1.0,141.48,11,CDMX,MX
1278,7501082720082,2.0,33.98,11,CDMX,MX
1278,7501088509926,1.0,93.09,11,CDMX,MX
1278,7501092793045,3.0,232.9,12,CDMX,MX
1278,7501092793052,1.0,126.26,11,CDMX,MX
1278,7501109790029,1.0,24.36,11,CDMX,MX
1278,7501109902866,1.0,193.7,12,CDMX,MX
1278,7501125100116,2.0,22.41,11,CDMX,MX
1278,7501125100130,5.0,69.58,11,CDMX,MX
1278,7501125104268,1.0,18.18,12,CDMX,MX
