point_of_sale_id,super_catalog_id,unidades_pedidas,precio_minimo,geo_zone,vendor_id,name,base_price,percentage,precio_vendedor,precio_total_vendedor,status,valor_total_vendedor
1320,7501299307212,2.0,209.91,Sonora,1159,México,205.095,0.0,205.095,410.19,,410.19
1320,7501299301975,2.0,104.58,Sonora,1159,México,90.1088,0.0,90.1088,180.2176,,180.2176
1720,7501037907636,1.0,1655.46,Tamaulipas,1156,México,1629.81,0.0,1629.81,1629.81,,1629.81
1720,7501165001695,2.0,502.05,Tamaulipas,1156,México,485.49,0.0,485.49,970.98,,970.98
1720,7891317027476,1.0,763.27,Tamaulipas,1156,México,762.71,0.0,762.71,762.71,,762.71
1720,7501314705542,1.0,638.18,Tamaulipas,1156,México,614.1,0.0,614.1,614.1,,614.1
1720,7502216806870,1.0,402.5,Tamaulipas,1156,México,381.25,0.0,381.25,381.25,,381.25
1720,7501258211352,2.0,510.63,Tamaulipas,1150,México,134.5229,0.0,134.5229,269.0458,,269.0458
1720,7501825300724,6.0,52.11,Tamaulipas,1159,México,44.0916,0.0,44.0916,264.5496,,264.5496
1720,780083142605,6.0,70.28,Tamaulipas,1150,México,39.9746,0.0,39.9746,239.8476,,239.8476
1720,7501124103279,1.0,239.94,Tamaulipas,1152,México,210.5935,0.0,210.5935,210.5935,,210.5935
1720,7502227871355,5.0,89.39,Tamaulipas,1150,México,34.523,0.0,34.523,172.615,,172.615
1720,7501070612320,1.0,149.82,Tamaulipas,1159,México,142.68,0.0,142.68,142.68,,142.68
1720,7501590211232,3.0,49.5,Tamaulipas,1159,México,43.674,0.0,43.674,131.022,,131.022
1720,780083149895,3.0,57.47,Tamaulipas,1152,México,42.354,0.0,42.354,127.062,,127.062
1720,780083142841,2.0,93.25,Tamaulipas,1150,México,59.7597,0.0,59.7597,119.5194,,119.5194
1720,7502211783282,3.0,47.22,Tamaulipas,1150,México,30.8963,0.0,30.8963,92.6889,,92.6889
1720,780083149024,3.0,38.82,Tamaulipas,1159,México,27.84,0.0,27.84,83.52,,83.52
1720,7502208892294,5.0,17.72,Tamaulipas,1159,México,14.732,0.0,14.732,73.66,,73.66
1720,7502009742163,4.0,20.59,Tamaulipas,1152,México,17.199,0.0,17.199,68.796,,68.796
1720,780083146863,2.0,53.35,Tamaulipas,1152,México,20.0005,0.0,20.0005,40.001,,40.001
1720,780083144807,1.0,21.18,Tamaulipas,1152,México,20.0005,0.0,20.0005,20.0005,,20.0005
1283,7501070903695,1.0,660.27,Yucatan,1152,México,640.0,0.0,640.0,640.0,,640.0
1283,7501123000401,2.0,227.0,Yucatan,1152,México,183.7222,0.0,183.7222,367.4444,,367.4444
2243,7501088545658,1.0,339.36,Yucatan,1156,México,308.51,0.0,308.51,308.51,,308.51
2240,7501095409004,2.0,96.47,Yucatan,1156,México,90.35,0.0,90.35,180.7,,180.7
1283,7501089809513,1.0,164.54,Yucatan,1156,México,164.53,0.0,164.53,164.53,,164.53
1283,7502009746215,2.0,63.63,Yucatan,1150,México,41.2797,0.0,41.2797,82.5594,,82.5594
2243,785118753528,1.0,48.3,Yucatan,1150,México,44.7678,0.0,44.7678,44.7678,,44.7678
1283,7502216803244,1.0,122.31,Yucatan,1150,México,43.6128,0.0,43.6128,43.6128,,43.6128
2240,7502009740176,2.0,20.16,Yucatan,1150,México,16.1238,0.0,16.1238,32.2476,,32.2476
2240,75006440,2.0,15.2,Yucatan,1150,México,14.7725,0.0,14.7725,29.545,,29.545
2241,7502001165434,2.0,15.54,Yucatan,1159,México,12.3656,0.0,12.3656,24.7312,,24.7312
2240,7503001007649,2.0,11.55,Yucatan,1152,México,7.4708,0.0,7.4708,14.9416,,14.9416
2243,7502227425022,1.0,17.01,Yucatan,1152,México,13.765,0.0,13.765,13.765,,13.765
